,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-11-21,07:00:00,SOUTH KOREA - K LEAGUE 2,Jeonnam,Busan,3.25,2.32,3.65,12.5,1.2360178
2,2024-11-21,10:00:00,ARMENIA - PREMIER LEAGUE,Pyunik Yerevan,West Armenia,1.19,14.5,7.4,980.0,1.2362139
3,2024-11-21,11:00:00,ARMENIA - PREMIER LEAGUE,Ararat-Armenia,Gandzasar FC II,1.05,32.0,4.0,980.0,1.2362138
4,2024-11-21,18:00:00,BOLIVIA - DIVISION PROFESIONAL,Always Ready,Royal Pari,1.29,13.0,5.8,980.0,1.2362114
5,2024-11-21,19:00:00,PARAGUAY - PRIMERA DIVISION,Sportivo Trinidense,Cerro Porteno,4.3,2.0,3.3,65.0,1.2362566
6,2024-11-21,20:00:00,BOLIVIA - DIVISION PROFESIONAL,Tomayapo,Bolivar,4.5,1.81,4.0,11.5,1.2362115
7,2024-11-21,20:00:00,BRAZIL - SERIE A,Vasco,Internacional,3.9,2.22,3.35,8.0,1.2356908
8,2024-11-21,21:00:00,BOLIVIA - DIVISION PROFESIONAL,The Strongest,Wilstermann,1.46,7.8,4.4,980.0,1.2362444
