,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,ROMANIA - LIGA 1,05/10/2023,14:00,CFR Cluj,Sepsi Sf. Gheorghe,1.57,3.8,5.25
2,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,05/10/2023,15:00,Al Ettifaq,Al Fateh,2.0,3.3,3.2
3,BOLIVIA - DIVISION PROFESIONAL,05/10/2023,21:00,Guabira,Blooming,2.4,3.3,3.0
