,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,30/03/2024,00:00,MEXICO - LIGA MX,Mazatlan FC,Tijuana,2.2,3.75,3.1,1.65,2.2,1.62,2.2,H,H,A
2,AI_LAY_AWAY_RETORNOS,30/03/2024,02:00,SOUTH KOREA - K LEAGUE 1,Incheon Utd,Daejeon Citizen,2.05,3.3,3.4,2.05,1.75,1.83,1.83,H,H,D
3,AI_LAY_AWAY_RETORNOS,30/03/2024,03:30,AUSTRALIA - A-LEAGUE,Melbourne City,Newcastle Jets,1.53,4.75,5.25,1.44,2.7,1.53,2.38,A,H,D
4,AI_LAY_AWAY_RETORNOS,30/03/2024,09:30,ENGLAND - PREMIER LEAGUE,Newcastle,West Ham,1.8,4.2,4.0,1.48,2.6,1.5,2.5,D,H,A
5,AI_LAY_AWAY_RETORNOS,30/03/2024,10:00,SPAIN - LALIGA2,Valladolid,Levante,1.85,3.4,4.75,2.2,1.65,2.0,1.73,D,H,H
6,AI_LAY_AWAY_RETORNOS,30/03/2024,10:50,CROATIA - HNL,Varazdin,HNK Gorica,2.2,3.25,3.1,2.05,1.75,1.8,1.91,D,D,H
7,AI_LAY_AWAY_RETORNOS,30/03/2024,11:00,PORTUGAL - LIGA PORTUGAL 2,Maritimo,Leixoes,1.7,3.5,5.25,2.1,1.7,2.0,1.73,D,A,H
8,AI_LAY_AWAY_RETORNOS,30/03/2024,11:00,INDIA - ISL,Jamshedpur,Kerala Blasters,2.2,3.25,3.0,1.93,1.88,1.73,2.0,H,A,H
9,AI_LAY_AWAY_RETORNOS,30/03/2024,11:00,SWEDEN - SUPERETTAN,Orgryte,Utsiktens,2.15,3.5,3.0,1.83,2.03,1.67,2.1,H,D,H
10,AI_LAY_AWAY_RETORNOS,30/03/2024,12:00,SPAIN - PRIMERA RFEF,Unionistas,SD Logrones,1.6,3.3,5.25,2.38,1.53,2.5,1.5,H,D,A
11,AI_LAY_AWAY_RETORNOS,30/03/2024,12:00,SPAIN - PRIMERA RFEF,Fuenlabrada,Sabadell,1.95,3.1,3.6,2.5,1.5,2.2,1.62,H,D,A
12,AI_LAY_AWAY_RETORNOS,30/03/2024,12:00,ENGLAND - PREMIER LEAGUE,Bournemouth,Everton De Vina,2.2,3.6,3.2,1.7,2.1,1.62,2.2,D,H,A
13,AI_LAY_AWAY_RETORNOS,30/03/2024,12:00,SCOTLAND - CHAMPIONSHIP,Morton,Queen's Park,1.91,3.4,3.6,1.98,1.88,1.8,1.91,A,H,D
14,AI_LAY_AWAY_RETORNOS,30/03/2024,12:00,SCOTLAND - PREMIERSHIP,Hearts,Kilmarnock,2.0,3.5,3.75,2.05,1.8,1.8,1.95,A,A,H
15,AI_LAY_AWAY_RETORNOS,30/03/2024,12:00,SCOTLAND - CHAMPIONSHIP,Dundee Utd,Raith,1.8,3.6,4.0,1.98,1.88,1.83,1.83,A,H,D
16,AI_LAY_AWAY_RETORNOS,30/03/2024,12:00,SCOTLAND - CHAMPIONSHIP,Partick Thistle,Inverness,1.8,3.5,4.0,1.88,1.98,1.8,1.91,A,H,D
17,AI_LAY_AWAY_RETORNOS,30/03/2024,12:00,SCOTLAND - LEAGUE ONE,Cove Rangers,Stirling,2.05,3.5,3.2,1.75,2.05,1.67,2.1,H,A,H
18,AI_LAY_AWAY_RETORNOS,30/03/2024,12:00,SCOTLAND - LEAGUE ONE,Alloa,Annan,1.62,3.8,4.5,1.44,2.63,1.53,2.38,H,A,H
19,AI_LAY_AWAY_RETORNOS,30/03/2024,12:00,SCOTLAND - PREMIERSHIP,Aberdeen,Ross Co,1.73,3.75,4.75,1.88,1.98,1.8,1.95,A,A,H
20,AI_LAY_AWAY_RETORNOS,30/03/2024,12:15,SPAIN - LALIGA2,Eibar,Eldense,1.73,3.75,5.0,2.2,1.65,2.1,1.67,D,H,H
21,AI_LAY_AWAY_RETORNOS,30/03/2024,12:15,SPAIN - LALIGA2,Andorra CF,Mirandes,1.91,3.1,4.75,2.5,1.5,2.2,1.62,D,H,H
22,AI_LAY_AWAY_RETORNOS,30/03/2024,12:30,PORTUGAL - LIGA PORTUGAL 2,Porto B,Penafiel,1.8,3.75,4.2,1.93,1.93,1.8,1.91,D,A,H
23,AI_LAY_AWAY_RETORNOS,30/03/2024,12:30,PORTUGAL - LIGA PORTUGAL,Guimaraes,Moreirense,1.91,3.4,4.2,2.25,1.62,2.0,1.75,H,D,H
24,AI_LAY_AWAY_RETORNOS,30/03/2024,12:30,PORTUGAL - LIGA PORTUGAL,Arouca,Farense,1.75,3.75,4.75,1.93,1.93,1.8,1.95,H,D,H
25,AI_LAY_AWAY_RETORNOS,30/03/2024,13:00,ROMANIA - LIGA 1,Universitatea Cluj,UTA Arad,1.95,3.4,4.0,2.25,1.62,2.0,1.73,H,A,H
26,AI_LAY_AWAY_RETORNOS,30/03/2024,13:30,POLAND - EKSTRAKLASA,Piast Gliwice,Slask Wroclaw,2.1,3.1,4.0,2.6,1.48,2.2,1.62,D,H,A
27,AI_LAY_AWAY_RETORNOS,30/03/2024,14:00,SPAIN - PRIMERA RFEF,Ceuta,Algeciras,1.7,3.4,4.2,2.25,1.62,2.2,1.62,H,D,A
28,AI_LAY_AWAY_RETORNOS,30/03/2024,14:00,SPAIN - PRIMERA RFEF,Sestao,Rayo Majadahonda,1.83,3.1,4.33,2.38,1.53,2.2,1.62,H,D,A
29,AI_LAY_AWAY_RETORNOS,30/03/2024,14:30,SPAIN - LALIGA2,Albacete,Huesca,2.15,2.88,4.0,2.7,1.44,2.25,1.57,D,H,H
30,AI_LAY_AWAY_RETORNOS,30/03/2024,14:30,SPAIN - LALIGA2,Sporting Gijon,Racing Santander,2.2,3.25,3.4,2.05,1.75,1.8,1.91,D,H,H
31,AI_LAY_AWAY_RETORNOS,30/03/2024,14:30,ENGLAND - PREMIER LEAGUE,Aston Villa,Wolves,1.6,4.33,5.0,1.57,2.35,1.57,2.25,D,H,A
32,AI_LAY_AWAY_RETORNOS,30/03/2024,16:00,POLAND - EKSTRAKLASA,Pogon Szczecin,Cracovia Krakow,1.85,3.6,4.2,1.8,2.05,1.7,2.05,D,H,A
33,AI_LAY_AWAY_RETORNOS,30/03/2024,16:00,ARGENTINA - PRIMERA NACIONAL,CA Temperley,Defensores Unidos,1.91,3.0,5.25,2.88,1.4,2.38,1.53,H,D,D
34,AI_LAY_AWAY_RETORNOS,30/03/2024,16:00,ROMANIA - LIGA 1,Universitatea Craiova,Rapid Bucharest,2.2,3.5,3.2,1.85,2.0,1.67,2.1,H,A,H
35,AI_LAY_AWAY_RETORNOS,30/03/2024,16:00,SPAIN - PRIMERA RFEF,Antequera,Alcoyano,2.1,3.1,3.2,2.5,1.5,2.2,1.62,H,D,A
36,AI_LAY_AWAY_RETORNOS,30/03/2024,16:15,PERU - LIGA 1,Atletico Grau,Carlos Mannucci,1.7,4.0,4.5,1.88,1.98,1.83,1.83,H,D,H
37,AI_LAY_AWAY_RETORNOS,30/03/2024,18:45,PERU - LIGA 1,Melgar,Cienciano,1.62,4.2,5.0,1.88,1.98,1.83,1.83,H,D,H
38,AI_LAY_AWAY_RETORNOS,30/03/2024,19:00,PARAGUAY - PRIMERA DIVISION,Cerro Porteno,Nacional (Par),1.5,4.0,6.0,1.95,1.85,2.1,1.67,D,H,A
39,AI_LAY_AWAY_RETORNOS,30/03/2024,20:20,COLOMBIA - PRIMERA A,Boyaca Chico,Jaguares de Cordoba,1.8,3.6,4.75,2.35,1.57,2.2,1.62,H,D,H
40,AI_LAY_AWAY_RETORNOS,30/03/2024,21:00,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Brisbane Roar,2.05,3.6,3.5,1.62,2.25,1.53,2.38,A,H,D
41,AI_LAY_AWAY_RETORNOS,30/03/2024,21:30,PARAGUAY - PRIMERA DIVISION,Libertad,Olimpia,1.8,3.3,4.0,2.08,1.73,1.91,1.8,D,H,A
42,AI_LAY_AWAY_RETORNOS,30/03/2024,22:00,MEXICO - LIGA MX,Monterrey,Guadalajara,1.73,3.75,4.75,1.88,1.98,1.8,1.95,H,H,A
43,AI_LAY_AWAY_RETORNOS,30/03/2024,22:30,COLOMBIA - PRIMERA A,Fortaleza EC,Millonarios,2.05,3.3,3.6,2.4,1.53,2.1,1.67,H,D,H
