,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-05-14,21:30:00,BRAZIL - SERIE B,Coritiba,Guarani,1.65,7.2,3.75,19.0,1.228848
2,2024-05-14,21:30:00,BRAZIL - SERIE B,Botafogo SP,Chapecoense-SC,2.12,4.3,3.15,12.0,1.2288479
