,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-05-02,06:35:00,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Brisbane Roar,3.0,2.4,3.8,14.0,1.2430089
2,2025-05-02,07:30:00,SOUTH KOREA - K LEAGUE 1,Pohang,Gimcheon Sangmu,2.74,2.68,3.6,12.0,1.2429212
3,2025-05-02,07:30:00,SOUTH KOREA - K LEAGUE 1,Ulsan HD,Gwangju FC,2.06,3.9,3.5,13.5,1.2429405
4,2025-05-02,08:00:00,CHINA - SUPER LEAGUE,Qingdao West Coast,Meizhou Hakka,2.04,3.6,4.0,19.5,1.2430203
5,2025-05-02,08:35:00,CHINA - SUPER LEAGUE,Chengdu Rongcheng,Shanghai Shenhua,2.26,3.4,3.6,15.0,1.2429664
6,2025-05-02,09:30:00,UKRAINE - PREMIER LEAGUE,Livyi Bereh,Karpaty,3.65,1.68,1.01,1000.0,1.2431117
7,2025-05-02,10:50:00,CROATIA - PRVA NL,Opatija,Orijent,1.27,4.0,2.9,1000.0,1.2431636
8,2025-05-02,11:00:00,EGYPT - PREMIER LEAGUE,Smouha,El Ismaily,2.58,3.75,2.72,8.8,1.243097
9,2025-05-02,12:00:00,UKRAINE - PREMIER LEAGUE,Rukh Lviv,Kryvbas,2.86,2.4,2.9,9.2,1.2431118
10,2025-05-02,13:00:00,FINLAND - YKKONEN,Tampere Utd,JJK Jyvaskyla,2.06,3.2,3.85,40.0,1.2432051
11,2025-05-02,13:00:00,FINLAND - YKKONEN,Atlantis,Keski-Uusimaa,2.38,2.54,3.95,65.0,1.2432052
12,2025-05-02,13:30:00,DENMARK - 1ST DIVISION,Hobro,Hillerod,3.75,2.16,3.55,14.5,1.2429385
13,2025-05-02,13:30:00,SERBIA - SUPER LIGA,OFK Beograd,Vojvodina,2.7,2.54,3.75,27.0,1.2431272
14,2025-05-02,13:30:00,GERMANY - 2. BUNDESLIGA,Schalke,Paderborn,4.0,1.96,4.1,14.5,1.2430255
15,2025-05-02,13:30:00,GERMANY - 2. BUNDESLIGA,Magdeburg,Preussen Munster,1.62,5.5,4.8,32.0,1.2429882
16,2025-05-02,14:00:00,POLAND - DIVISION 1,Leczna,Pogon Siedlce,2.18,3.3,3.6,90.0,1.2431391
17,2025-05-02,14:00:00,TURKEY - SUPER LIG,Antalyaspor,Konyaspor,2.48,2.98,3.45,13.5,1.2430245
18,2025-05-02,14:00:00,EGYPT - PREMIER LEAGUE,ZED,El Gaish,3.15,2.98,2.74,13.0,1.2430968
19,2025-05-02,14:00:00,DENMARK - SUPERLIGA,Randers FC,Nordsjaelland,2.5,2.82,3.8,17.0,1.2429398
20,2025-05-02,14:00:00,DENMARK - 1ST DIVISION,B.93,Vendsyssel,2.84,2.4,3.85,60.0,1.2429881
21,2025-05-02,14:00:00,NORWAY - ELITESERIEN,HamKam,KFUM Oslo,3.05,2.66,3.3,9.0,1.2429414
22,2025-05-02,14:30:00,FRANCE - NATIONAL,Gobelins F.C.,Valenciennes,2.08,4.1,3.05,110.0,1.2430223
23,2025-05-02,14:30:00,FRANCE - NATIONAL,Boulogne,Sochaux,1.89,4.5,3.3,34.0,1.2429417
24,2025-05-02,14:30:00,FRANCE - NATIONAL,Nancy,Nimes,1.59,6.6,3.9,180.0,1.2429417
25,2025-05-02,14:30:00,FRANCE - NATIONAL,Bourg-en-Bresse,Villefranche,2.5,3.1,2.88,90.0,1.242942
26,2025-05-02,14:30:00,FRANCE - NATIONAL,Chateauroux,Dijon,3.45,2.2,3.45,50.0,1.2429415
27,2025-05-02,14:30:00,FRANCE - NATIONAL,Quevilly Rouen,Versailles,2.78,3.2,2.66,24.0,1.2429419
28,2025-05-02,14:30:00,FRANCE - NATIONAL,Aubagne FC,Orleans,3.25,2.34,3.15,60.0,1.2429416
29,2025-05-02,14:30:00,SWITZERLAND - CHALLENGE LEAGUE,Stade Nyonnais,Vaduz,2.4,2.82,3.75,60.0,1.2430212
30,2025-05-02,14:30:00,FRANCE - NATIONAL,Le Mans,Rouen,1.67,5.8,3.65,160.0,1.2429385
31,2025-05-02,15:00:00,FRANCE - LIGUE 2,Guingamp,Bastia,2.08,4.2,3.4,14.5,1.2429423
32,2025-05-02,15:00:00,FRANCE - LIGUE 2,Grenoble,Troyes,3.25,2.38,3.45,11.0,1.2429421
33,2025-05-02,15:00:00,FRANCE - LIGUE 2,Caen,Red Star,2.64,2.74,3.75,24.0,1.2429905
34,2025-05-02,15:00:00,FRANCE - LIGUE 2,Martigues,Paris FC,5.8,1.73,3.75,9.6,1.2429687
