,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,06/08/2023,00:00,USA - USL CHAMPIONSHIP,Phoenix Rising,San Antonio,2.33,3.5,2.69,1.71,1.55,2.38,1.01,1.31,1.19,4.75,1.13
2,06/08/2023,07:30,SOUTH KOREA - K LEAGUE 1,Jeju Utd,Gangwon,1.91,3.6,4.0,2.05,1.83,1.83,1.06,1.44,1.33,8.0,1.08
3,06/08/2023,07:30,SOUTH KOREA - K LEAGUE 2,Gimcheon Sangmu,Seongnam,1.6,3.75,4.5,1.8,1.83,1.83,1.04,1.36,1.25,6.0,1.13
4,06/08/2023,09:15,SWITZERLAND - CHALLENGE LEAGUE,Aarau,Xamax,1.93,3.94,3.52,1.47,1.47,2.6,1.01,1.26,1.12,3.65,1.22
5,06/08/2023,09:15,SWITZERLAND - SUPER LEAGUE,Lausanne,Yverdon,1.73,4.0,4.5,1.57,1.57,2.25,1.03,1.29,1.17,4.0,1.22
6,06/08/2023,09:15,VIETNAM - V.LEAGUE 1,Cong An,Hanoi FC,3.25,3.04,2.26,1.86,1.63,2.22,1.03,1.42,1.25,5.25,1.11
7,06/08/2023,10:00,NORWAY - OBOS-LIGAEN,Sandnes,Sogndal,2.9,3.8,2.25,1.44,1.4,2.75,1.02,1.25,1.13,3.5,1.29
8,06/08/2023,10:00,NORWAY - OBOS-LIGAEN,KFUM Oslo,Asane,1.57,4.33,5.5,1.44,1.5,2.5,1.02,1.22,1.13,3.5,1.29
9,06/08/2023,10:00,POLAND - DIVISION 1,Motor Lublin,GKS Katowice,2.75,3.2,2.45,1.83,1.62,2.2,1.05,1.36,1.25,5.5,1.14
10,06/08/2023,11:00,SCOTLAND - PREMIERSHIP,Hibernian,St. Mirren,1.91,3.4,4.2,2.0,1.8,1.95,1.06,1.4,1.3,6.5,1.11
11,06/08/2023,11:30,SWITZERLAND - SUPER LEAGUE,Grasshoppers,Basel,2.75,3.8,2.3,1.5,1.44,2.63,1.02,1.25,1.14,3.75,1.25
14,06/08/2023,12:00,SERBIA - SUPER LIGA,Radnicki 1923,Cukaricki,4.19,3.48,1.84,2.09,1.88,1.88,1.03,1.43,1.32,6.85,1.06
13,06/08/2023,12:00,AUSTRIA - BUNDESLIGA,A. Lustenau,Austria Vienna,4.0,4.0,1.83,1.57,1.53,2.38,1.03,1.29,1.17,4.33,1.2
12,06/08/2023,12:00,FINLAND - YKKONEN,Jaro,JaPS,1.95,3.6,3.25,1.57,1.53,2.38,1.03,1.3,1.17,4.33,1.2
15,06/08/2023,12:30,SLOVENIA - PRVA LIGA,Mura,Maribor,3.61,3.68,1.97,1.76,1.63,2.22,10.5,1.33,1.21,5.0,1.12
16,06/08/2023,13:00,RUSSIA - PREMIER LEAGUE,Zenit,Dynamo Moscow,1.6,4.59,5.83,1.69,1.7,2.1,1.01,1.29,1.16,4.3,1.17
17,06/08/2023,13:00,ITALY - COPPA ITALIA,Reggiana,Pescara,1.8,3.8,4.2,1.95,1.91,1.91,1.05,1.4,1.29,6.5,1.11
18,06/08/2023,13:30,CHILE - PRIMERA DIVISION,Nublense,Cobresal,2.6,3.3,2.75,2.1,1.83,1.83,1.06,1.44,1.33,8.0,1.08
19,06/08/2023,13:30,BELGIUM - JUPILER PRO LEAGUE,Westerlo,Club Brugge KV,3.6,3.75,1.95,1.57,1.53,2.38,1.03,1.29,1.17,4.0,1.22
20,06/08/2023,14:00,RUSSIA - PREMIER LEAGUE,Sochi,Akhmat Grozny,2.28,3.64,3.31,1.97,1.72,2.07,1.01,1.38,1.26,5.75,1.09
21,06/08/2023,15:30,SLOVAKIA - NIKE LIGA,Podbrezova,Zilina,1.96,3.92,3.43,1.49,1.48,2.57,1.02,1.24,1.13,3.74,1.21
22,06/08/2023,15:30,ARGENTINA - PRIMERA NACIONAL,Deportivo Maipu,Ferro,1.83,3.3,5.0,2.35,2.1,1.67,1.1,1.5,1.4,10.0,1.06
23,06/08/2023,18:30,CHILE - PRIMERA DIVISION,Copiapo,Curico Unido,2.1,3.5,3.5,1.9,1.73,2.0,1.05,1.36,1.25,6.0,1.13
24,06/08/2023,18:30,BRAZIL - SERIE A,Bahia,America MG,1.95,3.6,3.8,1.94,1.75,2.0,1.05,1.36,1.29,6.0,1.13
25,06/08/2023,21:00,CHILE - PRIMERA DIVISION,Union La Calera,Palestino,2.5,3.4,2.8,1.88,1.67,2.1,1.05,1.36,1.25,6.0,1.13
