,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-08-12,07:00:00,JAPAN - J1 LEAGUE,Albirex Niigata,Kyoto,2.26,3.3,3.65,14.5,1.2315428
2,2024-08-12,07:30:00,SOUTH KOREA - K LEAGUE 2,Suwon Bluewings,Anyang,2.46,3.3,3.0,11.0,1.2314724
3,2024-08-12,07:30:00,SOUTH KOREA - K LEAGUE 2,Cheongju,Seongnam,2.5,3.2,3.2,13.0,1.2314723
4,2024-08-12,09:30:00,UKRAINE - PREMIER LEAGUE,LNZ Cherkasy,Oleksandriya,2.62,3.25,2.9,10.5,1.2314795
5,2024-08-12,11:00:00,ROMANIA - LIGA 2,FC Arges,CSM Focsani,1.67,5.3,3.8,980.0,1.231514
6,2024-08-12,12:30:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Sloga Doboj,Sarajevo,4.4,1.9,3.45,8.4,1.2316456
7,2024-08-12,12:30:00,SLOVENIA - PRVA LIGA,Bravo,Koper,2.5,3.0,3.25,980.0,1.2314675
8,2024-08-12,12:30:00,SERBIA - PRVA LIGA,FK Indjija,Zemun,1.98,4.2,3.05,980.0,1.2316517
9,2024-08-12,13:00:00,FINLAND - YKKONEN,Klubi 04,Atlantis,1.54,6.2,4.7,980.0,1.2316694
10,2024-08-12,13:00:00,ROMANIA - LIGA 1,Petrolul,CFR Cluj,3.25,2.58,3.05,9.8,1.2313013
11,2024-08-12,13:00:00,FINLAND - VEIKKAUSLIIGA,SJK,VPS,1.91,4.1,4.2,21.0,1.2314299
12,2024-08-12,14:00:00,SERBIA - PRVA LIGA,Sloboda,Radnicki S. Mitrovica,2.0,4.3,3.15,980.0,1.2316895
13,2024-08-12,14:00:00,POLAND - DIVISION 1,Wisla,Ruch Chorzow,2.32,3.1,3.4,980.0,1.2315165
14,2024-08-12,14:00:00,POLAND - EKSTRAKLASA,Piast Gliwice,GKS Katowice,1.68,6.4,3.85,17.5,1.2315919
15,2024-08-12,14:00:00,SWEDEN - ALLSVENSKAN,Hammarby,Brommapojkarna,1.96,3.9,4.2,23.0,1.2314427
16,2024-08-12,14:00:00,DENMARK - SUPERLIGA,Viborg,Aalborg,2.02,4.0,3.9,19.5,1.23147
17,2024-08-12,14:00:00,SWEDEN - SUPERETTAN,Landskrona,Sundsvall,1.31,10.5,6.4,46.0,1.2314881
18,2024-08-12,14:00:00,SWEDEN - SUPERETTAN,Orgryte,Orebro,2.96,2.46,3.8,14.5,1.231488
19,2024-08-12,14:00:00,PORTUGAL - LIGA PORTUGAL 2,Felgueiras,Portimonense,2.86,2.86,3.1,11.5,1.2315029
20,2024-08-12,15:00:00,NETHERLANDS - EERSTE DIVISIE,Eindhoven FC,Jong Ajax,2.44,2.76,4.0,980.0,1.2307755
21,2024-08-12,15:00:00,NETHERLANDS - EERSTE DIVISIE,Jong AZ,Roda,2.74,2.46,3.95,15.5,1.2305819
22,2024-08-12,15:00:00,TURKEY - 1. LIG,Umraniyespor,Corum,2.96,2.52,3.35,980.0,1.2314984
23,2024-08-12,15:00:00,TURKEY - SUPER LIG,Rizespor,Basaksehir,3.1,2.44,3.55,11.5,1.231491
24,2024-08-12,15:00:00,EGYPT - PREMIER LEAGUE,Future FC,Al Ittihad,1.98,4.6,3.3,980.0,1.2315222
25,2024-08-12,15:00:00,EGYPT - PREMIER LEAGUE,Ceramica Cleopatra,Smouha,2.66,2.96,3.3,13.0,1.2316209
26,2024-08-12,15:15:00,BULGARIA - PARVA LIGA,Cherno More,Botev Vratsa,1.35,12.0,5.1,38.0,1.2314436
27,2024-08-12,15:45:00,IRELAND - DIVISION 1,Athlone,Wexford,2.32,3.3,3.6,14.5,1.2316455
28,2024-08-12,16:00:00,BOLIVIA - DIVISION PROFESIONAL,SA Bulo Bulo,Universitario de Vinto,1.87,4.6,3.8,17.5,1.2316911
29,2024-08-12,16:00:00,ROMANIA - LIGA 1,Poli Iasi,Din. Bucuresti,2.84,2.88,3.2,9.8,1.2313014
30,2024-08-12,16:00:00,ENGLAND - CHAMPIONSHIP,Luton,Burnley,2.72,2.84,3.5,12.5,1.2301676
31,2024-08-12,19:00:00,ARGENTINA - LIGA PROFESIONAL,Tigre,Godoy Cruz,2.78,3.3,2.94,8.2,1.2314924
32,2024-08-12,20:00:00,BRAZIL - SERIE B,Guarani,Vila Nova FC,2.6,3.45,2.98,10.0,1.2314934
33,2024-08-12,20:00:00,BRAZIL - SERIE C,Sampaio Correa,ABC,2.36,3.6,2.96,980.0,1.231553
34,2024-08-12,21:00:00,BOLIVIA - DIVISION PROFESIONAL,Independiente,Nacional Potosi,2.1,3.4,3.55,16.0,1.2317055
35,2024-08-12,21:00:00,ECUADOR - LIGA PRO,Tecnico U.,Aucas,2.36,3.4,3.2,12.0,1.2314953
36,2024-08-12,21:00:00,BRAZIL - SERIE B,Goias,Ceara,2.46,3.75,2.98,10.5,1.2314935
37,2024-08-12,22:00:00,COLOMBIA - PRIMERA A,Fortaleza,Pereira,2.02,4.5,3.0,14.5,1.2315296
