Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,21/08/2023,16:30,SPAIN - LALIGA2,Huesca,Tenerife,2.88,2.8,2.88,2.7,2.1,1.67,1.13,1.62,1.53,13.0,1.04
2,21/08/2023,20:30,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Newells Old Boys,Central Cordoba,2.1,3.0,3.5,2.6,2.2,1.62,1.11,1.57,1.5,13.0,1.04
