,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,30/12/2023,03:30,AUSTRALIA - A-LEAGUE,Newcastle Jets,Western United,2.15,3.6,3.2,1.57,2.35,1.5,2.5,A,H,H
2,AI_LAY_AWAY_RETORNOS,30/12/2023,05:45,AUSTRALIA - A-LEAGUE,Melbourne Victory,Adelaide United,1.7,4.5,4.2,1.44,2.7,1.44,2.63,A,H,H
3,AI_LAY_AWAY_RETORNOS,30/12/2023,09:30,SCOTLAND - PREMIERSHIP,Celtic,Rangers,2.15,3.6,3.1,1.85,2.0,1.7,2.05,A,D,H
4,AI_LAY_AWAY_RETORNOS,30/12/2023,11:00,PORTUGAL - LIGA PORTUGAL 2,Pacos Ferreira,Benfica B,1.91,3.3,3.8,2.05,1.8,1.83,1.83,D,H,D
5,AI_LAY_AWAY_RETORNOS,30/12/2023,11:00,PORTUGAL - LIGA PORTUGAL 2,Tondela,Oliveirense,1.65,3.75,5.0,1.9,1.95,1.83,1.83,D,H,D
6,AI_LAY_AWAY_RETORNOS,30/12/2023,12:00,SCOTLAND - PREMIERSHIP,Motherwell,Livingston,2.0,3.4,4.0,2.25,1.62,2.0,1.75,A,D,H
7,AI_LAY_AWAY_RETORNOS,30/12/2023,12:00,SCOTLAND - PREMIERSHIP,Hearts,Ross Co,1.7,3.8,5.0,2.05,1.75,1.95,1.8,A,D,H
8,AI_LAY_AWAY_RETORNOS,30/12/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Fateh,Al Akhdoud,1.83,3.6,3.75,1.8,2.0,1.73,2.0,H,A,A
9,AI_LAY_AWAY_RETORNOS,30/12/2023,12:30,PORTUGAL - LIGA PORTUGAL,Gil Vicente,Boavista,2.2,3.4,3.1,1.95,1.9,1.75,2.0,A,H,H
10,AI_LAY_AWAY_RETORNOS,30/12/2023,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Shabab,Al Wehda,1.7,3.75,4.2,1.8,2.0,1.8,1.91,H,A,A
11,AI_LAY_AWAY_RETORNOS,30/12/2023,15:00,PORTUGAL - LIGA PORTUGAL 2,Leiria,Feirense,1.73,3.6,4.33,2.1,1.7,2.0,1.73,D,H,D
