,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-08-05,14:00:00,PERU - LIGA 1,Alianza Universidad,U. de Deportes,5.7,1.71,3.9,8.0,1.2461965
2,2025-08-05,17:00:00,PERU - LIGA 1,FBC Melgar,Juan Pablo II College,1.24,16.0,6.2,55.0,1.2461967
3,2025-08-05,18:30:00,PARAGUAY - PRIMERA DIVISION,Club Atletico Tembetary,General Caballero,2.92,2.66,3.0,10.0,1.2462047
4,2025-08-05,22:00:00,PERU - LIGA 1,Alianza Lima,Sporting Cristal,2.08,3.7,3.5,15.0,1.2461966
