,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,21/01/2024,00:10,Atlas,Club Tijuana,2.2,3.25,3.4,2.2,1.65,1.95,1.8,1.4,1.356466,1.073,0.4,0.9165151,1.045,0.45454547,0.30769232,0.29411766,0.45454547,0.6060606,0.20629002,1.0,2.273,1,0.7383
2,AUSTRALIA - A-LEAGUE,21/01/2024,04:00,Central Coast Mariners,Melbourne City,2.2,3.8,3.0,1.53,2.4,1.5,2.5,2.0,1.264911,0.406,1.2,1.2489996,0.641,0.45454547,0.2631579,0.33333334,0.6535948,0.41666666,0.2256465,0.8,2.514,1,0.8
3,SPAIN - PRIMERA RFEF,21/01/2024,08:00,UD Ibiza,Alcoyano,1.53,3.3,6.0,2.3,1.6,2.38,1.53,2.2,1.2489996,0.59,0.8,1.1661904,1.825,0.6535948,0.3030303,0.16666667,0.4347826,0.625,0.54776174,1.4,2.415,1,0.9203
4,SPAIN - PRIMERA RFEF,21/01/2024,08:00,Gimnastic,Lugo,1.83,2.9,4.33,2.63,1.44,2.5,1.5,2.4,0.9165151,0.826,2.1,1.1357816,0.677,0.5464481,0.3448276,0.23094688,0.38022813,0.6944444,0.34873426,0.3,2.052,1,0.8432
5,SPAIN - PRIMERA RFEF,21/01/2024,08:00,Murcia,Baleares,1.73,3.2,4.5,2.38,1.53,2.25,1.57,0.9,1.1357816,0.552,0.8,1.1661904,1.455,0.5780347,0.3125,0.22222222,0.42016807,0.6535948,0.40714884,0.1,2.302,1,0.745
6,SPAIN - PRIMERA RFEF,21/01/2024,08:00,R. Union,Arenteiro,1.83,3.1,4.0,2.38,1.53,2.25,1.57,2.0,1.264911,0.655,1.2,1.2489996,1.211,0.5464481,0.32258064,0.25,0.42016807,0.6535948,0.33824423,0.8,2.514,1,0.8145
7,SPAIN - PRIMERA RFEF,21/01/2024,08:00,Ceuta,San Fernando,1.73,3.3,4.2,2.1,1.7,2.0,1.73,1.6,1.2,1.119,0.8,1.1661904,0.598,0.5780347,0.3030303,0.23809524,0.47619048,0.5882353,0.3949782,0.8,2.366,1,0.9232
8,SPAIN - PRIMERA RFEF,21/01/2024,08:00,Algeciras,Melilla,1.85,2.9,4.33,2.63,1.44,2.38,1.53,1.6,1.2,0.917,0.5,0.92195445,1.773,0.5405405,0.3448276,0.23094688,0.38022813,0.6944444,0.3435975,1.1,2.122,1,0.9531
9,BELGIUM - JUPILER PRO LEAGUE,21/01/2024,09:30,Antwerp,Charleroi,1.62,4.0,5.25,1.75,2.05,1.8,1.95,1.8,1.2489996,0.973,0.3,0.45825756,1.473,0.61728394,0.25,0.1904762,0.5714286,0.4878049,0.53530127,1.5,1.707,1,0.8622
10,BELGIUM - CHALLENGER PRO LEAGUE,21/01/2024,09:30,Waregem,Genk U23,1.55,4.5,5.0,1.4,2.88,1.5,2.5,0.7,1.1874342,0.981,1.2,1.2489996,0.943,0.6451613,0.22222222,0.2,0.71428573,0.3472222,0.5756532,-0.5,2.436,1,0.5139
11,SPAIN - LALIGA2,21/01/2024,10:00,Racing Santander,FC Cartagena SAD,1.85,3.5,4.33,2.05,1.8,1.83,1.83,2.0,1.264911,0.671,1.4,1.1135529,0.745,0.5405405,0.2857143,0.23094688,0.4878049,0.5555556,0.38280538,0.6,2.378,1,1.0
12,PORTUGAL - LIGA PORTUGAL 2,21/01/2024,11:00,Leixoes,Penafiel,2.15,3.2,3.5,2.35,1.57,2.0,1.73,0.9,1.1357816,0.938,0.5,0.92195445,1.556,0.4651163,0.3125,0.2857143,0.42553192,0.6369427,0.22293474,0.4,2.058,1,0.6714
13,SPAIN - PRIMERA RFEF,21/01/2024,12:00,Rayo Majadahonda,SD Logrones,1.85,3.1,4.2,2.38,1.53,2.2,1.62,1.1,1.0440307,0.729,0.9,1.3747727,1.099,0.5405405,0.32258064,0.23809524,0.42016807,0.6535948,0.347119,0.2,2.419,1,0.8305
14,SPAIN - PRIMERA RFEF,21/01/2024,12:00,Barcelona B,R. Sociedad B,2.2,2.9,3.2,2.35,1.57,2.0,1.73,2.1,1.1357816,0.671,2.0,1.0,0.616,0.45454547,0.3448276,0.3125,0.42553192,0.6369427,0.16402343,0.1,2.136,1,0.7453
15,SWITZERLAND - SUPER LEAGUE,21/01/2024,12:30,Zurich,Basel,1.67,4.0,5.0,1.7,2.1,1.73,2.0,2.0,1.264911,0.653,0.5,0.92195445,0.866,0.5988024,0.25,0.2,0.5882353,0.47619048,0.5074087,1.5,2.187,1,0.5097
16,SWITZERLAND - SUPER LEAGUE,21/01/2024,12:30,Lugano,Lausanne Ouchy,1.73,4.0,4.5,1.62,2.25,1.62,2.2,1.4,1.356466,0.824,0.8,1.1661904,0.845,0.5780347,0.25,0.22222222,0.61728394,0.44444445,0.46155208,0.6,2.523,1,0.5082
17,SPAIN - PRIMERA RFEF,21/01/2024,14:00,Sestao,Unionistas,2.1,2.8,3.8,2.63,1.44,2.25,1.57,0.9,1.1357816,0.929,0.8,1.1661904,1.038,0.47619048,0.35714287,0.2631579,0.38022813,0.6944444,0.2384987,0.1,2.302,1,0.7557
18,SPAIN - PRIMERA RFEF,21/01/2024,14:00,Osasuna B,Tarazona,1.85,3.2,3.8,2.15,1.67,2.0,1.73,1.5,1.2845232,0.697,0.6,0.9165151,0.836,0.5405405,0.3125,0.2631579,0.4651163,0.5988024,0.32472846,0.9,2.201,1,0.7849
19,ROMANIA - LIGA 1,21/01/2024,15:00,Univ. Craiova,Farul Constanta,1.75,3.6,4.0,1.9,1.95,1.8,1.91,2.0,1.264911,0.88,1.5,1.5,0.599,0.5714286,0.2777778,0.25,0.5263158,0.51282054,0.39688212,0.5,2.765,1,0.8846
20,SPAIN - PRIMERA RFEF,21/01/2024,15:00,Dep. La Coruna,Ponferradina,1.73,3.5,4.0,2.63,1.44,2.5,1.5,1.4,1.1135529,1.081,1.9,1.1357816,1.108,0.5780347,0.2857143,0.25,0.38022813,0.6944444,0.39580977,-0.5,2.249,1,0.807
21,PORTUGAL - LIGA PORTUGAL 2,21/01/2024,15:00,Maritimo,Nacional,1.91,3.6,3.8,1.93,1.93,1.8,1.91,1.4,1.356466,0.89,1.7,1.3453624,0.771,0.5235602,0.2777778,0.2631579,0.5181347,0.5181347,0.336661,-0.3,2.702,1,0.903
22,BELGIUM - JUPILER PRO LEAGUE,21/01/2024,15:15,RWDM,Eupen,1.91,3.5,4.0,1.75,2.05,1.67,2.1,1.6,1.2,0.902,0.7,1.1874342,0.894,0.5235602,0.2857143,0.25,0.5714286,0.4878049,0.34387174,0.9,2.387,1,0.7679
23,SPAIN - PRIMERA RFEF,21/01/2024,16:00,CF Intercity,Granada CF B,1.65,3.4,4.75,2.38,1.53,2.38,1.53,1.9,1.1357816,1.177,0.7,1.1874342,1.072,0.6060606,0.29411766,0.21052632,0.42016807,0.6535948,0.45973548,1.2,2.323,1,0.8337
24,PORTUGAL - LIGA PORTUGAL,21/01/2024,17:30,Vitoria Guimaraes,Estrela,1.6,3.8,6.0,1.98,1.88,1.95,1.8,2.4,1.2,0.805,1.1,1.0440307,0.909,0.625,0.2631579,0.16666667,0.5050505,0.5319149,0.5611072,1.3,2.244,1,0.8403
25,PARAGUAY - PRIMERA DIVISION,21/01/2024,18:00,Cerro Porteno,Sportivo Trinidense,1.5,4.33,5.25,1.67,2.15,1.8,1.91,1.9,1.1357816,0.534,1.3,1.4177446,0.755,0.6666667,0.23094688,0.1904762,0.5988024,0.4651163,0.5943629,0.6,2.554,1,0.9222
26,COLOMBIA - PRIMERA A,21/01/2024,20:10,Junior,Bucaramanga,1.65,3.8,5.5,2.0,1.85,1.91,1.8,2.5,1.024695,0.76,0.8,1.1661904,1.351,0.6060606,0.2631579,0.18181819,0.5,0.5405405,0.52474403,1.7,2.191,1,1.0
27,MEXICO - LIGA MX,21/01/2024,21:00,U.A.N.L.- Tigres,Guadalajara Chivas,1.8,3.4,4.75,2.05,1.75,1.95,1.8,2.2,0.9797959,0.663,1.5,1.2845232,0.99,0.5555556,0.29411766,0.21052632,0.4878049,0.5714286,0.41585407,0.7,2.264,1,0.8744
28,COSTA RICA - PRIMERA DIVISION,21/01/2024,21:00,Sporting San Jose,Zeledon,1.65,3.75,4.33,1.67,2.15,1.67,2.1,1.4,1.356466,0.655,0.4,0.9165151,2.034,0.6060606,0.26666668,0.23094688,0.5988024,0.4651163,0.4594868,1.0,2.273,1,0.6789
29,COLOMBIA - PRIMERA A,21/01/2024,22:20,Atl. Nacional,Alianza,1.62,3.8,5.75,2.05,1.75,2.0,1.73,2.1,1.3747727,0.598,1.5,1.2845232,0.944,0.61728394,0.2631579,0.17391305,0.4878049,0.5714286,0.54479825,0.6,2.659,1,1.0
