,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SINGAPORE - PREMIER LEAGUE,11/08/2023,08:45,Tanjong Pagar,Albirex Niigata,10.0,6.5,1.18,1.17,5.0,1.44,2.63,0.7,1.1874342,0.646,1.6,1.2,0.863,0.1,0.15384616,0.84745765,0.85470086,0.2,0.92719334,-0.9,2.387,1,0.5496
2,RUSSIA - PREMIER LEAGUE,11/08/2023,12:00,Ural,Spartak Moscow,3.61,3.77,2.12,1.88,2.07,1.67,2.15,1.9,1.3747727,0.524,1.2,1.2489996,0.934,0.27700832,0.265252,0.4716981,0.5319149,0.4830918,0.2801014,0.7,2.624,1,0.6261
3,FINLAND - VEIKKAUSLIIGA,11/08/2023,12:00,Haka,Mariehamn,1.8,3.5,4.0,1.7,2.1,1.67,2.1,1.2,0.9797959,0.464,1.4,1.356466,0.52,0.5555556,0.2857143,0.25,0.5882353,0.47619048,0.3749865,-0.2,2.336,1,0.7858
4,BULGARIA - PARVA LIGA,11/08/2023,13:00,Arda,Lok. Sofia,1.45,4.2,7.0,1.75,2.05,1.91,1.8,2.0,1.264911,0.774,0.8,1.1661904,1.668,0.6896552,0.23809524,0.14285715,0.5714286,0.4878049,0.6683281,1.2,2.431,1,0.6555
5,POLAND - EKSTRAKLASA,11/08/2023,13:00,Cracovia,Zaglebie,2.3,3.25,3.1,1.98,1.88,1.75,2.0,1.6,1.2,1.041,1.8,1.2489996,0.639,0.4347826,0.30769232,0.32258064,0.5050505,0.5319149,0.15978965,-0.2,2.449,1,0.5224
6,POLAND - DIVISION 1,11/08/2023,13:00,Leczna,Chrobry Glogow,1.83,3.5,3.5,1.98,1.88,1.83,1.83,1.3,0.9,0.829,1.1,1.3,0.705,0.5464481,0.2857143,0.2857143,0.5050505,0.5319149,0.32985148,0.2,2.2,1,0.5317
7,SERBIA - SUPER LIGA,11/08/2023,13:55,Mladost,Crvena zvezda,23.0,8.9,1.09,1.41,2.6,2.54,1.49,1.2,1.2489996,1.115,2.3,1.1,0.67,0.04347826,0.11235955,0.9174312,0.7092199,0.3846154,1.1089886,-1.1,2.349,1,0.9736
8,SPAIN - LALIGA2,11/08/2023,14:00,Amorebieta,Levante,3.25,3.3,2.2,2.3,1.6,2.0,1.73,2.3,1.1,0.435,1.6,1.2,1.206,0.30769232,0.3030303,0.45454547,0.4347826,0.625,0.1981243,0.7,2.3,1,0.7423
9,SWITZERLAND - CHALLENGE LEAGUE,11/08/2023,14:30,Xamax,Thun,2.69,3.68,2.4,1.64,2.26,1.52,2.46,1.0,1.0954452,0.641,1.7,1.3453624,0.859,0.37174723,0.27173913,0.41666666,0.6097561,0.44247788,0.17141235,-0.7,2.441,1,0.6967
10,BELGIUM - CHALLENGER PRO LEAGUE,11/08/2023,15:00,Anderlecht U23,Beerschot VA,3.0,3.4,2.05,1.62,2.25,1.53,2.38,0.9,1.1357816,0.641,1.2,1.4696939,0.964,0.33333334,0.29411766,0.4878049,0.61728394,0.44444445,0.22490515,-0.3,2.605,1,0.5061
11,NETHERLANDS - EERSTE DIVISIE,11/08/2023,15:00,Den Bosch,Oss,2.15,3.4,3.3,1.62,2.25,1.53,2.38,1.1,1.3,1.124,0.9,1.1357816,0.733,0.4651163,0.29411766,0.3030303,0.61728394,0.44444445,0.22195908,0.2,2.436,1,0.7571
12,NETHERLANDS - EERSTE DIVISIE,11/08/2023,15:00,Dordrecht,Breda,3.3,3.6,2.05,1.62,2.25,1.53,2.38,1.1,1.3,1.36,1.8,1.4696939,0.583,0.3030303,0.2777778,0.4878049,0.61728394,0.44444445,0.26284063,-0.7,2.77,1,0.8936
13,NETHERLANDS - EERSTE DIVISIE,11/08/2023,15:00,Roda,Helmond,1.8,3.6,4.33,1.73,2.08,1.67,2.1,1.1,1.3,0.645,0.9,0.83066237,0.944,0.5555556,0.2777778,0.23094688,0.5780347,0.48076922,0.40383705,0.2,2.131,1,0.5495
14,NETHERLANDS - EERSTE DIVISIE,11/08/2023,15:00,Cambuur,FC Emmen,2.6,3.4,2.6,1.93,1.93,1.67,2.1,0.3,0.9,1.701,1.0,1.3416408,0.647,0.3846154,0.29411766,0.3846154,0.5181347,0.5181347,0.1203586,-0.7,2.242,1,0.7817
15,SWITZERLAND - CHALLENGE LEAGUE,11/08/2023,15:15,Wil,Sion,2.64,3.68,2.44,1.63,2.28,1.51,2.48,1.3,1.4177446,0.707,0.8,1.1661904,0.959,0.37878788,0.27173913,0.40983605,0.61349696,0.4385965,0.16736345,0.5,2.584,1,0.7059
16,BULGARIA - PARVA LIGA,11/08/2023,15:15,Pirin Blagoevgrad,Lok. Plovdiv,4.0,3.5,1.91,2.3,1.6,2.1,1.67,1.4,1.356466,0.696,0.7,0.9,1.067,0.25,0.2857143,0.5235602,0.4347826,0.625,0.34387174,0.7,2.256,1,0.7656
17,POLAND - DIVISION 1,11/08/2023,15:30,GKS Katowice,Wisla Plock,2.6,3.2,2.5,1.95,1.9,1.73,2.0,1.1,1.3,0.778,0.1,0.3,1.177,0.3846154,0.3125,0.4,0.51282054,0.5263158,0.10429816,1.0,1.6,1,0.6993
18,SLOVAKIA - NIKE LIGA,11/08/2023,15:30,Michalovce,Banska Bystrica,2.81,3.5,2.41,1.83,1.98,1.64,2.2,1.3,1.1874342,1.201,1.5,1.2845232,0.771,0.3558719,0.2857143,0.41493776,0.5464481,0.5050505,0.14998241,-0.2,2.472,1,0.8885
19,POLAND - EKSTRAKLASA,11/08/2023,15:30,Piast Gliwice,Rakow,3.3,3.1,2.3,2.5,1.5,2.05,1.7,1.8,1.2489996,0.755,1.8,1.2489996,0.784,0.3030303,0.32258064,0.4347826,0.4,0.6666667,0.16423674,0.0,2.498,1,0.6231
20,IRELAND - PREMIER DIVISION,11/08/2023,15:45,St. Patricks,Bohemians,1.95,3.5,3.2,1.88,1.98,1.75,2.0,2.1,1.3747727,1.052,0.7,0.9,1.001,0.51282054,0.2857143,0.3125,0.5319149,0.5050505,0.2736292,1.4,2.275,1,0.7951
21,IRELAND - PREMIER DIVISION,11/08/2023,15:45,Shelbourne,Shamrock Rovers,3.3,3.2,2.0,2.35,1.57,2.05,1.7,1.6,1.2,0.916,2.0,1.264911,0.782,0.3030303,0.3125,0.5,0.42553192,0.6369427,0.2439274,-0.4,2.465,1,0.6563
22,NORTHERN IRELAND - NIFL PREMIERSHIP,11/08/2023,15:45,Ballymena,Crusaders,5.82,4.25,1.51,1.74,2.09,1.79,1.98,1.5,1.2845232,1.352,0.9,0.83066237,1.286,0.17182131,0.23529412,0.66225165,0.57471263,0.4784689,0.6109526,0.6,2.115,1,0.8473
23,NORTHERN IRELAND - NIFL PREMIERSHIP,11/08/2023,15:45,Loughgall,Coleraine,4.37,3.82,1.73,1.78,2.03,1.7,2.1,1.9,1.3747727,0.904,0.9,1.1357816,1.004,0.22883295,0.2617801,0.5780347,0.56179774,0.49261084,0.44193766,1.0,2.511,1,0.8999
24,NORTHERN IRELAND - NIFL PREMIERSHIP,11/08/2023,15:45,Glentoran,Larne,2.29,3.22,3.09,2.2,1.67,1.85,1.91,2.5,1.024695,0.8,2.3,1.1,0.674,0.4366812,0.310559,0.32362458,0.45454547,0.5988024,0.15863843,0.2,2.125,1,0.8132
25,ENGLAND - PREMIER LEAGUE,11/08/2023,16:00,Burnley,Manchester City,7.5,6.0,1.33,1.57,2.38,1.95,1.8,2.3,1.1,0.634,2.2,0.9797959,0.364,0.13333334,0.16666667,0.7518797,0.6369427,0.42016807,0.8101353,0.1,2.08,1,0.8037
