,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-10-09,13:00:00,ESTONIA - ESILIIGA,Tallinna Kalev U21,FC Tallinn,2.36,1.87,3.75,980.0,1.2341661
2,2024-10-09,14:30:00,FRANCE - NATIONAL,Orleans,Valenciennes,2.02,4.2,3.35,14.0,1.2340031
3,2024-10-09,15:45:00,WALES - CYMRU PREMIER,TNS,Caernarfon,1.28,11.5,7.0,65.0,1.2341542
4,2024-10-09,17:00:00,COLOMBIA - PRIMERA A,America De Cali,Ind. Medellin,1.47,2.9,2.76,980.0,1.2341053
5,2024-10-09,19:30:00,BRAZIL - SERIE A,Atletico-MG,Gremio,2.0,4.4,3.55,14.0,1.2340909
6,2024-10-09,20:00:00,BRAZIL - SERIE B,Botafogo SP,Guarani,2.48,3.95,2.88,9.0,1.2340487
7,2024-10-09,21:00:00,BRAZIL - SERIE B,Paysandu PA,Chapecoense-SC,1.66,6.8,3.7,19.5,1.2341275
8,2024-10-09,21:30:00,COLOMBIA - PRIMERA A,Atl. Nacional,Dep. Cali,1.78,5.1,3.4,980.0,1.2340561
