,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-02-04,15:30:00,SWITZERLAND - CHALLENGE LEAGUE,Schaffhausen,Lausanne Ouchy,3.8,2.06,3.4,10.0,1.2389915
2,2025-02-04,16:45:00,ENGLAND - LEAGUE TWO,Salford,Bromley,2.28,3.45,3.4,15.5,1.2390565
3,2025-02-04,16:45:00,ENGLAND - LEAGUE TWO,Newport,Morecambe,2.82,2.72,3.5,12.0,1.2390425
4,2025-02-04,16:45:00,SCOTLAND - LEAGUE TWO,Stirling,Spartans,2.88,2.46,3.2,11.0,1.2390456
5,2025-02-04,16:45:00,ENGLAND - NATIONAL LEAGUE,Rochdale,Oldham,2.18,3.4,3.35,14.5,1.239036
6,2025-02-04,16:45:00,ENGLAND - NATIONAL LEAGUE,FC Halifax,AFC Fylde,1.53,5.5,4.3,980.0,1.2390358
7,2025-02-04,16:45:00,ENGLAND - NATIONAL LEAGUE,Wealdstone,Tamworth FC,2.04,3.8,3.45,980.0,1.2390373
8,2025-02-04,16:45:00,SCOTLAND - LEAGUE TWO,Stranraer,Forfar Athletic,2.72,2.42,3.1,980.0,1.2388884
9,2025-02-04,16:45:00,ENGLAND - NATIONAL LEAGUE,Dag & Red,Forest Green,3.55,2.08,3.4,980.0,1.2390361
10,2025-02-04,16:45:00,SCOTLAND - LEAGUE TWO,Elgin City,Bonnyrigg Rose,2.04,3.7,3.4,42.0,1.2390457
