,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,ROMANIA - LIGA 2,2024-08-31,05:00,Mioveni,Viitorul Tg. Jiu,1.52,3.75,6.4,2.07,1.7,2.15,1.62,1.3636364,1.2984415,0.95219046,0.2875613,0.40338328,1.4027733,0.6816574,0.20111118,0.29503265,0.90909094,1.1642044,1.2806249,0.72727275,0.6165755,0.84779125,0.18181819,1.3360853,7.3484693,0.4292635,0.12900242,0.6691772,1.5702479,0.6740131,0.8595041,0.52171767,0.90909094,1.0833068,1.1916375,0.27021736,0.27938184,1.0339152,0.6570462,0.07544133,0.11481891,0.72727275,0.86243933,1.1858541,1.8181819,1.7486713,0.9617692,-1.0909091,2.1513016,-1.9720266,0.21872546,0.077157184,0.3305785,1.8973666,2.8099174,1.1314932,0.65789473,0.26666668,0.15625,0.4830918,0.5882353,0.4651163,0.61728394,2.4671052,4.2105265,0.40533334,1.7066667,0.2375,0.5859375,0.552,0.45333335,0.5974002,0.4231499,0.61616164,0.26108375,0.28865978,0.2375,1.7066667,0.40533334,0.73429954,3.0917873,0.552,0.96279067,11.67,0.455,2.382,-0.19108826,0.22707798,0.1302485,0.54841477,0.62802327,2.4430103,0.63827646,5.984129,48.11231,0.52325904,10.481218,2.1299343,1.1266447,1.8905109,0.52895755,5.984129,2.65,2.23,1,0.9868
2,SOUTH KOREA - K LEAGUE 1,2024-08-31,07:00,Ulsan HD,Pohang,2.0,3.5,3.4,1.88,1.98,1.73,2.0,2.090909,1.2398347,0.5929644,0.4253822,0.2867937,0.67420244,0.44014975,0.17791057,0.40420464,1.8181819,1.2662171,0.6964194,0.8181818,0.83319557,1.0183501,1.0,1.4770979,1.4770979,0.5656526,0.04377716,1.1919172,2.9752066,0.77379936,1.2644628,0.5391266,1.5454545,1.3726971,0.88821584,0.71917874,0.49302626,0.6855406,0.32045478,0.12374938,0.386168,1.9090909,1.3111095,0.6867717,1.6363636,0.88139635,0.5386311,0.27272728,1.354515,4.9665546,0.38411137,0.045698546,2.9504132,0.848365,2.3801653,0.60596,0.5,0.2857143,0.29411766,0.5319149,0.5050505,0.5780347,0.5,1.75,1.7,0.5714286,0.9714286,0.5882353,1.0294118,0.5371429,0.5657143,0.27530387,0.27272728,0.25925925,0.014492754,0.30111524,0.5882353,0.9714286,0.5714286,1.0638298,1.8085107,0.5371429,1.0867052,8.9,0.545,2.613,-0.16853933,-0.011235955,0.2247191,0.38202247,0.2826909,0.8386497,0.32435182,2.0542638,36.869896,0.14142136,-2.8624053,1.7941177,1.382353,1.2978723,0.7704918,2.0542638,0.1,1.5,1,0.8305
3,SOUTH KOREA - K LEAGUE 1,2024-08-31,07:30,Daegu,Incheon,2.3,3.4,3.0,2.1,1.7,1.83,1.83,1.4545455,1.233151,0.84779125,0.58694893,0.52742654,0.89859015,0.45927185,0.14747757,0.3211117,1.4545455,1.233151,0.84779125,1.0,1.0444659,1.0444659,0.45454547,1.3726971,3.0199337,0.38763478,0.057688206,0.9210901,1.5867769,1.1303884,0.90909094,1.1489125,1.1818181,1.1922616,1.0088367,0.4439903,0.36327124,0.81819636,0.4847148,0.11355214,0.2342659,1.0,0.73854893,0.73854893,1.2727273,1.354515,1.0642618,-0.27272728,1.354515,-4.9665546,0.34297043,0.051292237,1.0909091,0.6770032,1.3884298,1.2416387,0.4347826,0.29411766,0.33333334,0.47619048,0.5882353,0.5464481,0.5464481,1.4782609,1.3043479,0.6764706,0.88235295,0.76666665,1.1333333,0.61764705,0.5,0.16739272,0.19298245,0.13207547,0.0625,0.23636363,0.76666665,0.88235295,0.6764706,1.0952381,1.4285715,0.61764705,1.1475409,8.7,0.273,2.425,-0.12643678,-0.04597701,0.26436782,0.3448276,0.19199188,0.55677646,0.2242704,1.3638182,28.810793,0.56568545,11.309933,1.6376811,1.4347826,1.1414142,0.8761062,1.3638182,0.4,1.1,1,0.6485
4,SWEDEN - SUPERETTAN,2024-08-31,08:00,Orebro,Sundsvall,1.48,4.0,5.75,1.62,2.25,1.75,2.0,1.9090909,1.2398347,0.64943725,0.5811671,0.43381712,0.7464585,0.4290676,0.12596723,0.29358363,2.0,1.5374123,0.76870614,0.90909094,0.51425946,0.56568545,1.0909091,1.6211413,1.4860462,0.49789715,0.110879116,1.2489486,4.181818,0.7352841,0.9917355,0.47140452,0.18181819,0.3856946,2.1213202,0.14587648,0.33149415,2.2724304,0.85508937,0.07478633,0.08746024,0.27272728,0.6165755,2.2607768,2.090909,1.443137,0.690196,-1.8181819,1.5266232,-0.83964276,0.20555307,0.07139677,0.446281,0.3767961,3.231405,0.93379456,0.6756757,0.25,0.17391305,0.61728394,0.44444445,0.5714286,0.5,2.7027028,3.8851352,0.37,1.4375,0.2573913,0.6956522,0.405,0.5625,0.602394,0.459854,0.59059477,0.17948718,0.42348754,0.2573913,1.4375,0.37,0.91358024,3.5493827,0.405,0.9257143,11.23,1.727,1.626,-0.22439893,0.15583259,0.13178985,0.51202136,0.57343006,2.14654,0.6378583,5.2579274,51.5627,0.89095455,-17.484426,2.2009401,1.1974148,1.8380766,0.544047,5.2579274,1.75,2.52,1,0.992
5,SWEDEN - SUPERETTAN,2024-08-31,08:00,Degerfors,Ostersund,1.7,3.6,4.33,1.7,2.1,1.7,2.05,1.9090909,1.2398347,0.64943725,0.58566093,0.3949616,0.67438614,0.3237654,0.16463077,0.5084879,2.090909,1.0833068,0.5181033,1.1818181,0.83319557,0.70501167,0.90909094,1.5640591,1.7204651,0.52930915,0.11886582,1.3101091,2.090909,1.0833068,0.96694213,1.0183501,0.72727275,1.1354542,1.5612495,0.50768834,0.557865,1.0988337,0.54963356,0.07496064,0.13638294,0.90909094,0.9958592,1.0954452,1.5454545,1.304791,0.8442765,-0.6363636,1.2984415,-2.0404081,0.29548872,0.07784158,1.322314,0.6846532,1.9669422,1.0251929,0.5882353,0.2777778,0.23094688,0.5882353,0.47619048,0.5882353,0.4878049,2.1176472,2.5470588,0.4722222,1.2027777,0.3926097,0.8314088,0.4722222,0.5833333,0.433597,0.35849056,0.43615258,0.092055485,0.35849056,0.3926097,1.2027777,0.4722222,1.0,2.5470588,0.4722222,1.0,9.63,1.182,2.375,-0.1973001,0.07580478,0.17653167,0.44963655,0.42295384,1.3576819,0.47351375,3.3256278,43.5312,0.56568545,-11.309933,1.9956528,1.281076,1.5577943,0.64193326,3.3256278,0.73,1.9,1,0.9543
6,ENGLAND - PREMIER LEAGUE,2024-08-31,08:30,Arsenal,Brighton,1.36,5.25,7.5,1.53,2.5,1.75,2.0,2.5454545,0.9875255,0.38795644,0.3281543,0.27298412,0.8318773,0.37908316,0.113954805,0.30060637,2.4545455,1.233151,0.5023948,0.72727275,0.74965554,1.0307764,1.7272727,1.7104443,0.99025726,0.7611414,0.11751818,1.6078434,4.6859503,0.6459362,0.92561984,0.58901507,0.8181818,1.1134044,1.3608277,0.3936116,0.41225636,1.0473683,0.5793523,0.14704888,0.25381598,1.0909091,1.5048132,1.379412,1.8181819,1.465865,0.8062258,-0.72727275,2.6998622,-3.7123106,0.36754492,0.14665996,1.1900827,1.379412,1.983471,1.3437096,0.7352941,0.1904762,0.13333334,0.6535948,0.4,0.5714286,0.5,3.860294,5.5147057,0.25904763,1.4285715,0.18133333,0.7,0.29142857,0.47619048,0.768489,0.5885023,0.6930023,0.1764706,0.54867256,0.18133333,1.4285715,0.25904763,0.8888889,4.901961,0.29142857,0.8742857,14.11,1.727,2.101,-0.275691,0.15946138,0.09638554,0.5315379,0.6604442,3.1062894,0.76513773,7.608824,62.790546,1.3717872,-25.873384,2.3392158,1.1352941,2.0604491,0.4853311,7.608824,2.25,3.89,1,0.9981
7,FINLAND - YKKONEN,2024-08-31,09:00,Rovaniemi,VIFK,1.42,4.5,5.25,1.4,2.88,1.53,2.38,1.3,1.4177446,1.0905728,0.640101,0.43632513,0.68165046,0.41090426,0.17650487,0.42955226,1.7,1.1874342,0.69849074,1.6,0.8,0.5,0.1,1.2206556,12.206555,0.41199526,0.15309395,1.0559976,2.04,0.98952854,1.92,0.6666667,0.4,0.48989794,1.2247449,0.79385006,0.7892176,0.9941646,0.42442977,0.120593905,0.2841316,1.1,0.9433981,0.85763466,2.5,2.291288,0.9165151,-1.4,1.8,-1.2857143,0.22944173,0.123981826,2.31,0.4492372,3.5,1.6366342,0.70422536,0.22222222,0.1904762,0.71428573,0.3472222,0.6535948,0.42016807,3.169014,3.6971831,0.31555554,1.1666666,0.2704762,0.85714287,0.31111112,0.64,0.6313554,0.5202703,0.5742129,0.07692308,0.5254237,0.2704762,1.1666666,0.31555554,1.0142857,3.75,0.31111112,0.9150327,11.17,0.9,1.908,-0.2757386,0.06714413,0.12712623,0.47000894,0.54512656,2.029688,0.64401937,4.9716997,57.002296,2.0930362,-36.501442,2.3031523,1.275654,1.805468,0.55387306,4.9716997,0.75,3.08,1,0.9832
8,FINLAND - YKKONEN,2024-08-31,09:00,OLS Oulu,JJK Jyvaskyla,1.44,4.2,5.5,1.5,2.5,1.67,2.1,2.2,1.2489996,0.5677271,0.50317883,0.37989062,0.75498134,0.364607,0.18616423,0.51058877,2.2,1.0770329,0.48956043,1.1,0.83066237,0.75514764,1.1,1.6401219,1.49102,0.64593565,0.16634585,1.4229678,4.0,0.5923681,2.0,0.45686433,1.6363636,1.2984415,0.793492,0.6655983,0.36815345,0.5531166,0.3394193,0.11651254,0.3432702,1.7272727,0.9620914,0.5570003,1.6363636,1.2264307,0.74948543,0.09090909,1.928473,21.213203,0.42204326,0.14017743,2.9363637,0.5659361,3.1090908,0.6454898,0.6944444,0.23809524,0.18181819,0.6666667,0.4,0.5988024,0.47619048,2.9166667,3.8194444,0.34285715,1.3095238,0.26181817,0.76363635,0.35714287,0.5952381,0.6179587,0.4893617,0.5850144,0.13402061,0.47368422,0.26181817,1.3095238,0.34285715,0.96,3.6666667,0.35714287,0.8982036,11.14,0.564,2.547,-0.24775584,0.11669659,0.12926391,0.49371633,0.55833673,2.0732903,0.64002335,5.0785036,54.0715,1.4142135,-26.565052,2.2651515,1.239899,1.8268839,0.54738015,5.0785036,1.3,2.76,1,0.987
9,FINLAND - YKKONEN,2024-08-31,09:00,KPV Kokkola,EPS,1.25,5.25,7.5,1.48,2.6,1.83,1.83,2.5454545,0.9875255,0.38795644,0.43642083,0.25519583,0.58474714,0.40613735,0.18193832,0.4479724,1.9090909,0.9958592,0.52164054,1.0,0.9534626,0.9534626,0.90909094,1.0833068,1.1916375,0.62501806,0.16662891,1.2670544,1.5272727,1.244824,1.9,0.5018224,1.0,1.0954452,1.0954452,0.42473727,0.24451067,0.5756751,0.45505303,0.11847288,0.26034963,0.8,0.4,0.5,1.1,1.0440307,0.9491188,-0.3,0.9,-3.0,0.3057024,0.11980706,1.36,0.23529412,1.87,0.6141357,0.8,0.1904762,0.13333334,0.6756757,0.3846154,0.5464481,0.5464481,4.2,6.0,0.23809524,1.4285715,0.16666667,0.7,0.28190476,0.4952381,0.8053969,0.61538464,0.71428573,0.1764706,0.5601783,0.16666667,1.4285715,0.23809524,0.8445946,5.0675673,0.28190476,0.8087432,14.0,1.545,2.083,-0.2857143,0.16071428,0.08928572,0.53571427,0.67833644,3.16557,0.78458,7.754031,63.434948,1.5839192,-29.248827,2.5333333,1.2,2.1111112,0.47368422,7.754031,2.25,4.0,1,0.9976
10,SWEDEN - SUPERETTAN,2024-08-31,10:00,Varberg,Utsikten,2.15,3.5,2.9,1.8,2.05,1.67,2.1,1.2727273,1.354515,1.0642618,0.5035182,0.30050823,0.596817,0.38824254,0.10161967,0.26174274,1.5454545,1.1570839,0.7487013,1.6363636,1.06794,0.65263003,-0.09090909,1.6762809,-18.439089,0.41384453,0.119310945,0.97964954,3.231405,0.55338794,0.446281,3.91578,1.0909091,1.2398347,1.1365151,0.42293316,0.37721822,0.8919098,0.5156982,0.072005086,0.13962641,0.90909094,0.7925271,0.8717798,1.1818181,0.83319557,0.70501167,-0.27272728,0.9620914,-3.5276685,0.3180611,0.07939111,1.1111112,0.64843124,1.3131313,0.749876,0.4651163,0.2857143,0.3448276,0.5555556,0.4878049,0.5988024,0.47619048,1.6279069,1.3488373,0.6142857,0.82857144,0.7413793,1.2068965,0.51428574,0.5857143,0.20438796,0.23893805,0.14851485,0.09375,0.3207547,0.7413793,0.82857144,0.6142857,1.1944444,1.6111112,0.51428574,1.0778443,8.55,0.182,2.594,-0.15789473,-0.07017544,0.25146198,0.33918127,0.23732893,0.6763875,0.29448792,1.6568042,34.01935,0.35355338,-7.125016,1.7401764,1.499599,1.1604278,0.86175114,1.6568042,0.6,1.35,1,0.6963
