,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,INDIA - ISL,02/02/2024,11:00,Odisha FC,Kerala Blasters,2.15,3.2,3.1,2.03,1.78,1.8,1.91,2.0,1.264911,0.582,0.6,1.2,1.102,0.4651163,0.3125,0.32258064,0.49261084,0.56179774,0.1900285,1.4,2.465,1,0.5119
2,CROATIA - HNL,02/02/2024,13:00,Lok. Zagreb,Varazdin,1.95,3.4,4.0,1.95,1.9,1.8,1.91,1.2,0.9797959,0.617,0.8,0.8717798,0.656,0.51282054,0.29411766,0.25,0.51282054,0.5263158,0.32617715,0.4,1.852,1,0.5064
3,ROMANIA - LIGA 1,02/02/2024,15:00,U Craiova 1948,Din. Bucuresti,1.8,3.3,4.0,2.08,1.73,1.91,1.8,1.3,1.4177446,0.625,0.7,1.1874342,1.011,0.5555556,0.3030303,0.25,0.48076922,0.5780347,0.36075848,0.6,2.605,1,0.8135
4,NETHERLANDS - EERSTE DIVISIE,02/02/2024,16:00,Willem II,Cambuur,1.85,4.0,3.8,1.53,2.4,1.5,2.5,2.7,0.9,0.636,1.6,1.4282857,0.674,0.5405405,0.25,0.2631579,0.6535948,0.41666666,0.38142368,1.1,2.328,1,0.8888
5,NETHERLANDS - EERSTE DIVISIE,02/02/2024,16:00,Venlo,Jong PSV,1.7,4.33,4.33,1.53,2.4,1.57,2.25,1.7,1.3453624,0.504,1.1,1.3,1.192,0.5882353,0.23094688,0.23094688,0.6535948,0.41666666,0.48116192,0.6,2.645,1,0.8186
6,NETHERLANDS - EERSTE DIVISIE,02/02/2024,16:00,FC Emmen,Eindhoven FC,1.7,4.0,4.75,1.67,2.15,1.67,2.1,1.6,1.4282857,0.599,1.8,1.2489996,0.731,0.5882353,0.25,0.21052632,0.5988024,0.4651163,0.48490736,-0.2,2.677,1,0.7713
7,SPAIN - LALIGA2,02/02/2024,16:30,Elche,Burgos CF,1.91,3.25,4.5,2.5,1.5,2.2,1.62,1.8,1.2489996,0.827,1.4,1.356466,0.959,0.5235602,0.30769232,0.22222222,0.4,0.6666667,0.36109638,0.4,2.605,1,0.6
8,PERU - LIGA 1,02/02/2024,17:00,Cusco,Cajamarca,1.5,3.6,5.5,1.8,2.0,1.83,1.83,2.2,0.9797959,1.292,0.4,0.48989794,0.743,0.6666667,0.2777778,0.18181819,0.5555556,0.5,0.5583995,1.8,1.47,1,0.6604
9,ARGENTINA - PRIMERA NACIONAL,02/02/2024,17:10,Agropecuario,Patronato,1.75,3.4,5.5,2.35,1.57,2.25,1.57,2.1,1.1357816,0.779,0.2,0.4,0.848,0.5714286,0.29411766,0.18181819,0.42553192,0.6369427,0.46901718,1.9,1.536,1,0.8
10,PORTUGAL - LIGA PORTUGAL 2,02/02/2024,17:45,Mafra,Os Belenenses,1.65,3.75,5.0,2.0,1.85,1.91,1.8,1.7,1.3453624,1.044,0.7,1.1874342,1.005,0.6060606,0.26666668,0.2,0.5,0.5405405,0.49723935,1.0,2.533,1,0.9019
11,PARAGUAY - PRIMERA DIVISION,02/02/2024,18:15,Nacional Asuncion,Guarani,2.05,3.2,3.1,2.1,1.7,1.83,1.83,1.9,1.3747727,0.564,0.8,0.8717798,3.0,0.4878049,0.3125,0.32258064,0.47619048,0.5882353,0.2147207,1.1,2.247,1,0.7944
12,ARGENTINA - PRIMERA NACIONAL,02/02/2024,21:30,CA Mitre,San Telmo,1.83,3.1,4.2,2.5,1.5,2.25,1.57,2.0,1.264911,0.611,0.5,0.92195445,1.451,0.5464481,0.32258064,0.23809524,0.4,0.6666667,0.35253713,1.5,2.187,1,0.6
