,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,02/09/2023,11:00,SCOTLAND - PREMIERSHIP,Kilmarnock,Ross County,1.85,3.6,4.2,2.0,1.95,1.8,1.06,1.4,1.33,7.0,1.1
2,02/09/2023,12:30,POLAND - EKSTRAKLASA,Cracovia,Korona Kielce,1.85,3.5,4.2,2.0,1.91,1.91,1.05,1.4,1.29,7.0,1.1
3,02/09/2023,12:30,POLAND - DIVISION 1,Wisla Plock,Polonia Warszawa,1.65,4.0,4.2,1.65,1.67,2.1,1.03,1.3,1.2,4.5,1.18
4,02/09/2023,13:15,BELGIUM - JUPILER PRO LEAGUE,KV Mechelen,Eupen,1.8,3.8,4.0,1.57,1.53,2.38,1.03,1.29,1.17,4.0,1.22
5,02/09/2023,15:30,SWITZERLAND - SUPER LEAGUE,Winterthur,Yverdon,1.73,3.8,4.75,1.62,1.62,2.2,1.03,1.3,1.18,4.5,1.18
6,02/09/2023,17:30,ECUADOR - LIGA PRO,U. Catolica,EL Nacional,1.85,3.3,4.2,1.75,1.62,2.2,1.04,1.33,1.22,5.5,1.14
7,02/09/2023,19:00,CHILE - PRIMERA DIVISION,Huachipato,Curico Unido,1.75,3.75,4.75,1.85,1.8,1.91,1.05,1.36,1.25,6.0,1.13
8,02/09/2023,20:30,USA - MLS,FC Cincinnati,Orlando City,1.8,3.6,4.5,1.7,1.67,2.1,1.04,1.33,1.2,5.0,1.17
9,02/09/2023,20:30,USA - MLS,New England Revolution,Austin FC,1.75,3.8,4.5,1.53,1.53,2.38,1.03,1.29,1.14,4.0,1.22
10,02/09/2023,21:30,USA - MLS,Sporting Kansas City,St. Louis City,1.83,3.6,4.5,1.67,1.62,2.2,1.04,1.3,1.2,5.0,1.17
11,02/09/2023,21:30,USA - MLS,Nashville SC,Charlotte,1.73,3.6,5.0,1.85,1.75,2.0,1.05,1.36,1.25,6.0,1.13
12,02/09/2023,22:30,USA - MLS,Real Salt Lake,Colorado Rapids,1.65,4.0,5.0,1.7,1.7,2.05,1.04,1.33,1.2,5.0,1.17
