Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SERBIA - SUPER LIGA,25/10/2023,09:00,Radnicki 1923,Partizan,7.7,4.65,1.36
2,ITALY - SERIE C,25/10/2023,13:30,Monterosi,Catania,4.15,3.2,1.9
3,ARGENTINA - COPA DE LA LIGA PROFESIONAL,25/10/2023,16:00,Arsenal Sarandi,Colon Santa Fe,3.25,3.1,2.38
