Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,20/10/2023,15:45,ITALY - SERIE C,Picerno,ACR Messina,1.75,3.3,4.9,2.3,2.12,1.65,1.1,1.55,1.44,6.9,1.07
2,20/10/2023,21:30,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Boca Juniors,Union de Santa Fe,1.91,3.3,4.5,2.4,2.2,1.62,1.08,1.53,1.44,11.0,1.05
