,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-12-23,05:00:00,AUSTRALIA - A-LEAGUE,Macarthur FC,Central Coast Mariners,1.97,3.9,4.1,21.0,1.2370931
2,2024-12-23,10:30:00,SERBIA - SUPER LIGA,OFK Beograd,TSC,2.58,2.68,3.7,14.0,1.2374015
3,2024-12-23,14:00:00,TURKEY - SUPER LIG,Basaksehir,Kasimpasa,2.2,3.65,3.6,16.5,1.2372504
4,2024-12-23,14:00:00,TURKEY - SUPER LIG,Hatayspor,Adana Demirspor,1.64,6.0,4.3,23.0,1.2373013
5,2024-12-23,14:30:00,ITALY - SERIE A,Fiorentina,Udinese,1.65,6.2,4.2,23.0,1.236993
6,2024-12-23,15:45:00,PORTUGAL - LIGA PORTUGAL,Vitoria Guimaraes,Nacional,1.48,8.6,4.6,26.0,1.2373046
7,2024-12-23,15:45:00,PORTUGAL - LIGA PORTUGAL,Benfica,Estoril,1.13,32.0,11.0,110.0,1.237254
8,2024-12-23,16:45:00,ITALY - SERIE A,Inter,Como,1.34,11.5,5.9,38.0,1.2369944
9,2024-12-23,17:00:00,ENGLAND - LEAGUE ONE,Crawley,Birmingham,9.2,1.39,5.4,9.8,1.2372159
10,2024-12-23,17:00:00,BOLIVIA - DIVISION PROFESIONAL,CDT Real Oruro,Royal Pari,1.48,5.6,4.7,150.0,1.2374927
11,2024-12-23,17:45:00,PORTUGAL - LIGA PORTUGAL,Estrela,Rio Ave,2.4,3.35,3.35,12.0,1.2373044
