Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
41,29/10/2023,12:00,SCOTLAND - PREMIERSHIP,Rangers,Hearts,1.29,6.0,9.0,1.53,1.95,1.8,1.03,1.25,1.17,4.0,1.25
23,29/10/2023,12:00,MOROCCO - BOTOLA PRO,FAR Rabat,IR Tanger,1.6,4.5,3.75,2.1,1.88,1.72,1.02,1.42,1.32,5.5,1.11
32,29/10/2023,13:10,CROATIA - HNL,D. Zagreb,Lok. Zagreb,1.2,7.0,13.0,1.57,2.25,1.57,1.03,1.29,1.18,4.33,1.2
22,29/10/2023,13:15,BULGARIA - PARVA LIGA,Ludogorets,Hebar,1.14,8.0,17.0,1.48,2.38,1.53,1.02,1.25,1.14,3.75,1.25
10,29/10/2023,13:30,QATAR - QSL,Al Wakra,Umm-Salal,1.65,3.85,4.6,1.62,1.62,2.15,1.04,1.32,1.2,4.05,1.2
2,29/10/2023,13:30,SLOVENIA - PRVA LIGA,O. Ljubljana,Aluminij,1.42,4.65,6.4,1.53,1.75,1.98,1.03,1.29,1.17,3.75,1.23
3,29/10/2023,13:30,POLAND - EKSTRAKLASA,Rakow,Widzew Lodz,1.44,4.75,6.0,1.7,1.95,1.8,1.03,1.33,1.22,5.0,1.17
4,29/10/2023,14:00,SLOVAKIA - NIKE LIGA,Slovan Bratislava,Kosice,1.36,4.65,8.5,1.6,1.8,1.9,1.04,1.32,1.19,3.95,1.23
5,29/10/2023,14:00,SPAIN - PRIMERA RFEF,Cordoba,Recreativo Huelva,1.45,4.2,5.75,2.1,2.38,1.53,1.06,1.44,1.36,7.0,1.08
6,29/10/2023,14:30,SERBIA - SUPER LIGA,Partizan,Vozdovac,1.29,5.1,9.25,1.7,2.18,1.6,1.04,1.34,1.22,4.45,1.17
7,29/10/2023,14:30,BELGIUM - JUPILER PRO LEAGUE,Gent,St. Liege,1.65,4.33,4.33,1.53,1.62,2.2,1.03,1.29,1.17,4.0,1.22
8,29/10/2023,14:30,ITALY - SERIE C,Pescara,Recanatese,1.52,4.15,5.5,1.72,1.82,1.88,1.04,1.35,1.23,4.55,1.16
9,29/10/2023,14:30,SPAIN - LALIGA2,Leganes,Villarreal B,1.7,3.8,4.75,2.03,1.91,1.8,1.05,1.4,1.3,7.0,1.1
20,29/10/2023,15:00,MEXICO - LIGA MX,Toluca,Atl. San Luis,1.73,3.8,4.75,1.6,1.57,2.25,1.03,1.29,1.17,4.33,1.2
11,29/10/2023,15:00,ECUADOR - LIGA PRO,Delfin,Cumbaya,1.55,3.75,5.5,2.1,2.2,1.62,1.06,1.44,1.36,8.0,1.08
12,29/10/2023,16:00,SPAIN - PRIMERA RFEF,R. Sociedad B,Rayo Majadahonda,1.57,3.4,5.75,2.35,2.5,1.5,1.08,1.53,1.44,8.0,1.06
13,29/10/2023,17:00,PERU - LIGA 1,Sporting Cristal,Alianza Atl.,1.25,5.25,8.5,1.67,2.2,1.62,1.04,1.3,1.2,5.0,1.17
14,29/10/2023,17:00,PERU - LIGA 1,ADT Tarma,Carlos Mannucci,1.33,4.33,12.0,1.85,2.25,1.57,1.06,1.36,1.25,6.0,1.13
15,29/10/2023,17:30,ECUADOR - LIGA PRO,Aucas,Mushuc Runa,1.62,3.75,4.75,1.8,1.8,1.91,1.04,1.36,1.25,6.0,1.13
16,29/10/2023,18:30,BRAZIL - SERIE A,Internacional,Coritiba,1.36,5.0,8.5,1.85,2.2,1.62,1.05,1.36,1.29,5.5,1.14
17,29/10/2023,19:00,COSTA RICA - PRIMERA DIVISION,Saprissa,San Carlos,1.29,5.25,8.0,1.5,1.83,1.83,1.03,1.25,1.14,3.75,1.25
18,29/10/2023,20:00,BRAZIL - SERIE A,Botafogo RJ,Cuiaba,1.62,3.6,6.0,2.2,2.1,1.67,1.08,1.44,1.4,9.0,1.07
19,29/10/2023,20:00,MEXICO - LIGA DE EXPANSION MX,Leones Negros,Tlaxcala,1.33,5.1,7.5,1.45,1.72,2.0,1.03,1.26,1.14,3.3,1.29
21,29/10/2023,21:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Independiente,Arsenal Sarandi,1.53,4.5,5.5,2.25,2.5,1.5,1.06,1.5,1.4,10.0,1.06
43,29/10/2023,22:05,MEXICO - LIGA MX,Santos Laguna,Juarez,1.7,3.75,5.0,1.6,1.62,2.2,1.03,1.29,1.17,4.33,1.2
