,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,NIGERIA - NPFL,2024-12-10,10:00,Abia Warriors,Kwara,1.5,3.6,7.0,2.32,1.47,2.45,1.42,2.0,1.1281521,0.56407607,0.21004623,0.18009017,0.85738355,0.7139467,0.13708697,0.19201289,1.0,0.9534626,0.9534626,0.18181819,0.3856946,2.1213202,0.8181818,1.1134044,1.3608277,0.5998868,0.096102566,0.8624434,1.6363636,0.5826716,0.1322314,0.53033006,0.72727275,0.86243933,1.1858541,0.4738087,0.62147516,1.3116584,0.6072371,0.044027165,0.07250408,0.72727275,0.9620914,1.3228756,1.3636364,1.06794,0.78315604,-0.6363636,0.97912085,-1.5386186,0.19146371,0.08295202,0.72727275,0.9620914,2.231405,0.65263003,0.6666667,0.2777778,0.14285715,0.43103448,0.6802721,0.40816328,0.70422536,2.4,4.6666665,0.41666666,1.9444444,0.21428572,0.51428574,0.64444447,0.40833333,0.61270404,0.4117647,0.64705884,0.3207547,0.21621622,0.21428572,1.9444444,0.41666666,0.6465517,3.0172415,0.64444447,0.94693875,12.1,1.273,1.991,-0.17355372,0.28099173,0.12396694,0.5785124,0.68813753,2.775488,0.6720364,6.798529,46.397182,1.2020816,23.025492,2.142857,1.0952381,1.9565217,0.51111114,6.798529,3.4,2.1,1,0.9965
2,SPAIN - PRIMERA RFEF,2024-12-10,10:30,Real Madrid B,Yeclano,2.1,2.88,3.4,2.63,1.44,2.2,1.62,1.2727273,1.354515,1.0642618,0.29129454,0.39967987,1.3720815,0.6723416,0.20353653,0.30272785,1.0909091,1.5048132,1.379412,1.0,0.73854893,0.73854893,0.09090909,1.7296634,19.026299,0.49371523,0.10540796,0.79231215,1.1900827,1.379412,1.0,0.73854893,1.2727273,1.1354542,0.8921426,0.32186148,0.16518398,0.5132145,0.45422482,0.051909707,0.11428197,1.0,0.6030227,0.6030227,1.0,0.73854893,0.73854893,0.0,0.73854893,1.0,0.39528185,0.12463048,1.5454545,0.39019114,0.72727275,1.0155048,0.47619048,0.3472222,0.29411766,0.38022813,0.6944444,0.45454547,0.61728394,1.3714286,1.6190476,0.7291667,1.1805556,0.61764705,0.84705883,0.9131944,0.5,0.20523323,0.15662651,0.23636363,0.08280255,0.04537205,0.61764705,1.1805556,0.7291667,0.7984791,1.2927756,0.9131944,1.1954546,8.38,0.0,2.49,-0.09307876,0.062052507,0.25059667,0.40572792,0.23424308,0.654319,0.1963506,1.6027477,21.305784,1.6829141,30.752645,1.722689,1.3585434,1.2680413,0.7886179,1.6027477,0.52,0.78,1,0.6547
3,SPAIN - PRIMERA RFEF,2024-12-10,10:30,Marbella,Sevilla FC B,2.0,3.0,3.5,2.5,1.5,2.2,1.62,2.3636363,1.06794,0.45182076,0.33193332,0.16183797,0.48756167,0.4609152,0.12123978,0.2630414,1.1818181,0.5749596,0.48650426,0.45454547,0.4979296,1.0954452,0.72727275,0.74965554,1.0307764,0.47032624,0.056830153,0.8260722,1.0743802,0.6324555,0.37190083,0.60858065,1.4545455,0.9875255,0.6789238,0.46562216,0.40900072,0.87839615,0.46476117,0.2241964,0.48239058,1.2727273,0.86243933,0.6776309,1.0909091,0.66804266,0.61237246,0.18181819,0.9359664,5.147815,0.4070581,0.17963469,1.2727273,0.86243933,1.4876033,0.48989794,0.5,0.33333334,0.2857143,0.4,0.6666667,0.45454547,0.61728394,1.5,1.75,0.6666667,1.1666666,0.5714286,0.85714287,0.8333333,0.5,0.24629441,0.2,0.27272728,0.07692308,0.09090909,0.5714286,1.1666666,0.6666667,0.8,1.4,0.8333333,1.1363636,8.5,0.909,2.055,-0.11764706,0.05882353,0.23529412,0.4117647,0.2695633,0.7637626,0.23472627,1.8708287,26.565052,1.4142135,26.565052,1.7857143,1.3571428,1.3157895,0.76,1.8708287,0.5,1.0,1,0.79
4,SPAIN - PRIMERA RFEF,2024-12-10,11:00,UD Ibiza,Atl. Madrid B,1.9,3.1,3.9,2.35,1.57,2.1,1.67,1.0909091,0.9958592,0.91287094,0.21972771,0.18278244,0.8318588,0.6135091,0.12304047,0.20055197,1.0909091,1.0833068,0.99303126,1.1818181,0.9359664,0.79197156,-0.09090909,0.66804266,-7.3484693,0.59406656,0.10982065,0.8424878,0.892562,1.3240417,1.1818181,0.9359664,1.4545455,1.233151,0.84779125,0.47671735,0.49383157,1.0359001,0.51739824,0.1091623,0.21098313,1.0,1.0444659,1.0444659,1.1818181,1.465865,1.2403474,-0.18181819,1.8497263,-10.173495,0.31563532,0.08381472,0.54545456,1.9148542,0.8595041,2.0155644,0.5263158,0.32258064,0.25641027,0.42553192,0.6369427,0.47619048,0.5988024,1.6315789,2.0526316,0.61290324,1.2580645,0.4871795,0.7948718,0.7580645,0.5064516,0.31175077,0.24,0.3448276,0.114285715,0.13761468,0.4871795,1.2580645,0.61290324,0.80851066,1.6595745,0.7580645,1.1190476,8.9,-0.364,2.229,-0.13483146,0.08988764,0.21348314,0.43820226,0.3393184,1.0066446,0.31212533,2.4657657,30.963757,1.1030866,21.305784,1.8353577,1.2955465,1.4166666,0.7058824,2.4657657,0.8,1.2,1,0.7754
5,GHANA - PREMIER LEAGUE,2024-12-10,12:00,Accra Lions,Berekum Chelsea,1.37,3.7,9.25,2.32,1.47,2.75,1.43,2.2727273,1.2128786,0.53366655,0.4292528,0.3862581,0.89983827,0.52473027,0.16661485,0.31752476,1.5454545,1.3726971,0.88821584,0.45454547,0.8907235,1.9595917,1.0909091,1.781447,1.6329932,0.5194354,0.062521584,1.0597177,1.8264463,1.161513,0.2892562,1.3997084,0.6363636,1.1499192,1.8070158,0.3125,0.5412659,1.7320508,0.9191919,0.058080807,0.06841536,0.8181818,0.83319557,1.0183501,2.090909,1.5640591,0.7480283,-1.2727273,1.6564425,-1.3014905,0.24210408,0.024963029,0.892562,0.7637626,1.1404959,2.8674417,0.729927,0.27027026,0.10810811,0.43103448,0.6802721,0.36363637,0.6993007,2.7007298,6.751825,0.37027028,2.5,0.14810811,0.4,0.62702703,0.3972973,0.71287966,0.4595661,0.7419962,0.42857143,0.22923589,0.14810811,2.5,0.37027028,0.5905172,3.987069,0.62702703,0.84363633,14.32,1.636,2.363,-0.1627095,0.38756984,0.095670395,0.6459497,0.8480791,4.0481644,0.8474981,9.915936,49.358227,1.2020816,23.025492,2.2978892,1.0542513,2.1796408,0.4587912,9.915936,5.55,2.33,1,0.9999
6,SPAIN - PRIMERA RFEF,2024-12-10,12:30,Alcorcon,Betis B,1.8,3.4,3.7,2.2,1.65,2.1,1.67,1.4545455,0.9875255,0.6789238,0.43016762,0.266898,0.62045115,0.37795606,0.094115004,0.24901043,1.3636364,0.97912085,0.718022,1.0,0.8528029,0.8528029,0.36363637,0.97912085,2.6925824,0.40896222,0.10010252,0.8862993,1.4876033,0.89752746,1.2727273,0.6700594,1.3636364,1.06794,0.78315604,0.5986803,0.52247053,0.8727037,0.3798045,0.12305723,0.32400152,1.0909091,0.7925271,0.72648317,0.90909094,0.66804266,0.73484695,0.18181819,0.83319557,4.582576,0.28115752,0.09576217,0.6942149,1.2453997,0.8264463,0.73484695,0.5555556,0.29411766,0.27027026,0.45454547,0.6060606,0.47619048,0.5988024,1.8888888,2.0555556,0.5294118,1.0882353,0.4864865,0.9189189,0.64705884,0.4852941,0.3461723,0.30769232,0.34545454,0.04225352,0.21428572,0.4864865,1.0882353,0.5294118,0.8181818,1.6818181,0.64705884,1.0476191,8.9,0.091,2.055,-0.17977528,0.033707865,0.20224719,0.41573033,0.34430456,1.0214369,0.33076686,2.5019991,38.65981,0.7778175,15.376251,1.936937,1.3663664,1.4175824,0.70542634,2.5019991,0.3,1.6,1,0.8343
7,SPAIN - PRIMERA RFEF,2024-12-10,13:30,Osasuna B,Gimnastica Segoviana,1.95,3.1,3.8,2.25,1.62,2.0,1.73,1.1818181,1.4024771,1.1867114,0.42757258,0.3513322,0.82169014,0.49280846,0.11496248,0.23328024,1.1818181,0.9359664,0.79197156,1.3636364,1.06794,0.78315604,-0.18181819,1.465865,-8.062258,0.41071773,0.052469257,0.7962679,1.0743802,1.0295631,1.2396694,1.174734,1.2727273,1.354515,1.0642618,0.36116028,0.43241268,1.1972876,0.5925281,0.09613706,0.16224894,0.90909094,0.9958592,1.0954452,1.0909091,0.9958592,0.91287094,-0.18181819,1.2662171,-6.9641943,0.3178509,0.13266154,0.74380165,1.2171613,0.9917355,1.0954452,0.51282054,0.32258064,0.2631579,0.44444445,0.61728394,0.5,0.5780347,1.5897436,1.948718,0.62903225,1.2258065,0.5131579,0.81578946,0.7258065,0.5225806,0.29079768,0.22772278,0.32173914,0.10144927,0.1588785,0.5131579,1.2258065,0.62903225,0.8666667,1.6888889,0.7258065,1.125,8.85,-0.091,2.757,-0.1299435,0.07909604,0.22033899,0.42937854,0.3166363,0.9340771,0.3023951,2.2880123,29.898901,0.89095455,17.484426,1.8016194,1.3022943,1.3834196,0.72284645,2.2880123,0.7,1.15,1,0.7631
8,SPAIN - PRIMERA RFEF,2024-12-10,13:30,Cultural Leonesa,Ourense CF,1.5,3.4,7.0,2.25,1.62,2.38,1.53,2.0,1.1281521,0.56407607,0.3363171,0.31645012,0.94092786,0.54905164,0.19429155,0.35386753,1.3636364,1.06794,0.78315604,0.45454547,0.4979296,1.0954452,0.90909094,1.1642044,1.2806249,0.5531346,0.076483205,0.95838547,1.3636364,1.06794,0.2892562,0.7824608,1.2727273,1.1354542,0.8921426,0.49630764,0.42643768,0.85922045,0.45218354,0.10956333,0.24229836,1.1818181,0.9359664,0.79197156,1.1818181,0.9359664,0.79197156,0.0,1.5374123,1.0,0.32449222,0.104771905,0.96694213,1.1439589,1.2892562,0.85796916,0.6666667,0.29411766,0.14285715,0.44444445,0.61728394,0.42016807,0.6535948,2.2666667,4.6666665,0.44117647,2.0588236,0.21428572,0.4857143,0.6617647,0.4764706,0.5983284,0.3877551,0.64705884,0.34615386,0.20353982,0.21428572,2.0588236,0.44117647,0.6666667,3.1111112,0.6617647,0.9453781,11.9,0.727,2.264,-0.15966387,0.30252102,0.12605043,0.5882353,0.7042298,2.7934446,0.688904,6.842514,43.5312,0.89095455,17.484426,2.142857,1.0952381,1.9565217,0.51111114,6.842514,3.6,1.9,1,0.9969
9,SPAIN - PRIMERA RFEF,2024-12-10,13:30,Antequera,Merida AD,2.1,3.1,3.2,2.5,1.5,2.2,1.62,1.7272727,1.2128786,0.70219284,0.5347621,0.3813858,0.7131878,0.4032346,0.12016801,0.29801017,1.6363636,0.97912085,0.59835166,1.0909091,0.8999541,0.8249579,0.54545456,1.3726971,2.5166116,0.46806857,0.07794896,1.052216,1.9338843,0.8284869,1.0909091,0.8999541,1.3636364,1.2984415,0.95219046,0.42338422,0.43557337,1.0287899,0.5505634,0.048406757,0.08792222,0.8181818,0.9359664,1.1439589,0.90909094,0.9958592,1.0954452,-0.09090909,1.7296634,-19.026299,0.25724784,0.09070004,0.37190083,2.0591261,1.0743802,0.8426501,0.47619048,0.32258064,0.3125,0.4,0.6666667,0.45454547,0.61728394,1.4761904,1.5238096,0.67741936,1.032258,0.65625,0.96875,0.8064516,0.48387095,0.20220505,0.1923077,0.20754717,0.015873017,0.10714286,0.65625,1.032258,0.67741936,0.84,1.28,0.8064516,1.1363636,8.4,0.364,2.511,-0.11904762,0.011904762,0.25,0.3809524,0.21724153,0.60827625,0.19039,1.4899664,26.565052,1.4142135,26.565052,1.7410715,1.4136904,1.231579,0.8119658,1.4899664,0.1,1.0,1,0.7161
10,ARGENTINA - PRIMERA NACIONAL,2024-12-10,15:30,Aldosivi,Def. de Belgrano,2.2,2.8,3.8,3.1,1.36,2.5,1.5,1.2727273,1.1354542,0.8921426,0.3763457,0.28387967,0.7543056,0.474195,0.17464314,0.36829394,1.2727273,0.9620914,0.75592893,1.0909091,0.51425946,0.47140452,0.18181819,1.0285189,5.656854,0.43335804,0.1039143,0.85304266,1.7355372,0.7055337,1.3884298,0.40406102,1.0,1.2792042,1.2792042,0.47575754,0.41345608,0.8690479,0.4373391,0.083565675,0.19107753,1.0909091,0.8999541,0.8249579,1.3636364,0.97912085,0.718022,-0.27272728,1.1354542,-4.163332,0.28204095,0.04226642,0.892562,1.0999439,0.9917355,1.3462912,0.45454547,0.35714287,0.2631579,0.32258064,0.7352941,0.4,0.6666667,1.2727273,1.7272727,0.78571427,1.3571428,0.57894737,0.7368421,1.1071428,0.4857143,0.21809016,0.12,0.26666668,0.15151516,0.050847456,0.57894737,1.3571428,0.78571427,0.7096774,1.2258065,1.1071428,1.24,8.8,0.273,2.415,-0.06818182,0.11363637,0.25,0.4318182,0.27555352,0.80829036,0.2235989,1.9798989,16.699244,2.4607315,41.02327,1.6267942,1.2440192,1.3076923,0.7647059,1.9798989,1.0,0.6,1,0.7351
