,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,FINLAND - VEIKKAUSLIIGA,27/05/2024,12:00,VPS,Inter Turku,1.9,3.7,3.6,1.7,2.1,1.62,2.2,2.6,0.8,0.521,0.7,1.1874342,1.104,0.5263158,0.27027026,0.2777778,0.5882353,0.47619048,0.33220857,1.9,1.987,1,0.7132
2,SWEDEN - SUPERETTAN,27/05/2024,14:00,Trelleborg,Sundsvall,1.73,3.8,4.2,1.75,2.05,1.7,2.05,1.3,1.1874342,0.657,0.5,0.92195445,1.49,0.5780347,0.2631579,0.23809524,0.5714286,0.4878049,0.42995143,0.8,2.109,1,0.5082
3,NORWAY - OBOS-LIGAEN,27/05/2024,14:00,Bryne,Ranheim,1.9,3.7,3.5,1.65,2.2,1.57,2.25,2.5,1.024695,0.675,1.4,1.356466,0.73,0.5263158,0.27027026,0.2857143,0.6060606,0.45454547,0.32494816,1.1,2.381,1,0.7201
4,NORWAY - OBOS-LIGAEN,27/05/2024,14:00,Stabaek,Egersund,1.91,3.9,3.3,1.5,2.5,1.5,2.5,1.5,1.5,1.512,2.5,0.8660254,0.25,0.5235602,0.25641027,0.3030303,0.6666667,0.4,0.32274842,-1.0,2.366,1,0.5549
5,SWEDEN - ALLSVENSKAN,27/05/2024,14:10,AIK,Goteborg,2.0,3.6,3.5,2.05,1.8,1.8,1.95,2.8,0.6,0.643,1.7,1.3453624,0.777,0.5,0.2777778,0.2857143,0.4878049,0.5555556,0.29037428,1.1,1.945,1,0.5202
6,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,27/05/2024,15:00,Al Shabab,Al Fateh,1.6,3.9,5.25,1.53,2.38,1.55,2.3,1.6,1.4282857,0.944,1.2,1.2489996,0.718,0.625,0.25641027,0.1904762,0.6535948,0.42016807,0.53513104,0.4,2.677,1,0.5023
7,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,27/05/2024,15:00,Al Nassr,Al Ittihad,1.57,5.0,4.1,1.3,3.4,1.4,2.72,2.5,1.024695,0.406,1.1,1.3,0.883,0.6369427,0.2,0.24390244,0.7692308,0.29411766,0.5452627,1.4,2.325,1,0.5327
8,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,27/05/2024,15:00,Al Taawon,Al Ettifaq,1.91,3.5,3.7,1.7,2.1,1.62,2.15,1.1,1.3,0.981,1.3,1.1874342,0.937,0.5235602,0.2857143,0.27027026,0.5882353,0.47619048,0.32217303,-0.2,2.487,1,0.5089
9,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,27/05/2024,15:00,Al Ahli SC,Al Feiha,1.42,5.0,5.75,1.44,2.63,1.65,2.12,1.8,1.2489996,0.846,1.6,1.4282857,0.548,0.70422536,0.2,0.17391305,0.6944444,0.38022813,0.6791577,0.2,2.677,1,0.5099
10,ARGENTINA - PRIMERA NACIONAL,27/05/2024,18:00,Def. de Belgrano,Aldosivi,2.1,3.2,3.6,2.35,1.57,2.0,1.73,1.7,1.3453624,0.986,1.5,1.2845232,1.006,0.47619048,0.3125,0.2777778,0.42553192,0.6369427,0.24337628,0.2,2.63,1,0.6
11,ARGENTINA - LIGA PROFESIONAL,27/05/2024,19:00,Union de Santa Fe,Barracas Central,2.05,3.1,4.0,2.5,1.5,2.1,1.67,1.3,1.1874342,0.966,1.4,1.1135529,1.386,0.4878049,0.32258064,0.25,0.4,0.6666667,0.2815265,-0.1,2.301,1,0.8754
12,BRAZIL - SERIE B,27/05/2024,19:00,Coritiba,Operario,1.83,3.3,4.5,2.4,1.53,2.2,1.62,1.0,1.3416408,1.187,1.4,1.356466,1.268,0.5464481,0.3030303,0.22222222,0.41666666,0.6535948,0.38574773,-0.4,2.698,1,0.6441
13,BOLIVIA - DIVISION PROFESIONAL,27/05/2024,21:00,Royal Pari,Independiente,1.7,4.0,4.0,1.75,2.05,1.8,1.91,1.2,0.9797959,0.861,1.4,1.356466,0.923,0.5882353,0.25,0.25,0.5714286,0.4878049,0.43955287,-0.2,2.336,1,1.0
14,ARGENTINA - LIGA PROFESIONAL,27/05/2024,21:00,Atl. Tucuman,Platense,2.1,3.0,4.33,2.88,1.4,2.25,1.57,1.1,1.0440307,1.14,1.4,1.356466,1.129,0.47619048,0.33333334,0.23094688,0.3472222,0.71428573,0.28998512,-0.3,2.4,1,0.8231
15,ARGENTINA - PRIMERA NACIONAL,27/05/2024,21:10,Temperley,Gimnasia Mendoza,2.05,3.2,4.0,2.5,1.5,2.2,1.62,1.7,1.1,0.784,0.8,0.8717798,0.865,0.4878049,0.3125,0.25,0.4,0.6666667,0.28751224,0.9,1.972,1,0.8
