,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,25/04/2024,15:00,Al Riyadh,Al Ahli SC,8.0,6.0,1.29
2,SOUTH AMERICA - COPA SUDAMERICANA,25/04/2024,19:00,Metropolitanos (Ven),Lanus (Arg),5.5,3.8,1.65
3,SOUTH AMERICA - COPA LIBERTADORES,25/04/2024,19:00,Cobresal (Chi),Talleres Cordoba (Arg),4.0,3.4,1.98
