,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-10-28,10:00:00,ARMENIA - PREMIER LEAGUE,Pyunik Yerevan,Van,1.35,8.2,4.5,980.0,1.2350235
2,2024-10-28,12:00:00,ARMENIA - PREMIER LEAGUE,Ararat-Armenia,Noah,3.05,2.42,3.15,980.0,1.2350236
3,2024-10-28,14:00:00,TURKEY - SUPER LIG,Galatasaray,Besiktas,1.93,4.3,3.95,28.0,1.234832
4,2024-10-28,15:00:00,PERU - LIGA 1,Alianza Atl.,Los Chankas,1.64,1.09,1.01,1000.0,1.234939
5,2024-10-28,15:00:00,NORWAY - ELITESERIEN,Bodo/Glimt,Rosenborg,1.55,5.8,5.2,34.0,1.2348354
6,2024-10-28,15:00:00,DENMARK - SUPERLIGA,Randers FC,Nordsjaelland,3.4,2.18,3.9,14.0,1.2348355
7,2024-10-28,15:00:00,POLAND - DIVISION 1,Tychy,Pruszkow,2.38,3.3,3.15,13.0,1.234826
8,2024-10-28,17:00:00,ENGLAND - LEAGUE ONE,Blackpool,Wigan,1.99,4.2,3.75,16.5,1.2348279
9,2024-10-28,17:15:00,PORTUGAL - LIGA PORTUGAL,AVS,FC Porto,12.0,1.31,6.2,8.0,1.2345197
10,2024-10-28,17:30:00,PERU - LIGA 1,Comerciantes Unidos,ADT Tarma,1.09,2.26,3.65,1000.0,1.2349887
11,2024-10-28,18:00:00,BRAZIL - SERIE B,Coritiba,CRB,1.92,5.0,3.25,1000.0,1.2349828
12,2024-10-28,19:00:00,BRAZIL - SERIE A,Cuiaba,Corinthians,3.7,2.42,3.1,7.4,1.234388
13,2024-10-28,19:00:00,BRAZIL - SERIE B,Ituano,Santos,4.8,1.91,3.5,7.8,1.234939
14,2024-10-28,20:00:00,BOLIVIA - DIVISION PROFESIONAL,Oriente Petrolero,SA Bulo Bulo,1.59,5.4,4.1,27.0,1.2349938
15,2024-10-28,20:30:00,PERU - LIGA 1,Cusco,Grau,1.04,1.04,1.01,1000.0,1.234941
16,2024-10-28,21:00:00,BRAZIL - SERIE A,Vasco,Bahia,2.68,2.9,3.35,11.0,1.2349241
17,2024-10-28,21:00:00,BRAZIL - SERIE B,America MG,Sport Recife,2.28,3.65,3.15,12.0,1.2349786
