League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Romanian Liga I,2024-04-24,10:45:00,Universitatea Cluj,Poli Iasi,1.94,4.5,3.55,2.52,1.52,1.32,3.25,1.08,8.6,8.0,1.08,2.86,1.41,1.67,2.2,1.07,9.2,1.97,1.76,9.2,12.0,25.0,5.3,6.6,7.4,16.5,5.2,9.4,9.4,19.5,5.3,19.0,19.5,5.1,5.5,4.4,5.3,5.7,0.5154639,0.28169015,0.22222222,0.45454547,0.5988024,0.5076142,0.5681818,1.8298969,2.3195877,0.54647887,1.2676057,0.4311111,0.7888889,0.6197183,0.47042254,0.3724894,0.29326048,0.39751554,0.11801242,0.2347826,0.4311111,1.2676057,0.54647887,0.8818182,2.0454545,0.6197183,1.1167513,9.99,-0.16116115,0.0950951,0.1941942,0.45045045,0.3886192,1.294102,0.3931759,3.1698897,38.834064,0.7495332,14.842227,3.1698897,0.95,1.61,1,1.0
Finnish Veikkausliiga,2024-04-24,13:00:00,SJK,HJK Helsinki,3.8,2.04,3.8,3.35,1.38,1.51,2.72,1.12,6.4,14.0,1.06,4.4,1.26,2.18,1.79,1.16,5.9,1.71,2.28,14.5,9.8,12.0,21.0,14.5,7.8,9.4,17.5,7.0,14.0,15.5,6.6,7.4,7.0,7.0,7.6,9.8,5.0,8.2,0.2631579,0.2631579,0.49019608,0.5586592,0.4587156,0.5847953,0.4385965,1.0,0.5368421,1.0,0.5368421,1.862745,1.862745,0.47105262,0.5736842,0.31586495,0.0,0.30136988,0.30136988,0.35957065,1.862745,0.5368421,1.0,2.122905,1.1396648,0.47105262,1.0467836,9.64,0.0,-0.18257262,0.39419088,0.21161826,0.31622505,1.0161365,0.38253036,2.4890158,0.0,0.5515433,-11.034209,2.4890158,1.76,0.0,1,1.0
Romanian Liga I,2024-04-24,13:00:00,Farul Constanta,Rapid Bucharest,3.25,2.38,3.4,2.88,1.41,1.45,2.88,1.11,7.2,11.0,1.05,3.8,1.3,1.96,1.9,1.12,3.3,1.73,2.18,5.3,4.9,5.3,6.2,5.0,7.0,4.8,6.0,5.8,5.0,14.0,6.4,6.6,6.2,6.6,7.0,6.0,5.5,7.4,0.30769232,0.29411766,0.42016807,0.5263158,0.5102041,0.5780347,0.4587156,1.0461539,0.7323077,0.9558824,0.7,1.3655462,1.4285715,0.5588235,0.5764706,0.16583616,0.02255639,0.1545293,0.1764706,0.28301886,1.3655462,0.7,0.9558824,1.7105263,1.2526315,0.5588235,1.0982659,9.03,-0.016611295,-0.11295681,0.3599114,0.2635659,0.18296571,0.5507268,0.2614091,1.3489996,4.289153,0.084852815,-1.718358,1.3489996,1.02,0.15,1,1.0
Greek Super League,2024-04-24,13:30:00,Aris,Olympiakos,6.8,1.54,4.4,2.9,1.42,1.45,2.92,1.11,8.2,12.5,1.06,3.85,1.31,1.97,1.91,1.13,6.8,2.02,1.9,13.0,7.4,7.8,12.0,20.0,8.8,9.2,14.5,29.0,23.0,21.0,32.0,14.5,13.5,14.5,26.0,14.0,7.4,16.0,0.14705883,0.22727273,0.64935064,0.5235602,0.5076142,0.4950495,0.5263158,0.64705884,0.22647059,1.5454545,0.35,4.4155846,2.857143,0.4340909,0.44772726,0.64567876,0.21428572,0.63069546,0.4814815,0.39461172,4.4155846,0.35,1.5454545,3.5602095,0.8062827,0.4340909,0.94554454,12.74,0.18838304,-0.2244898,0.53375196,0.12087912,0.6200982,2.6333501,0.6681349,6.450364,-50.194427,0.084852815,-1.718358,6.450364,2.86,2.4,1,1.0
Dutch Eredivisie,2024-04-24,13:45:00,FC Twente,Almere City,1.29,12.5,6.2,3.85,1.27,1.55,2.3,1.14,5.6,15.5,1.04,5.0,1.22,2.36,1.66,1.22,5.0,2.18,1.76,19.5,24.0,9.2,9.8,8.2,12.5,11.5,4.2,7.2,6.2,21.0,12.0,9.0,7.2,11.0,14.0,4.2,14.0,15.0,0.7751938,0.16129032,0.08,0.60240966,0.42372882,0.4587156,0.5681818,4.8062015,9.689922,0.20806451,2.016129,0.1032,0.496,0.26774195,0.38064516,0.9159122,0.6555407,0.8129079,0.3368984,0.57760817,0.1032,2.016129,0.20806451,0.77710843,7.5301204,0.26774195,0.7614679,19.99,-0.24562281,0.3151576,0.064532265,0.6253127,0.84332335,5.6193447,0.96551824,13.764527,67.837364,0.98994946,-19.290047,13.764527,6.3,4.91,1,1.0
Swedish Allsvenskan,2024-04-24,14:00:00,AIK,Varnamo,1.56,7.0,4.2,3.15,1.43,1.42,3.05,1.1,8.6,11.5,1.07,3.55,1.35,1.89,2.08,1.11,3.65,2.14,1.82,11.0,18.5,7.6,8.4,6.8,8.6,24.0,8.2,7.4,9.0,21.0,8.2,12.5,15.5,8.0,8.4,4.9,8.2,8.8,0.64102566,0.23809524,0.14285715,0.48076922,0.52910054,0.46728972,0.5494506,2.6923077,4.4871793,0.37142858,1.6666666,0.22285715,0.6,0.4952381,0.45,0.6338312,0.45833334,0.635514,0.25,0.3375796,0.22285715,1.6666666,0.37142858,0.75,3.3653846,0.4952381,0.97196263,12.76,-0.20689656,0.21943574,0.122257054,0.54858935,0.6395906,2.7203922,0.66651165,6.663573,52.853313,0.26870057,5.4268126,6.663573,2.8,2.64,1,1.0
Egyptian Premier,2024-04-24,14:00:00,Pyramids,National Bank,1.4,10.5,4.2,2.98,1.44,1.36,3.0,1.09,7.6,3.15,1.07,3.15,1.36,1.76,2.08,1.08,3.6,2.42,1.57,10.5,21.0,5.5,5.8,5.8,9.0,30.0,5.7,6.4,9.2,28.0,5.7,10.0,15.0,5.4,5.7,3.6,5.8,6.0,0.71428573,0.23809524,0.0952381,0.48076922,0.5681818,0.41322315,0.6369427,3.0,7.5,0.33333334,2.5,0.13333334,0.4,0.4952381,0.41904762,0.7578787,0.5,0.7647059,0.42857143,0.3375796,0.13333334,2.5,0.33333334,0.6730769,5.048077,0.4952381,0.8595041,16.1,-0.17391305,0.39130434,0.08695652,0.65217394,0.8684776,4.6608295,0.91203743,11.416655,54.462322,0.45254833,9.090277,11.416655,6.3,2.8,1,1.0
German 3 Liga,2024-04-24,14:00:00,Saarbrucken,Rot-Weiss Essen,1.67,4.8,4.0,3.45,1.31,1.52,2.4,1.15,6.0,12.0,1.04,3.1,1.08,2.22,1.68,1.14,3.5,1.72,2.14,14.5,15.5,4.8,5.1,8.8,8.2,14.5,4.9,9.4,9.0,14.0,4.9,13.0,12.0,4.9,5.1,3.35,4.9,5.3,0.5988024,0.25,0.20833333,0.5952381,0.45045045,0.5813953,0.46728972,2.3952096,2.8742516,0.4175,1.2,0.34791666,0.8333333,0.42,0.555,0.49684143,0.41093475,0.48377126,0.09090909,0.4084507,0.34791666,1.2,0.4175,0.99404764,2.857143,0.42,0.9767442,10.47,-0.22254059,0.07640879,0.15950334,0.45845273,0.46593994,1.6261303,0.5289964,3.9831896,49.358227,0.76367533,-15.109575,3.9831896,0.8,2.33,1,1.0
Swedish Allsvenskan,2024-04-24,14:00:00,IFK Goteborg,Hacken,2.54,2.74,3.8,3.45,1.35,1.55,2.58,1.15,6.6,15.5,1.04,4.6,1.24,2.28,1.71,1.17,5.2,1.63,2.48,16.0,13.5,18.0,12.5,13.0,8.2,11.5,24.0,17.0,11.0,14.0,28.0,30.0,22.0,26.0,46.0,14.5,15.5,15.0,0.39370078,0.2631579,0.3649635,0.5847953,0.4385965,0.61349696,0.4032258,1.496063,1.0787401,0.66842103,0.72105265,0.9270073,1.3868613,0.45,0.6,0.16443448,0.19873817,0.03787879,0.16207951,0.37931034,0.9270073,0.72105265,0.66842103,1.4853802,1.6023391,0.45,1.0490798,9.08,-0.13876653,-0.116740085,0.27973568,0.3017621,0.22372827,0.6771509,0.31870413,1.6586741,32.210926,0.80610174,-15.907552,1.6586741,1.06,1.26,1,1.0
Greek Super League,2024-04-24,14:30:00,AEK Athens,Panathinaikos,2.08,4.1,3.5,2.84,1.43,1.4,2.98,1.1,8.2,11.5,1.07,3.6,1.33,1.81,2.0,1.1,6.8,1.82,2.1,11.5,13.0,25.0,11.5,8.4,7.4,14.5,42.0,11.0,9.8,16.5,38.0,22.0,20.0,27.0,26.0,12.5,27.0,13.0,0.48076922,0.2857143,0.24390244,0.5,0.5524862,0.5494506,0.47619048,1.6826923,1.9711539,0.5942857,1.1714286,0.50731707,0.85365856,0.5714286,0.51714283,0.3064949,0.25448027,0.32686085,0.078947365,0.27272728,0.50731707,1.1714286,0.5942857,1.04,2.05,0.5714286,1.0989012,9.68,-0.14669421,0.06198347,0.21487603,0.4235537,0.32149848,1.0373684,0.3581347,2.5410235,35.374752,0.26870057,5.4268126,2.5410235,0.6,1.42,1,1.0
