,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-02-20,05:35:00,AUSTRALIA - A-LEAGUE,Adelaide United,Perth Glory,2.18,3.25,4.0,22.0,1.2538776
2,2026-02-20,09:00:00,SERBIA - PRVA LIGA,FK Usce Novi Beograd,FK Loznica,2.8,2.74,2.78,8.8,1.2542675
3,2026-02-20,10:30:00,UKRAINE - PREMIER LEAGUE,Veres-Rivne,SK Poltava,1.49,8.2,4.5,25.0,1.2542014
4,2026-02-20,13:00:00,UKRAINE - PREMIER LEAGUE,Dyn. Kyiv,Rukh Lviv,1.26,14.0,6.8,50.0,1.2541842
5,2026-02-20,14:00:00,TURKEY - SUPER LIG,Rizespor,Kocaelispor,2.52,3.2,3.3,11.5,1.2540274
6,2026-02-20,14:00:00,POLAND - DIVISION 1,Leczna,Tychy,2.64,2.56,3.7,14.0,1.2541343
7,2026-02-20,14:30:00,GERMANY - 2. BUNDESLIGA,Bochum,Nurnberg,2.26,3.4,3.6,15.5,1.2540185
8,2026-02-20,14:30:00,GERMANY - 2. BUNDESLIGA,Greuther Furth,Arminia Bielefeld,3.85,2.04,3.9,10.5,1.2540183
9,2026-02-20,15:00:00,DENMARK - SUPERLIGA,Nordsjaelland,Vejle,1.48,7.4,4.9,36.0,1.2540523
10,2026-02-20,15:30:00,FRANCE - NATIONAL,Villefranche,Dijon,5.0,1.9,3.4,8.4,1.2540153
11,2026-02-20,15:30:00,FRANCE - NATIONAL,Paris 13 Atletico,Valenciennes,3.05,2.62,3.05,9.0,1.254019
12,2026-02-20,15:30:00,FRANCE - NATIONAL,Aubagne FC,Quevilly Rouen,2.1,3.9,3.25,1000.0,1.254016
13,2026-02-20,15:30:00,FRANCE - NATIONAL,Rouen,Le Puy,2.2,3.65,3.2,12.5,1.2540154
14,2026-02-20,15:30:00,FRANCE - NATIONAL,Bourg-en-Bresse,Orleans,3.1,2.56,3.2,10.5,1.2540159
15,2026-02-20,15:30:00,FRANCE - NATIONAL,Concarneau,Versailles,2.52,3.2,2.96,10.0,1.2540154
