,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,10/02/2024,00:10,Club Tijuana,Queretaro,1.75,3.8,4.5,1.88,1.98,1.8,1.95,1.9,1.3747727,0.617,1.2,1.4696939,1.067,0.5714286,0.2631579,0.22222222,0.5319149,0.5050505,0.44246608,0.7,2.844,1,0.7257
2,AUSTRALIA - A-LEAGUE,10/02/2024,01:30,Wellington Phoenix,Western United,1.91,4.0,3.6,1.57,2.35,1.57,2.25,2.0,1.264911,0.855,1.0,1.3416408,1.112,0.5235602,0.25,0.2777778,0.6369427,0.42553192,0.35079414,1.0,2.607,1,1.0
3,AUSTRALIA - A-LEAGUE,10/02/2024,05:45,Central Coast Mariners,Sydney FC,2.0,4.2,3.2,1.44,2.7,1.44,2.63,1.8,1.2489996,0.395,1.3,1.4177446,1.154,0.5,0.23809524,0.3125,0.6944444,0.37037036,0.31466445,0.5,2.667,1,1.0
4,PORTUGAL - LIGA PORTUGAL 2,10/02/2024,08:00,Academico Viseu,Penafiel,1.8,3.4,4.5,2.25,1.62,2.0,1.73,1.8,1.2489996,0.544,0.5,0.92195445,1.556,0.5555556,0.29411766,0.22222222,0.44444445,0.61728394,0.40086538,1.3,2.171,1,0.6344
5,ENGLAND - CHAMPIONSHIP,10/02/2024,09:30,Ipswich,West Brom,2.1,3.4,3.5,2.08,1.73,1.83,1.83,2.1,1.1357816,0.374,1.3,1.4177446,0.85,0.47619048,0.29411766,0.2857143,0.48076922,0.5780347,0.24964708,0.8,2.554,1,0.8
6,POLAND - EKSTRAKLASA,10/02/2024,11:00,Cracovia,Radomiak Radom,1.95,3.3,4.0,2.25,1.62,2.0,1.75,1.1,1.0440307,0.663,1.3,1.4177446,1.061,0.51282054,0.3030303,0.25,0.44444445,0.61728394,0.31940594,-0.2,2.462,1,0.6099
7,ENGLAND - LEAGUE ONE,10/02/2024,12:00,Bristol Rovers,Burton,1.62,3.8,5.75,1.83,2.03,1.8,1.95,1.7,1.3453624,0.632,0.6,0.9165151,1.555,0.61728394,0.2631579,0.17391305,0.5464481,0.49261084,0.54479825,1.1,2.262,1,0.9413
8,ENGLAND - LEAGUE ONE,10/02/2024,12:00,Blackpool,Oxford Utd,1.91,3.6,4.0,1.9,1.95,1.75,2.0,2.1,1.3747727,0.505,1.3,1.4177446,0.858,0.5235602,0.2777778,0.25,0.5263158,0.51282054,0.35079414,0.8,2.793,1,0.8337
9,ENGLAND - LEAGUE ONE,10/02/2024,12:00,Barnsley,Leyton Orient,2.15,3.4,3.4,1.93,1.93,1.7,2.05,1.9,1.1357816,0.598,1.6,1.2,0.797,0.4651163,0.29411766,0.29411766,0.5181347,0.5181347,0.22958012,0.3,2.336,1,0.7208
10,ENGLAND - LEAGUE TWO,10/02/2024,12:00,Crewe,Crawley,2.0,3.8,3.4,1.65,2.2,1.57,2.25,1.7,1.3453624,0.532,1.0,1.3416408,0.816,0.5,0.2631579,0.29411766,0.6060606,0.45454547,0.29825854,0.7,2.687,1,0.8337
11,ENGLAND - LEAGUE TWO,10/02/2024,12:00,Harrogate,Colchester,2.2,3.6,3.1,1.88,1.98,1.67,2.1,1.1,1.3,0.82,0.7,1.1874342,0.869,0.45454547,0.2777778,0.32258064,0.5319149,0.5050505,0.21338186,0.4,2.487,1,0.6671
