Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_Over25,FT_Odd_BTTS_Yes
1,30/06/2023,15:45,IRELAND - PREMIER DIVISION,Dundalk,Shamrock Rovers,4.0,3.75,1.83,1.9,1.8,1.9,1.8
