,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,12/08/2023,07:00,SINGAPORE - PREMIER LEAGUE,Young Lions,DPMM,4.5,5.0,1.45,1.22,1.33,3.19,22.0,1.15,1.03,2.34,1.5
2,12/08/2023,08:35,CHINA - SUPER LEAGUE,Shanghai Port,Zhejiang Professional,1.33,5.5,8.0,1.5,1.8,1.95,1.02,1.25,1.14,3.75,1.25
3,12/08/2023,09:00,INDONESIA - LIGA 1,Persik Kediri,Persis Solo,2.22,3.54,2.88,1.68,1.54,2.41,1.01,1.3,1.18,4.6,1.14
7,12/08/2023,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Knockbreda,Annagh,4.72,4.2,1.59,1.5,1.56,2.36,1.01,1.24,1.14,3.74,1.21
8,12/08/2023,11:00,SCOTLAND - PREMIERSHIP,Ross County,St Johnstone,2.05,3.3,3.8,2.2,1.95,1.8,1.08,1.5,1.4,9.0,1.07
4,12/08/2023,11:00,BELGIUM - JUPILER PRO LEAGUE,RWDM,KV Mechelen,2.1,3.5,3.0,1.6,1.53,2.38,1.03,1.29,1.17,4.33,1.2
10,12/08/2023,11:00,SCOTLAND - CHAMPIONSHIP,Raith,Morton,2.4,3.3,2.63,2.0,1.67,2.1,1.05,1.36,1.3,6.0,1.11
5,12/08/2023,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Ballinamallard,Dergview,1.96,3.62,3.42,1.69,1.57,2.34,1.01,1.31,1.18,4.4,1.17
6,12/08/2023,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Dundela,Ballyclare,2.02,3.68,3.2,1.59,1.49,2.54,1.01,1.25,1.15,4.1,1.18
9,12/08/2023,11:00,SCOTLAND - LEAGUE ONE,Edinburgh City,Queen of South,3.0,3.5,2.1,1.7,1.62,2.2,1.01,1.33,1.22,4.5,1.17
11,12/08/2023,11:30,RUSSIA - PREMIER LEAGUE,Orenburg,Krasnodar,3.15,3.98,2.24,1.5,1.47,2.6,1.02,1.27,1.13,3.82,1.21
12,12/08/2023,11:30,NETHERLANDS - EREDIVISIE,PSV,Utrecht,1.36,5.0,8.5,1.48,1.75,2.0,1.02,1.25,1.13,3.75,1.25
13,12/08/2023,13:00,SWITZERLAND - SUPER LEAGUE,Lausanne Ouchy,Zurich,4.0,3.8,1.85,1.67,1.57,2.25,1.03,1.3,1.2,5.0,1.17
14,12/08/2023,13:15,BELGIUM - JUPILER PRO LEAGUE,Royale Union SG,Leuven,1.45,4.2,6.0,1.5,1.62,2.2,1.03,1.25,1.14,3.75,1.25
15,12/08/2023,13:45,NETHERLANDS - EREDIVISIE,Heerenveen,Waalwijk,1.73,4.0,4.5,1.57,1.57,2.25,1.03,1.29,1.17,4.33,1.2
16,12/08/2023,21:00,CHILE - PRIMERA DIVISION,U. Espanola,Huachipato,2.2,3.3,3.4,2.0,1.8,1.91,1.06,1.4,1.29,7.0,1.1
17,12/08/2023,22:00,USA - USL CHAMPIONSHIP,New Mexico,San Antonio,2.64,3.4,2.42,1.82,1.63,2.22,1.01,1.35,1.23,5.4,1.1
