,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,OVER2_5,01/04/2024,08:30,BELGIUM - JUPILER PRO LEAGUE,Cercle Brugge KSV,Club Brugge KV,3.6,3.6,2.0,1.73,2.08,1.62,2.2,A,H,D
2,BTTS Sim,01/04/2024,11:00,ENGLAND - LEAGUE TWO,Morecambe,Barrow,3.6,3.5,2.05,2.0,1.85,1.8,1.91,H,H,A
