,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SOUTH AMERICA - COPA SUDAMERICANA,25/04/2024,19:00,Nacional Asuncion (Par),Racing Montevideo (Uru),2.15,3.25,3.5
2,SOUTH AMERICA - COPA LIBERTADORES,25/04/2024,19:00,Cobresal (Chi),Talleres Cordoba (Arg),4.0,3.4,1.98
3,SOUTH AMERICA - COPA LIBERTADORES,25/04/2024,19:00,Cerro Porteno (Par),Fluminense (Bra),3.1,3.25,2.4
4,SOUTH AMERICA - COPA SUDAMERICANA,25/04/2024,21:00,Fortaleza (Bra),Boca Juniors (Arg),1.95,3.4,4.2
5,SOUTH AMERICA - COPA LIBERTADORES,25/04/2024,21:00,Palestino (Chi),Millonarios (Col),2.9,3.05,2.65
