Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,22/06/2024,15:00,ARGENTINA - PRIMERA NACIONAL,Deportivo Madryn,Estudiantes Rio Cuarto,2.25,2.7,4.1,3.5,2.63,1.44,1.18,1.78,1.73,19.0,1.02
2,22/06/2024,17:00,BRAZIL - SERIE B,Operario,Botafogo SP,1.75,3.3,4.75,2.7,2.5,1.5,1.13,1.62,1.57,13.0,1.04
