,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,03/08/2023,09:00,INDONESIA - LIGA 1,Persita,FC Bhayangkara,1.64,3.92,4.73,1.74,1.74,1.7,2.1
