,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,QATAR - QSL,02/11/2023,11:30,Al-Sadd,Al Markhiya,1.11,7.9,19.0
2,INDIA - ISL,02/11/2023,11:30,Mumbai City,Punjab,1.33,4.75,7.5
3,GHANA - PREMIER LEAGUE,02/11/2023,12:00,Accra Lions,Heart of Lions,1.78,3.05,4.5
4,ITALY - SERIE C,02/11/2023,14:30,Olbia,Pineto,2.37,2.87,3.2
5,NETHERLANDS - EREDIVISIE,02/11/2023,16:00,Ajax,FC Volendam,1.29,6.0,10.0
