,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,OVER2_5,30/03/2024,12:00,ENGLAND - PREMIER LEAGUE,Sheff Utd,Fulham,4.5,4.0,1.73,1.67,2.15,1.67,2.1,D,H,A
2,OVER2_5,30/03/2024,16:00,BELGIUM - CHALLENGER PRO LEAGUE,St. Liege U23,Lierse K.,3.5,3.75,1.95,1.57,2.35,1.5,2.5,A,H,D
