League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Japanese J League 2,2024-04-13,02:00:00,Sendai,Yamagata,2.5,3.25,3.15,2.62,1.54,1.34,3.5,1.08,11.0,9.2,1.1,3.05,1.44,1.67,2.38,1.08,11.0,1.98,1.91,9.0,9.4,17.0,6.0,8.0,6.6,12.0,6.0,13.5,11.0,18.0,6.2,6.0,6.2,6.0,6.4,5.7,6.0,6.6,0.4,0.31746033,0.30769232,0.42016807,0.5988024,0.5050505,0.5235602,1.26,1.3,0.7936508,1.031746,0.7692308,0.9692308,0.75555557,0.53015876,0.12116558,0.11504425,0.13043478,0.015625,0.1392405,0.7692308,1.031746,0.7936508,1.0504202,1.3655462,0.75555557,1.2020202,8.9,-0.073033705,0.011235955,0.28089887,0.36516854,0.13726732,0.40722638,0.15723261,0.99749684,18.004162,1.0040916,19.544863,0.99749684,0.1,0.65,1,1.0
Japanese J League 2,2024-04-13,02:00:00,Mito,Tochigi SC,1.84,5.1,3.55,2.6,1.58,1.32,3.9,1.07,12.5,9.2,1.1,3.0,1.47,1.64,2.46,1.07,11.0,2.2,1.8,9.0,12.5,8.0,9.2,6.0,7.4,19.0,9.0,8.8,9.8,21.0,9.0,17.5,20.0,8.6,9.2,6.6,9.0,9.6,0.54347825,0.28169015,0.19607843,0.40650406,0.6097561,0.45454547,0.5555556,1.9293479,2.7717392,0.51830983,1.4366198,0.36078432,0.6960784,0.69295776,0.46197182,0.43411493,0.3172542,0.46974063,0.17919075,0.18136439,0.36078432,1.4366198,0.51830983,0.7479675,2.0731707,0.69295776,1.1181818,10.49,-0.16301239,0.14775977,0.17540514,0.48617733,0.46634537,1.6306542,0.4413162,3.9942708,40.53044,1.1596551,22.293629,3.9942708,1.55,1.71,1,1.0
Japanese J League 2,2024-04-13,02:00:00,Jef Utd Chiba,Oita,1.88,4.9,3.55,2.96,1.5,1.38,3.4,1.09,10.5,11.0,1.08,3.45,1.37,1.8,2.16,1.1,8.6,1.97,1.9,10.5,14.0,30.0,15.0,7.4,7.4,17.5,44.0,9.6,9.4,19.5,14.5,18.5,19.5,36.0,15.5,12.5,14.5,17.0,0.5319149,0.28169015,0.20408164,0.46296296,0.5555556,0.5076142,0.5263158,1.8882979,2.606383,0.5295775,1.3802817,0.38367346,0.7244898,0.6084507,0.5070422,0.4123615,0.30755064,0.44542772,0.1597633,0.24343258,0.38367346,1.3802817,0.5295775,0.8703704,2.2685184,0.6084507,1.0964468,10.33,-0.16166505,0.13068731,0.18199418,0.47434658,0.4393484,1.512823,0.44577682,3.7056444,39.86188,0.5091169,10.203974,3.7056444,1.35,1.67,1,1.0
Japanese J League,2024-04-13,02:00:00,Iwata,Nagoya,2.72,3.15,3.05,2.48,1.62,1.29,4.1,1.07,13.5,8.0,1.12,2.78,1.53,1.57,2.66,1.06,13.5,2.1,1.83,7.8,8.6,17.0,8.8,7.8,6.2,13.0,8.6,14.0,11.5,19.5,9.0,8.6,8.4,8.8,9.6,8.6,8.6,10.0,0.36764705,0.32786885,0.31746033,0.37593985,0.6369427,0.47619048,0.5464481,1.1213236,1.1580882,0.89180326,1.0327868,0.8634921,0.96825397,0.87213117,0.5147541,0.06404842,0.057192374,0.07325383,0.016129032,0.06830122,0.8634921,1.0327868,0.89180326,1.0225564,1.1842105,0.87213117,1.2666667,8.92,-0.036995515,0.011210762,0.30493274,0.353139,0.07567887,0.22501852,0.08340377,0.55118054,9.369385,1.5414928,28.590384,0.55118054,0.1,0.33,1,1.0
Japanese J League,2024-04-13,02:00:00,Albirex Niigata,Sapporo,2.46,3.15,3.5,3.1,1.44,1.44,3.1,1.11,8.8,13.5,1.07,4.1,1.31,2.0,1.94,1.15,7.0,1.75,2.22,13.0,12.0,19.5,36.0,9.8,7.2,12.5,23.0,14.0,10.5,15.5,29.0,28.0,22.0,34.0,13.0,16.5,25.0,36.0,0.40650406,0.2857143,0.31746033,0.5154639,0.5,0.5714286,0.45045045,1.4227642,1.2804878,0.70285714,0.9,0.7809524,1.1111112,0.5542857,0.5714286,0.15191406,0.17449665,0.122994654,0.05263158,0.2867647,0.7809524,0.9,0.70285714,1.2680413,1.6237113,0.5542857,1.1085714,9.11,-0.11416026,-0.03841932,0.27003294,0.34577388,0.17426403,0.5291818,0.2527097,1.2962253,27.474432,0.084852815,-1.718358,1.2962253,0.35,1.04,1,1.0
Japanese J League,2024-04-13,02:00:00,Yokohama FM,Shonan,1.87,4.4,4.0,3.45,1.37,1.54,2.74,1.15,7.4,17.0,1.05,4.8,1.25,2.28,1.74,1.2,5.6,1.71,2.3,16.5,17.0,30.0,60.0,10.0,8.6,15.5,36.0,11.5,9.4,16.0,40.0,18.5,16.0,26.0,16.5,9.0,36.0,20.0,0.53475934,0.25,0.22727273,0.57471263,0.4385965,0.5847953,0.4347826,2.1390374,2.3529413,0.4675,1.1,0.425,0.90909094,0.435,0.57,0.4147153,0.36286202,0.40350878,0.04761905,0.39372823,0.425,1.1,0.4675,1.0747126,2.5287356,0.435,1.0175439,10.27,-0.20740019,0.038948394,0.18208374,0.42843232,0.3972772,1.3600123,0.46407133,3.331336,46.802902,0.76367533,-15.109575,3.331336,0.4,2.13,1,1.0
Japanese J League,2024-04-13,02:00:00,Fukuoka,Hiroshima,5.9,1.76,3.6,2.64,1.57,1.33,3.85,1.08,12.0,9.4,1.1,3.0,1.47,1.66,2.44,1.08,11.0,2.22,1.73,9.2,6.0,8.2,15.5,14.0,7.6,9.6,19.5,5.8,21.0,22.0,5.8,6.0,6.0,6.0,6.0,30.0,4.7,6.2,0.16949153,0.2777778,0.5681818,0.40983605,0.60240966,0.45045045,0.5780347,0.6101695,0.2983051,1.6388888,0.4888889,3.3522727,2.0454545,0.67777777,0.4611111,0.49730554,0.24210526,0.54046994,0.3432836,0.19205298,3.3522727,0.4888889,1.6388888,2.418033,0.72131145,0.67777777,1.099099,11.26,0.20426288,-0.1634103,0.5239787,0.1563055,0.5526434,2.074255,0.53035647,5.080866,-48.990913,1.1030866,21.305784,5.080866,1.84,2.3,1,1.0
South Korean K League 2,2024-04-13,02:00:00,Gyeongnam,Cheongju FC,2.08,3.65,3.5,2.86,1.41,1.44,2.9,1.11,7.6,4.0,1.07,3.95,1.31,2.0,1.91,1.14,6.4,1.77,2.08,12.0,12.5,6.0,6.8,8.6,7.2,13.5,6.4,11.5,9.0,11.5,6.6,6.0,18.0,6.8,7.0,5.1,6.4,7.4,0.48076922,0.2857143,0.2739726,0.5235602,0.5,0.56497175,0.48076922,1.6826923,1.7548077,0.5942857,1.0428572,0.569863,0.9589041,0.54571426,0.5714286,0.2734528,0.25448027,0.2739965,0.02097902,0.2939002,0.569863,1.0428572,0.5942857,1.0890052,1.9109948,0.54571426,1.0790961,9.23,-0.15384616,0.016251354,0.22535211,0.3954496,0.28160053,0.866391,0.3292269,2.1222157,35.374752,0.12727922,-2.576572,2.1222157,0.15,1.42,1,1.0
South Korean K League 1,2024-04-13,02:00:00,FC Seoul,Pohang Steelers,2.64,2.9,3.4,2.84,1.5,1.39,3.45,1.1,10.0,11.0,1.08,3.5,1.37,1.83,2.14,1.11,8.6,1.83,2.06,10.0,9.8,17.0,36.0,9.0,6.8,12.0,28.0,14.5,11.0,16.5,8.4,29.0,25.0,8.2,8.8,7.4,7.6,9.6,0.37878788,0.29411766,0.3448276,0.46728972,0.5464481,0.5464481,0.4854369,1.2878788,1.0984849,0.7764706,0.85294116,0.91034484,1.1724138,0.62941176,0.5382353,0.10255498,0.12582782,0.04693141,0.07936508,0.22743683,0.91034484,0.85294116,0.7764706,1.2336448,1.3551402,0.62941176,1.1693989,8.94,-0.085011184,-0.055928413,0.295302,0.32438478,0.12961884,0.38626415,0.18961376,0.94615006,20.806791,0.4384062,8.810733,0.94615006,0.5,0.76,1,1.0
Australian A-League Men,2024-04-13,02:30:00,Western United,Central Coast Mariners,3.85,1.95,4.2,3.75,1.25,1.64,2.36,1.15,5.7,21.0,1.04,5.9,1.18,2.66,1.57,1.27,4.1,1.56,2.62,22.0,13.0,13.5,21.0,20.0,9.2,9.8,16.0,30.0,15.0,14.0,22.0,19.0,32.0,27.0,40.0,12.0,8.2,22.0,0.25974026,0.23809524,0.51282054,0.6369427,0.37593985,0.64102566,0.3816794,1.0909091,0.5064935,0.9166667,0.4642857,1.9743589,2.1538463,0.37380952,0.6333333,0.3702102,0.04347826,0.3275862,0.36585367,0.4558059,1.9743589,0.4642857,0.9166667,2.4522293,1.2420382,0.37380952,1.0064102,10.0,-0.035,-0.225,0.385,0.195,0.36321482,1.210716,0.45794207,2.9656365,9.926246,1.5414928,-28.590384,2.9656365,2.25,0.35,1,1.0
