Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
3,10/08/2024,16:00,ARGENTINA - PRIMERA NACIONAL,San Martin S.J.,Talleres (R.E),1.67,3.3,6.0,2.7,2.63,1.44,1.11,1.62,1.57,13.0,1.04
5,10/08/2024,16:15,ITALY - COPPA ITALIA,Napoli,Modena,1.18,7.0,12.0,1.4,2.0,1.75,1.02,1.22,1.11,3.4,1.3
6,10/08/2024,16:30,PORTUGAL - LIGA PORTUGAL,FC Porto,Gil Vicente,1.18,6.5,15.0,1.53,2.2,1.62,1.03,1.25,1.17,4.0,1.22
17,10/08/2024,17:00,BRAZIL - SERIE B,Sport Recife,Amazonas,1.57,3.6,6.5,2.25,2.25,1.57,1.08,1.5,1.4,9.0,1.07
7,10/08/2024,17:00,PERU - LIGA 1,Sport Boys,Los Chankas,1.62,3.7,4.75,1.95,1.83,1.83,1.05,1.4,1.29,6.5,1.11
16,10/08/2024,19:30,PERU - LIGA 1,FBC Melgar,Comerciantes Unidos,1.11,7.5,21.0,1.4,2.38,1.53,1.03,1.22,1.11,3.4,1.3
10,10/08/2024,19:45,COLOMBIA - PRIMERA A,Deportes Tolima,La Equidad,1.65,3.5,5.75,2.25,2.2,1.62,1.08,1.5,1.4,10.0,1.06
12,10/08/2024,20:30,USA - USL CHAMPIONSHIP,Charleston,Memphis,1.62,3.85,4.55,1.7,1.72,2.0,1.04,1.34,1.23,4.5,1.16
11,10/08/2024,20:30,ARGENTINA - LIGA PROFESIONAL,River Plate,Huracan,1.65,3.6,6.0,2.25,2.05,1.7,1.07,1.44,1.4,9.0,1.07
13,10/08/2024,21:00,BOLIVIA - DIVISION PROFESIONAL,Royal Pari,Tomayapo,1.75,3.6,4.75,1.9,1.8,1.91,1.05,1.36,1.29,6.5,1.11
14,10/08/2024,22:00,USA - USL CHAMPIONSHIP,El Paso,Miami FC,1.6,3.8,4.8,1.72,1.75,1.95,1.05,1.35,1.24,4.6,1.16
15,10/08/2024,22:00,NICARAGUA - LIGA PRIMERA,Diriangen,UNAN-Managua,1.29,5.3,8.0,1.42,1.78,1.83,1.02,1.21,1.14,3.15,1.26
1,09/08/2024,23:00,COSTA RICA - PRIMERA DIVISION,Liberia,AD Santos,1.42,4.0,6.5,1.6,1.73,2.0,1.03,1.29,1.18,4.33,1.2
34,10/08/2024,23:00,COSTA RICA - PRIMERA DIVISION,Alajuelense,Zeledon,1.27,4.5,9.5,1.73,2.25,1.57,1.04,1.33,1.22,5.5,1.14
