,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
18,NORTHERN IRELAND - NIFL CHAMPIONSHIP,12/08/2023,11:00,Knockbreda,Annagh,4.72,4.2,1.59,1.5,2.35,1.56,2.36,1.3,1.1874342,0.809,0.8,1.1661904,1.038,0.21186441,0.23809524,0.6289308,0.6666667,0.42553192,0.53033704,0.5,2.354,1,0.5007
19,NORTHERN IRELAND - NIFL CHAMPIONSHIP,12/08/2023,11:00,Newington,H&W Welders,2.27,3.76,2.68,1.42,2.57,1.39,2.89,1.2,1.2489996,0.525,1.5,1.5,0.92,0.44052863,0.26595744,0.37313432,0.70422536,0.38910505,0.1997441,-0.3,2.749,1,0.5011
20,NORTHERN IRELAND - NIFL CHAMPIONSHIP,12/08/2023,11:00,Portadown,Institute,1.71,3.86,4.25,1.67,2.18,1.62,2.23,1.4,1.356466,0.892,0.4,0.9165151,0.444,0.5847953,0.25906736,0.23529412,0.5988024,0.4587156,0.4432591,1.0,2.273,1,0.5035
21,NORTHERN IRELAND - NIFL PREMIERSHIP,12/08/2023,11:00,Dungannon,Linfield,13.8,6.9,1.17,1.45,2.48,2.14,1.67,1.8,1.4696939,0.936,1.7,1.3453624,1.133,0.072463766,0.14492753,0.85470086,0.6896552,0.4032258,0.98754287,0.1,2.815,1,0.8973
22,NORTHERN IRELAND - NIFL PREMIERSHIP,12/08/2023,11:00,Carrick Rangers,Newry City,1.94,3.6,3.62,1.84,1.96,1.68,2.13,0.8,1.1661904,1.206,1.0,1.3416408,1.321,0.5154639,0.2777778,0.2762431,0.54347825,0.5102041,0.31531948,-0.2,2.508,1,0.5656
23,SCOTLAND - LEAGUE ONE,12/08/2023,11:00,Annan,Montrose,2.55,3.5,2.45,1.8,2.0,1.67,2.1,2.1,1.1357816,0.594,0.9,1.1357816,1.264,0.39215687,0.2857143,0.40816328,0.5555556,0.5,0.15011834,1.2,2.272,1,0.8
24,FINLAND - VEIKKAUSLIIGA,12/08/2023,11:00,AC Oulu,Lahti,1.85,3.4,3.6,2.03,1.83,1.91,1.91,1.3,1.4177446,0.97,1.0,1.0954452,1.376,0.5405405,0.29411766,0.2777778,0.49261084,0.5464481,0.32415742,0.3,2.513,1,0.8128
25,SCOTLAND - LEAGUE TWO,12/08/2023,11:00,Clyde,Bonnyrigg Rose,1.91,3.4,3.6,1.75,2.05,1.67,2.1,1.4,1.1135529,0.563,1.5,1.2845232,0.839,0.5235602,0.29411766,0.2777778,0.5714286,0.4878049,0.30729696,-0.1,2.398,1,1.0
26,ENGLAND - PREMIER LEAGUE,12/08/2023,11:00,Everton,Fulham,2.2,3.3,3.4,2.1,1.73,1.8,1.95,1.3,1.4177446,0.533,1.3,1.4177446,0.773,0.45454547,0.3030303,0.29411766,0.47619048,0.5780347,0.20999172,0.0,2.835,1,0.6958
27,ENGLAND - PREMIER LEAGUE,12/08/2023,11:00,Sheffield Utd,Crystal Palace,3.1,3.2,2.38,2.3,1.62,1.95,1.8,2.4,1.2,0.621,0.7,1.1874342,1.394,0.32258064,0.3125,0.42016807,0.4347826,0.61728394,0.13803545,1.7,2.387,1,0.7818
28,SCOTLAND - PREMIERSHIP,12/08/2023,11:00,Ross County,St Johnstone,2.05,3.3,3.8,2.2,1.67,1.95,1.8,1.1,1.3,1.128,1.3,1.4177446,0.89,0.4878049,0.3030303,0.2631579,0.45454547,0.5988024,0.27855447,-0.2,2.718,1,0.5027
29,SCOTLAND - CHAMPIONSHIP,12/08/2023,11:00,Raith,Morton,2.4,3.3,2.63,2.0,1.85,1.67,2.1,1.2,0.9797959,0.692,1.0,0.7745967,0.7,0.41666666,0.3030303,0.38022813,0.5,0.5405405,0.12921648,0.2,1.754,1,0.5036
30,SCOTLAND - CHAMPIONSHIP,12/08/2023,11:00,Queen's Park,Arbroath,1.73,3.6,4.2,1.75,2.05,1.73,2.0,2.0,1.264911,0.733,1.4,1.1135529,1.187,0.5780347,0.2777778,0.23809524,0.5714286,0.4878049,0.4162039,0.6,2.378,1,0.5033
31,SCOTLAND - CHAMPIONSHIP,12/08/2023,11:00,Ayr,Inverness,1.95,3.4,3.4,1.95,1.9,1.8,1.91,1.5,1.2845232,0.807,1.4,1.356466,0.519,0.51282054,0.29411766,0.29411766,0.51282054,0.5263158,0.28090543,0.1,2.641,1,0.5051
32,BELGIUM - JUPILER PRO LEAGUE,12/08/2023,11:00,RWDM,KV Mechelen,2.1,3.5,3.0,1.6,2.3,1.53,2.38,2.5,1.024695,0.66,0.9,1.3747727,1.233,0.47619048,0.2857143,0.33333334,0.625,0.4347826,0.2216965,1.6,2.399,1,0.508
33,BELGIUM - CHALLENGER PRO LEAGUE,12/08/2023,11:00,Club Brugge KV U23,Lierse K.,3.0,3.4,2.05,1.57,2.35,1.5,2.5,2.3,1.1,0.685,1.1,1.3,0.799,0.33333334,0.29411766,0.4878049,0.6369427,0.42553192,0.22490515,1.2,2.4,1,0.5033
34,SCOTLAND - LEAGUE ONE,12/08/2023,11:00,Kelty Hearts,Hamilton,3.3,3.6,1.95,1.75,2.05,1.67,2.1,0.8,1.1661904,0.681,1.0,1.3416408,1.656,0.3030303,0.2777778,0.51282054,0.5714286,0.4878049,0.28900236,-0.2,2.508,1,0.6
35,SCOTLAND - LEAGUE ONE,12/08/2023,11:00,Edinburgh City,Queen of South,3.0,3.5,2.1,1.7,2.1,1.62,2.2,1.2,1.2489996,0.769,1.1,1.3,0.812,0.33333334,0.2857143,0.47619048,0.5882353,0.47619048,0.2216965,0.1,2.549,1,0.6
36,SCOTLAND - LEAGUE ONE,12/08/2023,11:00,Cove Rangers,Falkirk,3.4,3.5,1.91,1.85,1.95,1.8,1.91,0.6,0.9165151,0.928,2.0,1.264911,0.921,0.29411766,0.2857143,0.5235602,0.5405405,0.51282054,0.29960617,-1.4,2.181,1,1.0
37,ENGLAND - PREMIER LEAGUE,12/08/2023,11:00,Bournemouth,West Ham,2.63,3.4,2.63,1.86,2.04,1.62,2.2,1.1,1.3,0.665,1.3,1.4177446,1.024,0.38022813,0.29411766,0.38022813,0.53763443,0.49019608,0.11547661,-0.2,2.718,1,0.5883
38,SCOTLAND - LEAGUE TWO,12/08/2023,11:00,Peterhead,Stenhousemuir,2.25,3.4,2.8,1.75,2.05,1.67,2.1,0.9,1.1357816,1.021,1.2,1.2489996,0.741,0.44444445,0.29411766,0.35714287,0.5714286,0.4878049,0.16875939,-0.3,2.385,1,0.8
39,RUSSIA - PREMIER LEAGUE,12/08/2023,11:30,Orenburg,Krasnodar,3.15,3.98,2.24,1.5,2.38,1.47,2.6,2.1,1.1357816,0.419,1.2,1.2489996,0.342,0.31746033,0.2512563,0.44642857,0.6666667,0.42016807,0.2394942,0.9,2.385,1,0.8661
40,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,12/08/2023,12:00,Al Taee,Damac,2.05,3.3,3.6,1.83,1.98,1.67,2.1,1.3,1.4177446,0.675,1.0,1.3416408,1.022,0.4878049,0.3030303,0.2777778,0.5464481,0.5050505,0.26284063,0.3,2.759,1,0.5079
41,AUSTRIA - BUNDESLIGA,12/08/2023,12:00,Wolfsberger AC,A. Lustenau,1.85,3.75,4.0,1.7,2.1,1.62,2.2,0.9,1.1357816,0.652,1.5,1.2845232,0.895,0.5405405,0.26666668,0.25,0.5882353,0.47619048,0.37799868,-0.6,2.42,1,0.5057
42,BELARUS - VYSSHAYA LIGA,12/08/2023,12:00,FC Gomel,Naftan,1.68,3.8,5.05,2.0,1.81,1.93,1.83,1.6,1.4282857,1.041,0.42857143,1.0497813,0.888,0.5952381,0.2631579,0.1980198,0.5,0.5524862,0.49395913,1.171,2.478,1,0.59
43,SERBIA - PRVA LIGA,12/08/2023,12:30,Radnicki S. Mitrovica,Vrsac,2.01,3.08,3.88,2.42,1.55,2.04,1.74,2.0,1.264911,0.684,0.5,0.92195445,1.336,0.49751243,0.32467532,0.25773194,0.41322315,0.6451613,0.28063717,1.5,2.187,1,0.7313
44,POLAND - DIVISION 1,12/08/2023,12:30,Tychy,Wisla,4.0,3.3,1.75,1.85,2.0,1.73,2.0,1.0,1.0954452,0.633,1.7,1.3453624,0.615,0.25,0.3030303,0.5714286,0.5405405,0.5,0.3753782,-0.7,2.441,1,0.6966
45,POLAND - EKSTRAKLASA,12/08/2023,12:30,Korona Kielce,Gornik Zabrze,2.3,3.3,3.0,2.0,1.85,1.75,2.0,2.2,1.2489996,0.677,1.3,1.4177446,1.049,0.4347826,0.3030303,0.33333334,0.5,0.5405405,0.15779673,0.9,2.667,1,0.7312
46,ROMANIA - LIGA 1,12/08/2023,12:30,Otelul,U. Cluj,3.2,2.9,2.3,2.6,1.48,2.2,1.62,2.0,1.264911,0.828,1.2,1.2489996,0.91,0.3125,0.3448276,0.4347826,0.3846154,0.6756757,0.14211898,0.8,2.514,1,0.5207
47,SLOVAKIA - NIKE LIGA,12/08/2023,13:00,Ruzomberok,Dun. Streda,3.31,3.42,2.16,2.0,1.81,1.77,2.0,1.8,1.2489996,0.677,2.0,1.264911,0.611,0.3021148,0.29239765,0.46296296,0.5,0.5524862,0.2218933,-0.2,2.514,1,0.8709
48,SLOVAKIA - NIKE LIGA,12/08/2023,13:00,Podbrezova,Z. Moravce-Vrable,1.73,3.94,4.44,1.75,2.08,1.69,2.11,1.3,1.4177446,0.881,0.7,0.9,0.987,0.5780347,0.2538071,0.22522523,0.5714286,0.48076922,0.45410138,0.6,2.318,1,0.5326
49,BULGARIA - PARVA LIGA,12/08/2023,13:00,Hebar,Botev Plovdiv,3.5,3.3,2.15,2.25,1.62,1.91,1.8,0.8,1.1661904,1.268,1.1,1.3,0.662,0.2857143,0.3030303,0.4651163,0.44444445,0.61728394,0.23000948,-0.3,2.466,1,0.8693
50,SLOVAKIA - NIKE LIGA,12/08/2023,13:00,Skalica,Slovan Bratislava,3.75,3.6,1.95,1.91,1.89,1.75,2.03,1.4,1.356466,0.732,1.9,1.1357816,0.718,0.26666668,0.2777778,0.51282054,0.5235602,0.52910054,0.3220852,-0.5,2.492,1,0.6371
51,SWITZERLAND - SUPER LEAGUE,12/08/2023,13:00,Lausanne Ouchy,Zurich,4.0,3.8,1.85,1.67,2.15,1.57,2.25,1.4,1.356466,0.77,1.5,1.2845232,0.646,0.25,0.2631579,0.5405405,0.5988024,0.4651163,0.38142368,-0.1,2.641,1,0.8416
52,SERBIA - SUPER LIGA,12/08/2023,13:55,FK Vozdovac,Radnik,2.43,3.15,2.94,2.3,1.62,1.91,1.85,1.0,1.0954452,1.081,1.1,1.0440307,1.475,0.41152263,0.31746033,0.34013605,0.4347826,0.61728394,0.11246758,-0.1,2.139,1,0.6162
53,SPAIN - LALIGA2,12/08/2023,14:00,Racing Santander,Eibar,2.9,3.1,2.6,2.35,1.57,2.0,1.73,2.3,1.1,0.803,1.7,1.3453624,0.652,0.3448276,0.32258064,0.3846154,0.42553192,0.6369427,0.07317563,0.6,2.445,1,0.7078
54,CROATIA - HNL,12/08/2023,14:00,Lok. Zagreb,D. Zagreb,5.25,3.6,1.55,1.75,2.05,1.8,1.91,1.5,1.2845232,0.634,1.4,1.1135529,1.092,0.1904762,0.2777778,0.6451613,0.5714286,0.4878049,0.53083706,0.1,2.398,1,0.9601
55,BELARUS - VYSSHAYA LIGA,12/08/2023,14:00,Dynamo Brest,Isloch,2.54,3.56,2.59,1.75,2.08,1.59,2.29,1.0,1.0954452,0.865,1.6,1.4282857,0.93,0.39370078,0.28089887,0.38610038,0.5714286,0.48076922,0.14559488,-0.6,2.524,1,0.6994
56,CROATIA - HNL,12/08/2023,14:00,Gorica,Rijeka,3.1,3.25,2.05,1.93,1.93,1.73,2.0,1.9,1.1357816,0.891,1.7,1.3453624,0.794,0.32258064,0.30769232,0.4878049,0.5181347,0.5181347,0.21900967,0.2,2.481,1,0.6266
57,AUSTRIA - BUNDESLIGA,12/08/2023,14:30,LASK,BW Linz,1.5,4.5,6.0,1.62,2.25,1.75,2.0,2.0,1.264911,0.669,2.3,1.1,0.629,0.6666667,0.22222222,0.16666667,0.61728394,0.44444445,0.6359498,-0.3,2.365,1,0.5074
58,CROATIA - HNL,12/08/2023,15:00,Varazdin,Rudes,1.6,3.6,4.5,1.73,2.08,1.73,2.0,1.5,1.2845232,0.841,1.3,1.1874342,0.944,0.625,0.2777778,0.22222222,0.5780347,0.48076922,0.47526854,0.2,2.472,1,0.5381
59,PERU - LIGA 1,12/08/2023,15:00,Sport Boys,ADT Tarma,2.25,3.3,2.88,2.1,1.7,1.83,1.83,1.3,1.4177446,1.061,0.9,1.1357816,1.001,0.44444445,0.3030303,0.3472222,0.47619048,0.5882353,0.16187954,0.4,2.554,1,0.6395
60,SLOVENIA - PRVA LIGA,12/08/2023,15:15,Radomlje,Aluminij,2.44,3.4,2.81,1.96,1.84,1.73,2.06,1.6,1.2,0.982,0.3,0.45825756,0.798,0.40983605,0.29411766,0.3558719,0.5102041,0.54347825,0.1338263,1.3,1.658,1,0.5783
61,BULGARIA - PARVA LIGA,12/08/2023,15:15,Slavia Sofia,Cherno More,3.1,3.2,2.4,2.4,1.53,2.1,1.67,1.5,1.2845232,0.93,1.4,1.356466,0.79,0.32258064,0.3125,0.41666666,0.41666666,0.6535948,0.13380443,0.1,2.641,1,0.7968
62,SWITZERLAND - SUPER LEAGUE,12/08/2023,15:30,Servette,St. Gallen,3.0,3.5,2.3,1.5,2.5,1.44,2.63,1.7,1.1,0.735,0.8,0.8717798,0.887,0.33333334,0.2857143,0.4347826,0.6666667,0.4,0.17697003,0.9,1.972,1,0.8298
63,MONTENEGRO - PRVA CRNOGORSKA LIGA,12/08/2023,15:30,OFK Petrovac,Rudar,1.82,3.3,4.24,1.96,1.75,2.04,1.74,1.2,1.2489996,0.731,1.1,1.3,1.237,0.5494506,0.3030303,0.23584905,0.5102041,0.5714286,0.37162712,0.1,2.549,1,0.5026
64,MONTENEGRO - PRVA CRNOGORSKA LIGA,12/08/2023,15:30,Mornar Bar,Arsenal Tivat,2.4,3.0,2.75,2.28,1.56,2.0,1.77,1.9,1.3747727,1.53,1.8,1.2489996,1.062,0.41666666,0.33333334,0.36363637,0.4385965,0.64102566,0.092776746,0.1,2.624,1,0.5061
65,ROMANIA - LIGA 1,12/08/2023,15:30,Poli Iasi,Univ. Craiova,3.8,3.25,1.91,2.2,1.65,2.0,1.73,2.4,0.9165151,1.287,1.5,1.2845232,0.535,0.2631579,0.30769232,0.5235602,0.45454547,0.6060606,0.3117315,0.9,2.201,1,0.8966
66,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,12/08/2023,15:45,Zeljeznicar,Borac Banja Luka,2.3,3.14,3.07,2.27,1.62,1.91,1.85,1.7,1.3453624,0.749,1.1,1.3,1.445,0.4347826,0.31847134,0.3257329,0.44052863,0.61728394,0.14791863,0.6,2.645,1,0.5778
67,BOLIVIA - DIVISION PROFESIONAL,12/08/2023,16:00,Always Ready,Nacional Potosi,1.7,3.5,4.2,1.62,2.25,1.62,2.2,2.1,1.1357816,0.716,1.1,1.3,1.103,0.5882353,0.2857143,0.23809524,0.61728394,0.44444445,0.4183029,1.0,2.436,1,0.512
68,CHILE - PRIMERA DIVISION,12/08/2023,16:00,Coquimbo,Colo Colo,3.4,3.3,2.2,2.05,1.75,1.83,1.83,1.7,1.3453624,0.809,1.4,1.1135529,0.952,0.29411766,0.3030303,0.45454547,0.4878049,0.5714286,0.20999172,0.3,2.459,1,0.8132
69,BRAZIL - SERIE B,12/08/2023,17:00,Botafogo SP,Ponte Preta,2.17,2.85,4.13,2.79,1.37,2.36,1.56,1.6,1.4282857,1.087,0.8,1.1661904,1.532,0.4608295,0.3508772,0.24213076,0.35842294,0.729927,0.25416777,0.8,2.594,1,0.5898
70,ECUADOR - LIGA PRO,12/08/2023,17:30,Tecnico U.,EL Nacional,2.55,3.3,2.8,1.98,1.83,1.73,2.0,2.1,1.1357816,0.848,1.4,1.356466,0.842,0.39215687,0.3030303,0.35714287,0.5050505,0.5464481,0.10451998,0.7,2.492,1,0.6327
71,PARAGUAY - PRIMERA DIVISION,12/08/2023,18:00,Resistencia,Libertad Asuncion,6.0,4.33,1.44,1.7,2.1,1.83,1.83,1.3,1.1874342,0.993,1.9,1.3747727,0.797,0.16666667,0.23094688,0.6944444,0.5882353,0.47619048,0.6458859,-0.6,2.562,1,0.9349
72,COSTA RICA - PRIMERA DIVISION,12/08/2023,18:00,Grecia,Sporting San Jose,2.6,3.4,2.38,1.73,2.08,1.62,2.2,1.3,1.1874342,0.852,0.6,0.9165151,0.519,0.3846154,0.29411766,0.42016807,0.5780347,0.48076922,0.144866,0.7,2.104,1,0.6074
73,BOLIVIA - DIVISION PROFESIONAL,12/08/2023,18:30,Aurora,Bolivar,2.6,3.5,2.25,1.78,2.03,1.67,2.1,2.1,1.1357816,0.606,0.6,0.48989794,1.326,0.3846154,0.2857143,0.44444445,0.56179774,0.49261084,0.17614092,1.5,1.626,1,0.5575
74,CHILE - PRIMERA DIVISION,12/08/2023,18:30,O'Higgins,Copiapo,2.0,3.4,3.8,1.95,1.9,1.73,2.0,1.2,1.2489996,1.464,1.0,1.3416408,1.428,0.5,0.29411766,0.2631579,0.51282054,0.5263158,0.29825854,0.2,2.591,1,0.9239
75,NICARAGUA - LIGA PRIMERA,12/08/2023,20:00,Jalapa,Ferretti,3.63,3.6,1.96,1.88,1.88,1.71,2.08,0.9,1.1357816,0.91,1.3,1.1874342,0.838,0.2754821,0.2777778,0.5102041,0.5319149,0.5319149,0.31062236,-0.4,2.323,1,0.8485
76,CANADA - CANADIAN PREMIER LEAGUE,12/08/2023,20:00,Forge,York Utd,1.58,4.05,5.01,1.71,2.11,1.71,2.08,1.6,1.2,0.796,1.7,1.3453624,0.552,0.6329114,0.24691358,0.1996008,0.5847953,0.47393364,0.53938794,-0.1,2.545,1,0.5013
77,PANAMA - LPF,12/08/2023,20:15,UMECIT,Herrera,2.6,2.97,2.74,2.51,1.44,2.07,1.72,1.5555556,1.3425606,0.966,1.3,1.1874342,1.116,0.3846154,0.33670035,0.3649635,0.3984064,0.6944444,0.05431271,0.256,2.53,1,0.5052
78,PARAGUAY - PRIMERA DIVISION,12/08/2023,20:30,Guairena FC,Guarani,3.0,3.2,2.25,2.0,1.8,1.73,2.0,0.6,0.9165151,1.292,1.6,1.2,0.971,0.33333334,0.3125,0.44444445,0.5,0.5555556,0.159363,-1.0,2.117,1,0.5921
79,PANAMA - LPF,12/08/2023,22:30,Deportivo Universitario,Independiente,3.21,3.2,2.2,2.18,1.67,1.85,1.91,1.6,1.2,0.743,1.0,1.0954452,0.914,0.31152648,0.3125,0.45454547,0.4587156,0.5988024,0.1868902,0.6,2.295,1,0.5052
