,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-07-17,19:30:00,BRAZIL - SERIE A,Fluminense,Cruzeiro,2.4,3.6,3.25,9.6,1.2452259
2,2025-07-17,19:30:00,BRAZIL - SERIE B,Operario,CRB,1.98,4.8,3.15,21.0,1.2455412
