,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,03/05/2024,12:00,FINLAND - VEIKKAUSLIIGA,VPS,Lahti,1.7,4.0,4.5,1.75,2.05,1.75,2.0,A,A,H
2,AI_LAY_AWAY_RETORNOS,03/05/2024,13:00,POLAND - DIVISION 1,Leczna,Odra Opole,2.15,3.1,3.1,2.25,1.62,1.91,1.8,A,D,H
3,AI_LAY_AWAY_RETORNOS,03/05/2024,14:00,ROMANIA - LIGA 1,Farul Constanta,ACS Sepsi OSK,1.67,3.6,5.5,1.75,2.05,1.73,2.0,H,H,D
4,AI_LAY_AWAY_RETORNOS,03/05/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Helmond Sport,FC Eindhoven,1.83,3.8,4.0,1.6,2.3,1.57,2.25,H,D,A
5,AI_LAY_AWAY_RETORNOS,03/05/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Jong PSV Eindhoven,FC Oss,1.83,4.0,3.8,1.44,2.7,1.44,2.63,H,D,A
6,AI_LAY_AWAY_RETORNOS,03/05/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Jong AZ Alkmaar,MVV Maastricht,1.85,4.2,3.6,1.4,2.88,1.4,2.75,H,D,A
7,AI_LAY_AWAY_RETORNOS,03/05/2024,15:00,NETHERLANDS - EERSTE DIVISIE,VVV Venlo,Jong Ajax Amsterdam,1.8,4.0,4.0,1.53,2.4,1.53,2.38,H,D,A
8,AI_LAY_AWAY_RETORNOS,03/05/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Roda JC,Cambuur Leeuwarden,1.53,4.33,5.75,1.4,2.88,1.5,2.5,H,D,A
9,AI_LAY_AWAY_RETORNOS,03/05/2024,15:45,SCOTLAND - CHAMPIONSHIP,Dundee Utd,Partick Thistle,1.45,4.2,5.75,1.62,2.25,1.8,1.91,D,D,H
10,AI_LAY_AWAY_RETORNOS,03/05/2024,15:45,IRELAND - PREMIER DIVISION,Sligo Rovers,Waterford,2.2,3.1,3.0,2.25,1.62,1.95,1.8,H,A,H
11,AI_LAY_AWAY_RETORNOS,03/05/2024,15:45,SCOTLAND - CHAMPIONSHIP,Inverness,Morton,2.2,3.4,2.88,2.05,1.75,1.83,1.83,D,D,H
12,AI_LAY_AWAY_RETORNOS,03/05/2024,15:45,SCOTLAND - CHAMPIONSHIP,Ayr,Dunfermline,1.85,3.6,3.6,1.75,2.05,1.73,2.0,D,D,H
13,AI_LAY_AWAY_RETORNOS,03/05/2024,15:45,SCOTLAND - CHAMPIONSHIP,Queen's Park,Airdrieonians,1.75,3.6,3.75,1.7,2.1,1.67,2.1,D,D,H
14,AI_LAY_AWAY_RETORNOS,03/05/2024,15:45,IRELAND - PREMIER DIVISION,St Patricks,Drogheda,1.67,3.4,4.5,2.05,1.75,1.95,1.8,H,A,H
15,AI_LAY_AWAY_RETORNOS,03/05/2024,20:00,PERU - LIGA 1,Cienciano,Universidad Cesar Vallejo,1.8,3.8,4.2,1.95,1.9,1.83,1.83,D,D,H
