,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 2,17/09/2023,01:30,Gyeongnam,Jeonnam,2.1,3.5,3.0,1.8,2.0,1.67,2.1,1.2,1.2489996,0.877,0.7,1.1874342,0.851,0.47619048,0.2857143,0.33333334,0.5555556,0.5,0.2216965,0.5,2.436,1,0.501
2,SOUTH KOREA - K LEAGUE 2,17/09/2023,06:30,Bucheon FC 1995,Gimpo FC,2.38,3.1,2.9,2.4,1.53,2.1,1.67,1.8,1.2489996,1.27,1.8,1.2489996,1.19,0.42016807,0.32258064,0.3448276,0.41666666,0.6535948,0.1151895,0.0,2.498,1,0.5062
3,CHINA - SUPER LEAGUE,17/09/2023,06:30,Tianjin Jinmen Tiger,Dalian Pro,1.73,3.6,5.0,1.95,1.9,1.8,1.95,1.6,0.9165151,1.269,0.3,0.45825756,0.934,0.5780347,0.2777778,0.2,0.51282054,0.5263158,0.46314347,1.3,1.375,1,0.934
4,SPAIN - PRIMERA RFEF,17/09/2023,07:00,Teruel,Gimnastic,2.6,2.9,2.6,2.6,1.48,2.2,1.62,2.2,0.9797959,0.935,1.1,1.3,0.904,0.3846154,0.3448276,0.3846154,0.3846154,0.6756757,0.050507627,1.1,2.28,1,0.7001
5,SPAIN - PRIMERA RFEF,17/09/2023,07:00,UD Ibiza,Murcia,1.85,3.3,3.75,2.3,1.6,2.1,1.67,1.0,1.0954452,0.584,1.3,1.1874342,0.86,0.5405405,0.3030303,0.26666668,0.4347826,0.625,0.32815993,-0.3,2.283,1,0.7174
6,SPAIN - PRIMERA RFEF,17/09/2023,07:00,Leonesa,Osasuna B,1.95,3.1,3.6,2.3,1.6,2.0,1.73,1.5,1.2845232,0.994,0.9,1.1357816,1.199,0.51282054,0.32258064,0.2777778,0.4347826,0.625,0.27460584,0.6,2.42,1,0.799
7,SPAIN - PRIMERA RFEF,17/09/2023,07:00,Ceuta,Alcoyano,1.91,3.2,3.6,2.2,1.65,2.0,1.73,2.3,1.1,0.683,0.9,1.1357816,1.18,0.5235602,0.3125,0.2777778,0.45454547,0.6060606,0.29252338,1.4,2.236,1,0.8604
8,SPAIN - PRIMERA RFEF,17/09/2023,07:00,Melilla,Recreativo Huelva,2.38,3.1,2.63,2.4,1.53,2.1,1.67,2.2,0.9797959,0.761,1.5,1.024695,1.336,0.42016807,0.32258064,0.38022813,0.41666666,0.6535948,0.10701358,0.7,2.004,1,0.7149
9,SPAIN - PRIMERA RFEF,17/09/2023,07:00,Sanluqueno,Baleares,2.1,3.1,3.1,2.15,1.67,1.91,1.8,2.6,0.8,0.572,1.0,1.0954452,0.748,0.47619048,0.32258064,0.32258064,0.4651163,0.5988024,0.19372788,1.6,1.895,1,0.7659
10,SPAIN - PRIMERA RFEF,17/09/2023,07:00,Cornella,Tarazona,1.8,3.1,4.2,2.6,1.48,2.38,1.53,1.7,1.1,0.993,1.0,1.0954452,0.826,0.5555556,0.32258064,0.23809524,0.3846154,0.6756757,0.36079958,0.7,2.195,1,0.8192
11,POLAND - EKSTRAKLASA,17/09/2023,07:30,Jagiellonia,Radomiak Radom,2.63,3.25,2.63,1.93,1.93,1.7,2.05,2.1,1.1357816,0.458,1.6,1.4282857,0.861,0.38022813,0.30769232,0.38022813,0.5181347,0.5181347,0.09603641,0.5,2.564,1,0.6404
12,POLAND - DIVISION 1,17/09/2023,07:40,Tychy,Motor Lublin,2.1,3.5,3.0,2.0,1.85,1.8,1.91,1.3,1.1874342,0.784,3.0,0.0,0.354,0.47619048,0.2857143,0.33333334,0.5,0.5405405,0.2216965,-1.7,1.187,1,0.7923
13,SWEDEN - SUPERETTAN,17/09/2023,08:00,GAIS,Helsingborg,1.45,4.5,6.0,1.67,2.15,1.8,1.95,1.7,1.3453624,0.953,0.9,1.1357816,0.903,0.6896552,0.22222222,0.16666667,0.5988024,0.4651163,0.6523899,0.8,2.481,1,0.5595
14,BELGIUM - CHALLENGER PRO LEAGUE,17/09/2023,08:30,Deinze,Seraing,1.75,3.8,3.5,1.67,2.15,1.67,2.1,1.9,1.3747727,0.476,0.4,0.9165151,0.881,0.5714286,0.2631579,0.2857143,0.5988024,0.4651163,0.37571907,1.5,2.291,1,0.5161
15,SPAIN - LALIGA2,17/09/2023,09:00,Amorebieta,Mirandes,2.25,3.25,3.3,2.25,1.62,1.91,1.8,2.4,0.9165151,0.55,1.0,1.3416408,1.518,0.44444445,0.30769232,0.3030303,0.44444445,0.61728394,0.18648812,1.4,2.258,1,0.8
16,AUSTRIA - BUNDESLIGA,17/09/2023,09:30,Hartberg,Austria Vienna,2.8,3.75,2.38,1.6,2.3,1.53,2.38,1.2,1.2489996,0.693,1.0,1.0954452,0.851,0.35714287,0.26666668,0.42016807,0.625,0.4347826,0.18103786,0.2,2.344,1,0.5019
17,PORTUGAL - LIGA PORTUGAL 2,17/09/2023,10:00,Os Belenenses,Leiria,2.88,2.88,2.4,2.08,1.73,1.8,1.91,1.75,1.299038,0.792,2.0,1.0,1.133,0.3472222,0.3472222,0.41666666,0.48076922,0.5780347,0.088388346,-0.25,2.299,1,0.6064
18,POLAND - EKSTRAKLASA,17/09/2023,10:00,Widzew Lodz,Cracovia,2.45,3.4,2.75,2.0,1.85,1.8,1.95,1.0,1.3416408,0.884,1.0,1.0954452,0.636,0.40816328,0.29411766,0.36363637,0.5,0.5405405,0.13208367,0.0,2.437,1,0.6897
19,NORWAY - OBOS-LIGAEN,17/09/2023,10:00,Moss,Skeid,1.57,4.0,6.0,1.65,2.2,1.73,2.0,1.9,1.3747727,0.929,0.6,0.9165151,1.454,0.6369427,0.25,0.16666667,0.6060606,0.45454547,0.58340186,1.3,2.291,1,0.8972
