,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,INDIA - ISL,12/03/2024,11:00,Mumbai City,North East Utd,1.45,4.33,5.75
2,QATAR - QSL,12/03/2024,15:30,Al Rayyan,Umm-Salal,1.5,4.35,5.4
3,BOLIVIA - DIVISION PROFESIONAL,12/03/2024,19:00,Always Ready,Guabira,1.44,4.5,6.5
4,SOUTH AMERICA - COPA LIBERTADORES,12/03/2024,21:30,Palestino (Chi),Nacional Asuncion (Par),2.1,3.4,3.4
