,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-06-25,07:30:00,SOUTH KOREA - K LEAGUE 1,Suwon FC,Gwangju FC,2.96,2.4,3.6,14.5,1.2300677
2,2024-06-25,07:30:00,SOUTH KOREA - K LEAGUE 2,Seongnam,Asan,2.48,2.86,3.3,12.5,1.2300637
3,2024-06-25,07:30:00,SOUTH KOREA - K LEAGUE 2,Gyeongnam,Anyang,2.88,2.5,3.35,12.0,1.2300638
4,2024-06-25,07:30:00,SOUTH KOREA - K LEAGUE 2,Jeonnam,Suwon Bluewings,3.0,2.38,3.45,13.0,1.2300639
5,2024-06-25,08:00:00,CHINA - SUPER LEAGUE,Henan Songshan Longmen,Qingdao West Coast,1.4,7.4,5.2,38.0,1.2299781
6,2024-06-25,08:35:00,CHINA - SUPER LEAGUE,Shenzhen Xinpengcheng,Zhejiang Professional,3.45,1.97,3.9,16.5,1.2299778
7,2024-06-25,08:35:00,CHINA - SUPER LEAGUE,Nantong Zhiyun,Tianjin Jinmen Tiger,3.75,2.0,3.5,10.5,1.2299777
8,2024-06-25,09:00:00,CHINA - SUPER LEAGUE,Wuhan Three Towns,Shanghai Port,8.0,1.36,5.7,16.0,1.2299775
9,2024-06-25,13:00:00,EGYPT - PREMIER LEAGUE,Al Ahly,Zamalek,1.76,5.3,3.8,19.5,1.2300448
10,2024-06-25,19:00:00,BRAZIL - SERIE B,America MG,Avai,1.72,6.0,3.8,24.0,1.2300118
11,2024-06-25,19:00:00,BRAZIL - SERIE B,Mirassol,Santos,2.8,3.1,3.0,9.0,1.2300134
12,2024-06-25,21:00:00,BRAZIL - SERIE B,Ponte Preta,Ceara,2.82,3.15,2.92,9.6,1.2300133
13,2024-06-25,21:30:00,BRAZIL - SERIE B,Amazonas,Coritiba,3.0,2.96,2.9,10.5,1.2300119
