,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,20/01/2024,05:45,WS Wanderers,Perth Glory,1.53,4.75,5.5,1.48,2.6,1.57,2.25,1.9,1.3747727,0.635,0.3,0.45825756,0.659,0.6535948,0.21052632,0.18181819,0.6756757,0.3846154,0.61939347,1.6,1.833,1,0.8
2,ENGLAND - LEAGUE ONE,20/01/2024,12:00,Oxford Utd,Northampton,1.73,3.75,4.75,1.98,1.88,1.91,1.91,2.4,0.9165151,0.479,1.0,1.3416408,1.003,0.5780347,0.26666668,0.21052632,0.5050505,0.5319149,0.45955703,1.4,2.258,1,0.8538
3,ENGLAND - LEAGUE TWO,20/01/2024,12:00,Bradford City,Doncaster,1.73,3.75,5.0,2.05,1.8,1.91,1.8,1.0,1.0954452,0.576,0.8,1.1661904,0.832,0.5780347,0.26666668,0.2,0.4878049,0.5555556,0.4731227,0.2,2.262,1,0.8554
4,ENGLAND - LEAGUE TWO,20/01/2024,12:00,AFC Wimbledon,Crawley,1.57,4.2,5.5,1.67,2.15,1.73,2.0,2.1,1.3747727,0.705,1.0,1.3416408,0.816,0.6369427,0.23809524,0.18181819,0.5988024,0.4651163,0.57507384,1.1,2.716,1,0.8904
5,ENGLAND - LEAGUE ONE,20/01/2024,12:00,Stevenage,Barnsley,2.15,3.3,3.5,2.0,1.85,1.8,1.95,1.7,1.1,0.845,2.3,1.1,0.634,0.4651163,0.3030303,0.2857143,0.5,0.5405405,0.23000948,-0.6,2.2,1,0.8709
6,ENGLAND - LEAGUE TWO,20/01/2024,12:00,Barrow,Crewe,1.8,3.8,4.33,1.9,1.95,1.8,1.91,1.8,0.9797959,0.704,1.3,1.1874342,0.809,0.5555556,0.2631579,0.23094688,0.5263158,0.51282054,0.41734388,0.5,2.167,1,0.7305
7,ROMANIA - LIGA 1,20/01/2024,12:00,U. Cluj,FC Hermannstadt,2.0,3.2,3.6,2.7,1.44,2.38,1.53,1.2,1.2489996,1.122,1.2,0.9797959,0.829,0.5,0.3125,0.2777778,0.37037036,0.6944444,0.2685754,0.0,2.229,1,0.8881
8,SCOTLAND - CHAMPIONSHIP,20/01/2024,12:00,Dunfermline,Queen's Park,1.95,3.6,3.3,1.7,2.1,1.67,2.1,1.6,1.4282857,0.705,0.8,1.1661904,0.628,0.51282054,0.2777778,0.3030303,0.5882353,0.47619048,0.28900236,0.8,2.594,1,0.7821
9,SCOTLAND - LEAGUE TWO,20/01/2024,12:00,Stenhousemuir,Stranraer,1.3,5.5,6.0,1.65,2.2,2.2,1.62,2.3,1.1,0.7,0.7,0.9,0.842,0.7692308,0.18181819,0.16666667,0.6060606,0.45454547,0.7530048,1.6,2.0,1,0.5283
10,SPAIN - PRIMERA RFEF,20/01/2024,12:00,Antequera,Atl. Madrid B,2.1,3.0,3.4,2.15,1.67,1.91,1.8,1.1,1.3,1.041,1.3,1.1874342,0.742,0.47619048,0.33333334,0.29411766,0.4651163,0.5988024,0.2126837,-0.2,2.487,1,0.769
11,SPAIN - PRIMERA RFEF,20/01/2024,12:00,Cultural Leonesa,Fuenlabrada,1.6,3.1,6.0,2.63,1.44,2.63,1.44,3.0,0.0,0.42,1.0,1.0954452,1.337,0.625,0.32258064,0.16666667,0.38022813,0.6944444,0.5122925,2.0,1.095,1,0.9035
12,ENGLAND - LEAGUE TWO,20/01/2024,12:00,Gillingham,Forest Green,1.8,3.6,4.5,2.03,1.83,1.83,1.83,1.6,1.4282857,0.827,0.5,0.92195445,1.257,0.5555556,0.2777778,0.22222222,0.49261084,0.5464481,0.41442147,1.1,2.35,1,0.7992
13,ENGLAND - LEAGUE ONE,20/01/2024,12:00,Wigan,Reading,2.2,3.6,3.1,1.73,2.08,1.67,2.1,1.9,1.3747727,0.624,0.5,0.92195445,0.79,0.45454547,0.2777778,0.32258064,0.5780347,0.48076922,0.21338186,1.4,2.297,1,0.8145
14,BELGIUM - JUPILER PRO LEAGUE,20/01/2024,12:00,Genk,Cercle Brugge KSV,1.8,3.75,4.33,1.6,2.3,1.57,2.25,1.8,0.9797959,0.594,1.6,1.4282857,0.88,0.5555556,0.26666668,0.23094688,0.625,0.4347826,0.41399676,0.2,2.408,1,0.813
15,ENGLAND - CHAMPIONSHIP,20/01/2024,12:00,Blackburn,Huddersfield,1.75,4.0,4.33,1.6,2.3,1.62,2.2,1.3,1.4177446,0.872,0.7,0.9,0.797,0.5714286,0.25,0.23094688,0.625,0.4347826,0.4452998,0.6,2.318,1,1.0
16,BELGIUM - CHALLENGER PRO LEAGUE,20/01/2024,12:00,Dender,Seraing,1.55,4.33,5.25,1.67,2.15,1.8,1.91,1.8,1.2489996,0.572,0.6,0.9165151,0.729,0.6451613,0.23094688,0.1904762,0.5988024,0.4651163,0.5779204,1.2,2.166,1,0.5192
17,PORTUGAL - LIGA PORTUGAL 2,20/01/2024,12:30,Feirense,Oliveirense,2.05,3.5,3.5,1.98,1.88,1.8,1.91,1.5,1.5,0.842,1.0,1.3416408,0.744,0.4878049,0.2857143,0.2857143,0.5050505,0.5319149,0.26981705,0.5,2.842,1,0.6684
18,SWITZERLAND - SUPER LEAGUE,20/01/2024,14:00,Young Boys,Grasshoppers,1.5,4.75,5.75,1.48,2.6,1.57,2.25,2.0,1.264911,0.682,0.4,0.9165151,0.641,0.6666667,0.21052632,0.17391305,0.6756757,0.3846154,0.63977003,1.6,2.181,1,0.5081
19,BELGIUM - JUPILER PRO LEAGUE,20/01/2024,14:15,St. Liege,Kortrijk,1.57,3.8,6.0,1.88,1.98,1.91,1.91,1.3,1.1874342,1.309,0.2,0.4,1.924,0.6369427,0.2631579,0.16666667,0.5319149,0.5050505,0.57034785,1.1,1.587,1,0.5104
