,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,BULGARIA - PARVA LIGA,02/10/2023,09:00,Hebar,Krumovgrad,2.1,3.4,3.5,2.4,1.53,2.1,1.67,1.3,1.4177446,1.151,0.75,1.299038,1.732,0.47619048,0.29411766,0.2857143,0.41666666,0.6535948,0.24964708,0.55,2.717,1,0.5353
2,BULGARIA - PARVA LIGA,02/10/2023,11:30,Pirin Blagoevgrad,Slavia Sofia,3.6,3.3,2.15,2.35,1.57,2.0,1.73,1.0,1.3416408,1.271,1.2,1.2489996,0.775,0.2777778,0.3030303,0.4651163,0.42553192,0.6369427,0.23807512,-0.2,2.591,1,0.5033
3,ROMANIA - LIGA 1,02/10/2023,12:00,Poli Iasi,Petrolul,2.45,3.1,2.8,2.25,1.62,1.91,1.8,2.0,1.264911,1.061,1.5,1.2845232,0.659,0.40816328,0.32258064,0.35714287,0.44444445,0.61728394,0.09694111,0.5,2.549,1,0.6937
4,FINLAND - YKKONEN,02/10/2023,12:30,HIFK,Mikkeli,2.9,3.5,2.15,1.67,2.15,1.57,2.25,1.7,1.3453624,0.753,2.0,1.264911,0.631,0.3448276,0.2857143,0.4651163,0.5988024,0.4651163,0.20438796,-0.3,2.61,1,0.5027
5,FINLAND - YKKONEN,02/10/2023,12:30,TPS,Ekenas,3.8,3.6,1.8,1.7,2.1,1.67,2.1,2.5,1.024695,0.61,2.1,1.1357816,0.772,0.2631579,0.2777778,0.5555556,0.5882353,0.47619048,0.36805797,0.4,2.16,1,0.5066
6,POLAND - DIVISION 1,02/10/2023,13:00,Leczna,Zaglebie Sosnowiec,2.5,3.3,2.55,1.98,1.88,1.73,2.0,1.5,1.024695,0.969,0.7,0.9,1.815,0.4,0.3030303,0.39215687,0.5050505,0.5319149,0.12047262,0.8,1.925,1,0.7769
7,CROATIA - HNL,02/10/2023,13:00,Istra 1961,Lok. Zagreb,2.4,3.2,2.75,2.05,1.8,1.8,1.91,1.4,1.1135529,1.452,1.0,1.0954452,1.729,0.41666666,0.3125,0.36363637,0.4878049,0.5555556,0.116749875,0.4,2.209,1,0.5305
8,SWEDEN - SUPERETTAN,02/10/2023,14:00,Utsikten,AFC Eskilstuna,1.75,3.8,4.33,1.75,2.05,1.75,2.0,2.3,1.1,0.613,0.8,1.1661904,1.704,0.5714286,0.2631579,0.23094688,0.5714286,0.4878049,0.4321126,1.5,2.266,1,0.5153
9,PORTUGAL - LIGA PORTUGAL 2,02/10/2023,14:00,Penafiel,Nacional,2.1,3.3,3.25,2.1,1.7,1.83,1.83,1.5,1.2845232,0.62,1.4,1.1135529,0.877,0.47619048,0.3030303,0.30769232,0.47619048,0.5882353,0.22233276,0.1,2.398,1,0.7933
10,POLAND - EKSTRAKLASA,02/10/2023,14:00,Gornik Zabrze,Zaglebie,2.55,3.4,2.7,1.93,1.93,1.7,2.05,1.6,1.2,0.975,1.5,1.2845232,0.604,0.39215687,0.29411766,0.37037036,0.5181347,0.5181347,0.11933853,0.1,2.485,1,0.6589
11,SWEDEN - SUPERETTAN,02/10/2023,14:00,Brage,Skovde AIK,1.67,4.0,4.75,1.67,2.15,1.7,2.05,2.0,1.264911,0.731,0.4,0.9165151,1.157,0.5988024,0.25,0.21052632,0.5988024,0.4651163,0.49411538,1.6,2.181,1,0.5154
12,SWEDEN - SUPERETTAN,02/10/2023,14:00,Jonkoping,Ostersund,2.75,3.3,2.5,1.88,1.98,1.67,2.1,1.6,1.4282857,0.599,1.3,1.1874342,0.84,0.36363637,0.3030303,0.4,0.5319149,0.5050505,0.11249426,0.3,2.616,1,0.5029
13,NETHERLANDS - EERSTE DIVISIE,02/10/2023,15:00,Maastricht,Eindhoven FC,2.5,3.5,2.75,1.65,2.2,1.53,2.38,1.8,1.4696939,0.902,1.3,1.1874342,0.617,0.4,0.2857143,0.36363637,0.6060606,0.45454547,0.13629603,0.5,2.657,1,0.6802
14,ARGENTINA - PRIMERA NACIONAL,02/10/2023,15:00,Brown Adrogue,Chacarita Juniors,3.1,2.88,2.63,2.7,1.44,2.2,1.62,1.8,0.9797959,0.714,1.8,1.2489996,0.889,0.32258064,0.3472222,0.38022813,0.37037036,0.6944444,0.067474924,0.0,2.229,1,0.8
15,ROMANIA - LIGA 1,02/10/2023,15:00,FCSB,U. Cluj,1.5,4.0,5.75,1.9,1.95,2.0,1.73,2.5,1.024695,0.416,1.6,1.2,1.008,0.6666667,0.25,0.17391305,0.5263158,0.51282054,0.59580624,0.9,2.225,1,0.7795
16,ARGENTINA - PRIMERA NACIONAL,02/10/2023,15:30,Dep. Riestra,Aldosivi,1.85,3.25,4.75,2.5,1.5,2.25,1.57,1.7,1.1,0.903,0.9,1.1357816,0.982,0.5405405,0.30769232,0.21052632,0.4,0.6666667,0.39235944,0.8,2.236,1,1.0
