,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 2,20/09/2023,07:00,Anyang,Gyeongnam,2.0,3.6,3.5,1.88,1.93,1.73,2.0,1.5,1.2845232,0.727,1.9,1.1357816,0.859,0.5,0.2777778,0.2857143,0.5319149,0.5181347,0.29037428,-0.4,2.42,1,0.506
2,SOUTH KOREA - K LEAGUE 2,20/09/2023,07:30,Asan,Jeonnam,2.5,3.4,2.75,2.1,1.7,1.83,1.83,1.5,1.2845232,0.658,0.7,1.1874342,0.851,0.4,0.29411766,0.36363637,0.47619048,0.5882353,0.1245857,0.8,2.472,1,0.5083
3,SOUTH KOREA - K LEAGUE 2,20/09/2023,07:30,Cheonan City,Bucheon FC 1995,3.75,3.25,2.05,2.25,1.62,1.91,1.8,0.7,0.9,1.38,1.4,1.356466,0.8,0.26666668,0.30769232,0.4878049,0.44444445,0.61728394,0.2712782,-0.7,2.256,1,0.5022
4,PERU - LIGA 1,20/09/2023,15:00,Union Comercio,Carlos Mannucci,1.85,3.5,4.0,1.95,1.9,1.8,1.91,1.1,1.3,0.664,0.9,1.3747727,1.079,0.5405405,0.2857143,0.25,0.51282054,0.5263158,0.36060727,0.2,2.675,1,0.8551
5,ARGENTINA - PRIMERA NACIONAL,20/09/2023,15:30,Almagro,San Martin S.J.,2.6,2.9,3.0,2.88,1.4,2.25,1.57,1.6,1.2,1.159,0.6,0.9165151,0.936,0.3846154,0.3448276,0.33333334,0.3472222,0.71428573,0.06202329,1.0,2.117,1,0.8
6,ARGENTINA - COPA DE LA LIGA PROFESIONAL,20/09/2023,16:00,Defensa y Justicia,Tigre,2.45,3.0,3.25,2.25,1.62,1.83,1.83,2.0,1.0,0.333,0.9,1.1357816,1.386,0.40816328,0.33333334,0.30769232,0.44444445,0.61728394,0.12187754,1.1,2.136,1,0.8
7,COLOMBIA - PRIMERA A,20/09/2023,18:00,Chico,Junior,2.75,3.1,2.7,2.4,1.53,2.0,1.73,1.7,1.1,0.881,1.4,1.356466,1.068,0.36363637,0.32258064,0.37037036,0.41666666,0.6535948,0.05996879,0.3,2.456,1,0.8
8,ARGENTINA - COPA DE LA LIGA PROFESIONAL,20/09/2023,18:30,Estudiantes L.P.,San Lorenzo,2.2,3.0,3.75,2.7,1.44,2.2,1.62,2.2,0.9797959,0.847,1.1,1.0440307,0.708,0.45454547,0.33333334,0.26666668,0.37037036,0.6944444,0.2212457,1.1,2.024,1,0.6
9,ARGENTINA - COPA DE LA LIGA PROFESIONAL,20/09/2023,18:30,Velez Sarsfield,Arsenal Sarandi,1.67,3.6,5.5,2.6,1.48,2.5,1.5,1.3,0.9,1.424,0.2,0.4,2.02,0.5988024,0.2777778,0.18181819,0.3846154,0.6756757,0.5054065,1.1,1.3,1,1.0
10,BRAZIL - SERIE A,20/09/2023,19:00,Goias,Flamengo RJ,3.1,3.2,2.45,2.2,1.67,1.95,1.8,1.3,1.1874342,0.918,2.0,1.264911,0.681,0.32258064,0.3125,0.40816328,0.45454547,0.5988024,0.12341649,-0.7,2.452,1,0.8
11,COLOMBIA - PRIMERA A,20/09/2023,20:10,Aguilas,America De Cali,2.25,3.25,3.25,2.05,1.75,1.83,1.83,1.9,1.1357816,0.693,1.3,1.1874342,0.762,0.44444445,0.30769232,0.30769232,0.4878049,0.5714286,0.18247917,0.6,2.323,1,0.8
12,PARAGUAY - PRIMERA DIVISION,20/09/2023,20:30,Olimpia Asuncion,Ameliano,1.65,3.6,4.2,1.73,2.08,1.73,2.0,0.9,1.1357816,1.115,1.5,1.2845232,0.804,0.6060606,0.2777778,0.23809524,0.5780347,0.48076922,0.44094846,-0.6,2.42,1,0.6062
13,PERU - LIGA 1,20/09/2023,20:30,Cienciano,ADT Tarma,2.0,3.3,3.5,2.05,1.75,1.83,1.83,1.7,1.1,0.926,1.3,1.1874342,0.753,0.5,0.3030303,0.2857143,0.4878049,0.5714286,0.26780733,0.4,2.287,1,0.7331
14,ARGENTINA - COPA DE LA LIGA PROFESIONAL,20/09/2023,21:00,Racing Club,Newells Old Boys,2.4,3.25,3.1,2.4,1.53,2.0,1.73,1.5,1.2845232,0.537,0.9,1.1357816,1.107,0.41666666,0.30769232,0.32258064,0.41666666,0.6535948,0.1382492,0.6,2.42,1,0.8
15,ARGENTINA - COPA DE LA LIGA PROFESIONAL,20/09/2023,21:00,Instituto,Colon Santa Fe,2.15,3.2,3.6,2.4,1.53,2.1,1.67,1.5,1.2845232,1.006,0.9,1.1357816,1.718,0.4651163,0.3125,0.2777778,0.41666666,0.6535948,0.23130406,0.6,2.42,1,1.0
16,BRAZIL - SERIE A,20/09/2023,21:30,Sao Paulo,Fortaleza,2.38,3.3,3.0,2.3,1.62,1.95,1.8,1.9,1.3747727,0.743,1.5,1.5,0.837,0.42016807,0.3030303,0.33333334,0.4347826,0.61728394,0.14096013,0.4,2.875,1,0.8
17,COLOMBIA - PRIMERA A,20/09/2023,22:20,Atl. Nacional,Santa Fe,1.95,3.4,4.0,2.05,1.75,1.83,1.83,2.6,0.8,0.537,0.6,0.9165151,0.988,0.51282054,0.29411766,0.25,0.4878049,0.5714286,0.32617715,2.0,1.717,1,0.8
18,COSTA RICA - PRIMERA DIVISION,20/09/2023,23:00,Cartagines,Zeledon,1.53,4.0,5.75,1.62,2.25,1.67,2.1,2.1,1.1357816,0.746,0.5,0.92195445,0.856,0.6535948,0.25,0.17391305,0.61728394,0.44444445,0.58606017,1.6,2.058,1,0.5084
