,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-10-01,13:30:00,ITALY - SERIE C,Pro Patria,Novara,2.84,2.9,2.7,9.0,1.2337866
2,2024-10-01,13:30:00,ISRAEL - LIGAT HA'AL,Beitar Jerusalem,Maccabi Haifa,4.5,1.78,4.0,980.0,1.2338071
3,2024-10-01,13:45:00,EUROPE - CHAMPIONS LEAGUE,Stuttgart,Slavia Prague,1.44,7.8,5.6,40.0,1.2331759
4,2024-10-01,13:45:00,EUROPE - CHAMPIONS LEAGUE,Salzburg,Brest,1.94,4.3,3.9,19.0,1.2331764
5,2024-10-01,15:30:00,AUSTRIA - BUNDESLIGA,Rapid Vienna (Am),Amstetten,2.02,3.5,4.3,25.0,1.2336586
6,2024-10-01,15:30:00,AUSTRIA - BUNDESLIGA,St. Polten,Admira,2.76,2.86,3.35,10.5,1.2336863
7,2024-10-01,15:45:00,ENGLAND - LEAGUE ONE,Northampton,Bolton,4.5,1.89,3.75,8.8,1.2336918
8,2024-10-01,15:45:00,ENGLAND - LEAGUE ONE,Wigan,Peterborough,2.52,2.98,3.6,13.5,1.2336907
9,2024-10-01,15:45:00,ENGLAND - LEAGUE TWO,Bromley,Chesterfield,3.7,2.16,3.6,10.5,1.2336891
10,2024-10-01,15:45:00,ENGLAND - LEAGUE TWO,Cheltenham,Accrington,2.4,3.25,3.55,13.0,1.2336895
11,2024-10-01,15:45:00,ENGLAND - LEAGUE TWO,Tranmere,Swindon,2.36,3.4,3.35,11.0,1.2336893
12,2024-10-01,15:45:00,ENGLAND - LEAGUE TWO,Carlisle,Notts Co,2.88,2.52,3.65,15.0,1.2337319
13,2024-10-01,15:45:00,ENGLAND - LEAGUE TWO,Morecambe,Bradford City,3.65,2.14,3.6,10.5,1.2337316
14,2024-10-01,15:45:00,ENGLAND - LEAGUE TWO,Walsall,Fleetwood,2.08,3.95,3.65,16.0,1.2337314
15,2024-10-01,15:45:00,ENGLAND - LEAGUE ONE,Stevenage,Wrexham,2.78,2.88,3.25,9.4,1.2336912
16,2024-10-01,15:45:00,ENGLAND - LEAGUE TWO,Port Vale,Colchester,1.87,4.8,3.8,17.0,1.2337315
17,2024-10-01,15:45:00,ENGLAND - LEAGUE ONE,Barnsley,Wycombe,2.32,3.25,3.65,15.5,1.2337878
18,2024-10-01,15:45:00,ENGLAND - LEAGUE ONE,Birmingham,Huddersfield,1.73,5.5,4.0,21.0,1.2337308
19,2024-10-01,15:45:00,ENGLAND - LEAGUE ONE,Blackpool,Lincoln,1.95,4.4,3.7,15.5,1.2336904
20,2024-10-01,15:45:00,ENGLAND - LEAGUE ONE,Bristol Rovers,Charlton,3.6,2.28,3.45,9.4,1.2336911
