Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,MOROCCO - BOTOLA PRO,17/12/2023,12:00,Renaissance Zemamra,FUS Rabat,4.2,2.75,1.95
2,GHANA - PREMIER LEAGUE,17/12/2023,12:00,Great Olympics,Asante Kotoko,3.7,3.0,1.98
3,BAHRAIN - PREMIER LEAGUE,17/12/2023,13:00,Al-Ahli Manama,Al Riffa,4.0,3.75,1.78
4,SENEGAL - LIGUE 1,17/12/2023,13:30,Sonacos,Teungueth,3.45,2.62,2.27
5,SENEGAL - LIGUE 1,17/12/2023,13:30,Guediawaye,Linguere,2.62,2.52,3.0
