,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-07-28,16:00:00,PARAGUAY - PRIMERA DIVISION,Rubio Nu,Ameliano,3.65,2.48,3.0,7.4,1.2604605
2,2026-07-28,18:30:00,PARAGUAY - PRIMERA DIVISION,Club 2 de Mayo de Pedro Juan Cab,Cerro Porteno,3.85,2.1,3.2,950.0,1.2604907
3,2026-07-28,18:30:00,PARAGUAY - PRIMERA DIVISION,2 Mayo de PJC,Cerro Porteno,3.1,1.74,2.9,950.0,1.2604907
4,2026-07-28,19:30:00,BRAZIL - SERIE B,Juventude,Avai,1.6,7.6,3.95,21.0,1.2603393
5,2026-07-28,19:30:00,BRAZIL - SERIE B,Ponte Preta,Athletic Club,4.6,2.0,3.35,8.2,1.2603396
6,2026-07-28,21:35:00,BRAZIL - SERIE B,Fortaleza,Botafogo SP,1.91,4.9,3.5,13.5,1.26034
