,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,OVER2_5,01/12/2023,12:30,PORTUGAL - LIGA PORTUGAL 2,Vilaverdense,Leiria,3.6,3.75,1.91,1.73,2.08,1.67,2.1,A,A,D
2,BTTS Sim,01/12/2023,16:45,BELGIUM - JUPILER PRO LEAGUE,Westerlo,Anderlecht,4.5,4.0,1.7,1.57,2.35,1.62,2.2,A,H,H
