,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,27/11/2023,11:30,INDIA - ISL,Goa,Jamshedpur,1.44,4.5,5.75,1.6,2.3,1.73,2.0,D,A,H
2,AI_LAY_AWAY_RETORNOS,27/11/2023,15:00,SWEDEN - ALLSVENSKAN,Brommapojkarna,Utsiktens,1.36,5.0,6.0,1.53,2.4,1.8,1.95,A,H,D
3,AI_LAY_AWAY_RETORNOS,27/11/2023,15:30,ROMANIA - LIGA 1,Rapid Bucharest,Universitatea Cluj,1.83,3.4,4.0,2.05,1.8,1.83,1.83,D,H,D
4,AI_LAY_AWAY_RETORNOS,27/11/2023,16:00,NETHERLANDS - EERSTE DIVISIE,FC Eindhoven,FC Oss,1.6,3.8,6.0,1.88,1.98,1.83,1.83,H,D,H
5,AI_LAY_AWAY_RETORNOS,27/11/2023,16:00,NETHERLANDS - EERSTE DIVISIE,De Graafschap,FC Dordrecht,1.85,4.0,4.0,1.5,2.5,1.5,2.5,H,D,H
6,AI_LAY_AWAY_RETORNOS,27/11/2023,17:00,SPAIN - LALIGA2,Sporting Gijon,Eldense,1.7,3.6,5.5,2.08,1.73,2.0,1.73,H,A,A
7,AI_LAY_AWAY_RETORNOS,27/11/2023,19:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Estudiantes,Lanus,1.95,3.25,4.0,2.25,1.62,2.0,1.73,H,H,D
8,AI_LAY_AWAY_RETORNOS,27/11/2023,19:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,San Lorenzo,Central Cordoba (SdE),2.0,3.3,4.0,2.88,1.4,2.38,1.53,H,H,D
9,AI_LAY_AWAY_RETORNOS,27/11/2023,21:30,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Racing Club,Belgrano,2.0,3.2,4.0,2.25,1.62,2.0,1.73,H,H,D
10,AI_LAY_AWAY_RETORNOS,27/11/2023,21:30,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Newells,Defensa y Justicia,2.0,3.3,3.8,2.35,1.57,2.0,1.73,H,H,D
