League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
South Korean K League 2,2024-04-10,02:00:00,Seongnam FC,Seoul E-Land FC,2.46,3.1,3.2,2.88,1.5,1.38,3.35,1.08,10.0,3.15,1.09,3.15,1.43,1.7,2.28,1.09,9.8,1.92,1.92,4.2,4.2,5.1,5.7,4.0,6.2,4.6,5.7,4.7,4.6,5.0,5.7,5.6,5.6,5.7,6.2,3.2,3.55,6.2,0.40650406,0.3125,0.32258064,0.4385965,0.5882353,0.5208333,0.5208333,1.300813,1.2601626,0.76875,0.96875,0.7935484,1.032258,0.7125,0.53125,0.12137088,0.13074204,0.11510792,0.015873017,0.16788322,0.7935484,0.96875,0.76875,1.0789474,1.3596492,0.7125,1.1875,8.76,-0.084474884,-0.011415525,0.28082192,0.35388127,0.13749903,0.4014972,0.16598263,0.9834633,20.304474,0.8202439,16.17216,0.9834633,0.1,0.74,1,1.0
South Korean K League 2,2024-04-10,02:00:00,Suwon Bluewings,Jeonnam Dragons,2.02,4.2,3.4,2.86,1.5,1.37,3.4,1.08,10.5,3.2,1.09,3.15,1.42,1.71,2.28,1.09,9.4,2.1,1.87,9.4,11.0,20.0,4.9,7.0,7.2,13.5,4.8,9.2,9.6,18.0,4.8,17.0,17.5,4.8,5.0,4.2,4.8,5.1,0.4950495,0.29411766,0.23809524,0.4385965,0.5847953,0.47619048,0.53475934,1.6831683,2.079208,0.59411764,1.2352941,0.48095238,0.8095238,0.67058825,0.5029412,0.32218125,0.25461254,0.3504823,0.10526316,0.1971831,0.48095238,1.2352941,0.59411764,0.88596493,1.8421053,0.67058825,1.0857143,9.62,-0.14345114,0.08316008,0.2099792,0.43659043,0.34390363,1.1027844,0.34038213,2.701259,34.605675,0.80610174,15.907552,2.701259,0.8,1.38,1,1.0
South Korean K League 2,2024-04-10,02:00:00,Cheongju FC,Gimpo Citizen,2.42,3.3,3.15,2.72,1.55,1.34,3.6,1.07,11.5,2.96,1.1,2.94,1.47,1.63,2.46,1.07,5.0,2.02,1.86,8.0,9.4,6.0,7.0,7.6,6.8,12.0,6.8,12.5,10.5,6.2,7.0,6.6,6.4,7.0,7.4,6.6,50.0,7.8,0.41322315,0.31746033,0.3030303,0.40650406,0.61349696,0.4950495,0.53763443,1.3016529,1.3636364,0.768254,1.0476191,0.73333335,0.95454544,0.7809524,0.51746035,0.14191653,0.13105924,0.15384616,0.023255814,0.122994654,0.73333335,1.0476191,0.768254,0.98373985,1.3414634,0.7809524,1.2178218,8.87,-0.08229989,0.016910935,0.27282977,0.3720406,0.15922643,0.4707795,0.1615639,1.1531695,20.052082,1.1737972,22.53845,1.1531695,0.15,0.73,1,1.0
South Korean K League 2,2024-04-10,04:30:00,FC Anyang,Bucheon FC 1995,2.06,3.9,3.35,2.96,1.48,1.39,3.25,1.09,9.2,9.2,1.08,3.2,1.4,1.74,2.2,1.09,4.2,1.86,1.86,4.0,4.0,4.6,5.0,3.45,3.4,4.4,4.9,4.1,4.0,4.3,5.0,4.5,4.5,4.8,5.1,4.2,4.9,5.3,0.4854369,0.29850745,0.25641027,0.45454547,0.57471263,0.53763443,0.53763443,1.6262136,1.8932039,0.6149254,1.1641791,0.52820516,0.85897434,0.6567164,0.519403,0.2870272,0.23844732,0.30872482,0.07586207,0.2072072,0.52820516,1.1641791,0.6149254,0.93636364,1.7727273,0.6567164,1.1827956,9.31,-0.13856068,0.05907626,0.22126746,0.4189044,0.30434215,0.9444752,0.31058055,2.3134823,32.822018,0.65053827,12.9527645,2.3134823,0.55,1.29,1,1.0
South Korean K League 2,2024-04-10,04:30:00,Ansan Greeners FC,Chungnam Asan,3.9,2.04,3.35,2.74,1.49,1.37,3.3,1.09,10.0,3.2,1.09,3.2,1.39,1.75,2.16,1.09,4.0,1.94,1.94,10.0,7.6,11.0,5.0,4.5,7.0,9.8,4.9,5.4,4.8,5.1,5.3,5.5,5.4,5.5,5.7,5.4,4.7,5.8,0.25641027,0.29850745,0.49019608,0.46296296,0.5714286,0.5154639,0.5154639,0.85897434,0.52307695,1.1641791,0.6089552,1.9117647,1.6421568,0.6447761,0.52238804,0.29206553,0.07586207,0.3131313,0.24304268,0.21597096,1.9117647,0.6089552,1.1641791,1.8055556,0.9444444,0.6447761,1.113402,9.29,0.059203446,-0.14101183,0.41980624,0.21959096,0.30856657,0.9555278,0.31788954,2.3405554,-15.376251,0.57982755,11.585126,2.3405554,1.31,0.55,1,1.0
South Korean K League 2,2024-04-10,04:30:00,Cheonan City,Busan IPark,3.75,2.12,3.35,2.76,1.46,1.38,3.1,1.09,8.6,3.3,1.08,3.3,1.35,1.78,2.02,1.09,3.7,1.9,1.97,5.2,4.7,10.0,6.6,5.4,4.5,5.2,6.6,6.6,5.8,6.2,7.4,8.0,7.6,7.8,8.2,7.4,6.2,8.8,0.26666668,0.29850745,0.4716981,0.4950495,0.56179774,0.5263158,0.5076142,0.8933333,0.5653333,1.119403,0.6328358,1.768868,1.5801886,0.6029851,0.5313433,0.26066044,0.056338027,0.27768314,0.22486289,0.24767226,1.768868,0.6328358,1.119403,1.8564357,1.049505,0.6029851,1.0631579,9.22,0.04338395,-0.13340564,0.4067245,0.22993493,0.27640674,0.84949005,0.3099288,2.0808172,-11.309933,0.33941126,6.8427734,2.0808172,1.23,0.4,1,1.0
Chinese Super League,2024-04-10,08:00:00,Qingdao Youth Island,Tianjin Jinmen Tiger FC,3.3,2.22,3.5,2.98,1.4,1.43,2.84,1.11,7.6,3.75,1.07,3.75,1.31,1.97,1.86,1.12,3.15,1.71,2.1,12.5,8.4,12.5,24.0,10.5,7.2,9.8,19.0,19.0,12.5,14.5,7.4,7.6,7.4,7.2,28.0,6.8,5.7,8.2,0.3030303,0.2857143,0.45045045,0.53763443,0.5076142,0.5847953,0.47619048,1.060606,0.6727273,0.94285715,0.6342857,1.4864864,1.5765766,0.5314286,0.56285715,0.21338086,0.029411765,0.19565217,0.22377622,0.30597016,1.4864864,0.6342857,0.94285715,1.7741935,1.1935484,0.5314286,1.0877193,9.02,-0.022172948,-0.14190687,0.36585367,0.24611974,0.22901554,0.6885734,0.29521853,1.6866535,5.710593,0.15556349,-3.148096,1.6866535,1.28,0.2,1,1.0
Chinese Super League,2024-04-10,08:35:00,Cangzhou Mighty Lions,Changchun Yatai,2.26,3.1,3.6,3.3,1.37,1.48,2.68,1.11,7.2,4.1,1.06,4.1,1.26,2.06,1.78,1.14,3.0,1.68,2.24,13.5,4.1,18.5,4.7,9.8,7.6,12.5,4.8,12.5,9.4,14.5,4.7,20.0,16.0,4.7,26.0,3.85,4.5,5.2,0.44247788,0.2777778,0.32258064,0.56179774,0.4854369,0.5952381,0.44642857,1.5929203,1.3716815,0.62777776,0.8611111,0.7290323,1.1612903,0.49444443,0.57222223,0.20001945,0.22866894,0.15671642,0.07462686,0.33828998,0.7290323,0.8611111,0.62777776,1.269663,1.741573,0.49444443,1.0595238,8.96,-0.14955357,-0.05580357,0.25223213,0.34598213,0.22672462,0.6771509,0.3047866,1.6586741,33.822086,0.3959798,-7.96961,1.6586741,0.5,1.34,1,1.0
Chinese Super League,2024-04-10,08:35:00,Chengdu Rongcheng,Zhejiang Greentown,1.9,4.1,3.75,3.0,1.39,1.45,2.68,1.11,7.2,3.7,1.06,3.7,1.28,1.98,1.83,1.14,6.4,1.77,2.04,13.5,15.0,28.0,9.2,9.0,7.6,15.0,42.0,10.5,9.2,16.5,48.0,19.0,17.0,29.0,60.0,5.7,8.6,10.5,0.5263158,0.26666668,0.24390244,0.5464481,0.5050505,0.56497175,0.49019608,1.9736842,2.1578948,0.50666666,1.0933334,0.46341464,0.91463417,0.488,0.528,0.37063777,0.32743362,0.36666667,0.044585988,0.34408602,0.46341464,1.0933334,0.50666666,1.0382514,2.2404373,0.488,1.0338984,9.75,-0.1897436,0.035897437,0.1948718,0.42051283,0.36374125,1.1821591,0.41389802,2.8956864,42.768826,0.21213204,-4.289153,2.8956864,0.35,1.85,1,1.0
Chinese Super League,2024-04-10,09:00:00,Meizhou Hakka,Qingdao Jonoon,2.32,3.1,3.45,2.76,1.44,1.41,2.88,1.1,8.0,3.45,1.07,3.45,1.33,1.86,1.95,1.1,3.35,1.74,2.04,11.0,11.0,19.0,10.0,9.2,7.0,12.0,30.0,13.5,10.0,15.5,40.0,29.0,22.0,34.0,60.0,15.5,24.0,11.0,0.43103448,0.28985506,0.32258064,0.51282054,0.53763443,0.57471263,0.49019608,1.487069,1.3362069,0.6724638,0.89855075,0.7483871,1.1129032,0.5652174,0.53913045,0.1734698,0.19584055,0.14391144,0.053435113,0.2777778,0.7483871,0.89855075,0.6724638,1.1897436,1.5897436,0.5652174,1.1206896,8.87,-0.12739572,-0.03945885,0.26155582,0.34949267,0.19565107,0.578475,0.25517246,1.4169686,29.466448,0.12727922,2.576572,1.4169686,0.35,1.13,1,1.0
