Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,EGYPT - PREMIER LEAGUE,19/02/2024,11:00,Future FC,Arab Contractors,2.12,2.65,4.15
2,IRAQ - SUPER LEAGUE,19/02/2024,13:00,Al Kahraba,Baghdad,1.78,3.2,4.25
3,POLAND - EKSTRAKLASA,19/02/2024,15:00,Gornik Zabrze,Korona Kielce,2.05,3.25,3.75
4,ITALY - SERIE C,19/02/2024,16:45,Sorrento,Virtus Francavilla,2.18,2.95,3.55
5,COLOMBIA - PRIMERA A,19/02/2024,18:00,Chico,Alianza,2.1,3.3,3.75
6,ARGENTINA - COPA DE LA LIGA PROFESIONAL,19/02/2024,21:30,Belgrano,Sarmiento Junin,2.0,3.0,4.33
