,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,25/11/2023,04:30,SOUTH KOREA - K LEAGUE 1,Seoul,Suwon Bluewings,1.7,4.0,4.33,1.73,1.73,2.0,1.04,1.33,1.22,5.5,1.14
2,25/11/2023,06:00,ROMANIA - LIGA 2,CSM Resita,Alexandria,1.75,3.5,4.55,2.0,1.91,1.8,1.07,1.44,1.33,5.8,1.1
3,25/11/2023,10:30,NETHERLANDS - TWEEDE DIVISIE,GVVV,Kozakken Boys,1.7,3.65,4.45,1.53,1.52,2.22,1.02,1.25,1.15,3.55,1.21
4,25/11/2023,11:00,MOLDOVA - SUPER LIGA,Petrocub,Balti,1.74,3.58,4.2,1.87,1.77,2.0,1.02,1.36,1.26,5.1,1.13
5,25/11/2023,12:00,ENGLAND - LEAGUE TWO,Crawley,Harrogate,1.83,3.5,4.33,1.75,1.62,2.2,1.04,1.33,1.22,5.5,1.14
6,25/11/2023,12:00,ENGLAND - LEAGUE ONE,Wycombe,Reading,1.83,3.6,4.2,1.83,1.8,1.95,1.04,1.36,1.25,6.0,1.13
7,25/11/2023,12:15,SPAIN - LALIGA2,Racing Santander,Villarreal B,1.75,3.8,4.2,1.75,1.73,2.0,1.04,1.33,1.22,5.5,1.14
8,25/11/2023,14:00,SWITZERLAND - SUPER LEAGUE,Luzern,Winterthur,1.83,4.0,3.75,1.48,1.5,2.5,1.02,1.25,1.14,3.75,1.25
9,25/11/2023,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Damac,Abha,1.73,3.8,4.2,1.7,1.67,2.1,1.04,1.33,1.22,4.5,1.17
10,25/11/2023,15:15,POLAND - DIVISION 1,Motor Lublin,R. Rzeszow,1.67,3.5,4.5,1.93,1.83,1.83,1.06,1.36,1.29,6.5,1.11
11,25/11/2023,20:00,COSTA RICA - PRIMERA DIVISION,Puntarenas FC,Grecia,1.65,3.6,4.33,1.75,1.73,2.0,1.04,1.33,1.22,5.5,1.14
