,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,26/05/2024,04:00,HONG KONG - PREMIER LEAGUE,Kitchee,Lee Man Warriors,2.18,3.7,2.77,1.5,1.45,2.37,1.02,1.25,1.22,3.45,1.22
2,26/05/2024,08:00,THAILAND - THAI LEAGUE 1,Chonburi,Trat FC,1.62,4.05,4.6,1.5,1.53,2.32,1.03,1.29,1.16,3.55,1.25
3,26/05/2024,09:00,SWEDEN - ALLSVENSKAN,Hammarby,Sirius,2.0,3.6,3.5,1.67,1.57,2.25,1.03,1.3,1.2,5.0,1.17
4,26/05/2024,10:00,POLAND - DIVISION 1,Arka Gdynia,GKS Katowice,2.25,3.25,2.75,1.9,1.73,2.0,1.05,1.36,1.25,6.0,1.13
5,26/05/2024,10:00,SWEDEN - SUPERETTAN,Sandviken,Orgryte,1.95,3.5,3.6,1.73,1.67,2.1,1.04,1.36,1.22,5.5,1.14
6,26/05/2024,13:00,EGYPT - PREMIER LEAGUE,El Gaish,Baladiyat El Mahalla,1.93,2.95,4.35,2.32,2.02,1.62,1.07,1.57,1.47,9.5,1.01
7,26/05/2024,13:10,ARGENTINA - PRIMERA NACIONAL,Ferro,San Miguel,2.15,3.1,3.6,2.7,2.25,1.57,1.13,1.57,1.53,13.0,1.04
8,26/05/2024,13:30,SPAIN - LALIGA2,Racing Santander,Zaragoza,2.05,3.4,3.5,1.9,1.67,2.1,1.05,1.36,1.25,6.0,1.13
9,26/05/2024,13:30,SPAIN - LALIGA2,R. Oviedo,Andorra,1.55,4.0,5.75,1.73,1.8,1.91,1.04,1.33,1.22,5.5,1.14
10,26/05/2024,14:00,SPAIN - SEGUNDA RFEF,Betis B,Pontevedra,2.47,3.2,2.67,2.15,1.91,1.7,1.05,1.47,1.4,8.3,1.04
11,26/05/2024,14:00,ICELAND - BESTA DEILD KARLA,Stjarnan,KA Akureyri,1.87,3.8,3.5,1.42,1.4,2.72,1.03,1.26,1.13,3.15,1.31
12,26/05/2024,15:00,ARGENTINA - PRIMERA NACIONAL,Deportivo Madryn,Atletico Atlanta,2.2,2.9,3.75,2.7,2.2,1.62,1.11,1.57,1.53,13.0,1.04
13,26/05/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,Guabira,Nacional Potosi,1.57,3.75,5.0,1.6,1.57,2.12,1.02,1.29,1.16,3.65,1.2
14,26/05/2024,16:00,ARGENTINA - PRIMERA NACIONAL,Gimnasia Jujuy,Talleres (R.E),1.9,3.1,4.75,2.7,2.38,1.53,1.13,1.62,1.53,13.0,1.04
15,26/05/2024,18:30,BRAZIL - SERIE B,Ceara,Chapecoense-SC,1.62,3.6,5.75,2.1,2.1,1.67,1.06,1.44,1.36,8.0,1.08
16,26/05/2024,19:00,COSTA RICA - PRIMERA DIVISION,Saprissa,Alajuelense,2.05,3.2,3.6,1.87,1.65,2.1,1.06,1.42,1.29,5.2,1.13
17,26/05/2024,22:00,MEXICO - LIGA MX,Club America,Cruz Azul,1.95,3.3,4.0,2.3,2.05,1.7,1.08,1.5,1.4,10.0,1.06
