,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-05-14,07:00:00,UKRAINE - PREMIER LEAGUE,FK Kudrivka,Rukh Lviv,2.1,3.9,3.4,13.0,1.2579379
2,2026-05-14,08:00:00,DENMARK - 1ST DIVISION,Hobro,Aarhus Fremad,3.0,2.72,3.05,11.0,1.2581555
3,2026-05-14,14:00:00,SPAIN - LALIGA,Valencia,Rayo Vallecano,2.3,3.8,3.25,13.0,1.2577354
4,2026-05-14,15:00:00,SPAIN - LALIGA,Girona,Real Sociedad,1.95,4.1,4.0,18.0,1.2577356
5,2026-05-14,16:00:00,BOLIVIA - DIVISION PROFESIONAL,Always Ready,The Strongest,1.73,4.2,4.3,950.0,1.2581366
6,2026-05-14,16:30:00,SPAIN - LALIGA,Real Madrid,R. Oviedo,1.28,12.5,7.0,46.0,1.2577358
7,2026-05-14,17:00:00,PARAGUAY - PRIMERA DIVISION,Libertad Asuncion,Club 2 de Mayo de Pedro Juan Cab,1.8,5.4,3.7,17.5,1.2581125
8,2026-05-14,17:00:00,PARAGUAY - PRIMERA DIVISION,Libertad Asuncion,Club 2 de Mayo,1.82,4.8,3.5,16.5,1.2581125
9,2026-05-14,19:00:00,BOLIVIA - DIVISION PROFESIONAL,Real Potosi,Balompie Boliviano,1.1,1.04,2.06,1000.0,1.2581608
10,2026-05-14,21:00:00,BOLIVIA - DIVISION PROFESIONAL,Oriente Petrolero,Guabira,1.9,3.3,4.0,1000.0,1.2581551
