,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,13/04/2024,00:00,Necaxa,Santos Laguna,2.15,3.3,3.5,2.0,1.85,1.75,2.0,1.8,1.2489996,0.673,0.8,1.1661904,0.937,0.4651163,0.3030303,0.2857143,0.5,0.5405405,0.23000948,1.0,2.415,1,0.6725
2,SOUTH KOREA - K LEAGUE 2,13/04/2024,02:00,Gyeongnam,Cheongju,1.95,3.25,3.4,1.85,1.95,1.67,2.1,0.7,0.9,1.153,1.6,1.2,0.901,0.51282054,0.30769232,0.29411766,0.5405405,0.51282054,0.26928622,-0.9,2.1,1,0.5044
3,SOUTH KOREA - K LEAGUE 1,13/04/2024,02:00,Jeonbuk,Gwangju FC,2.0,3.2,3.8,2.25,1.62,2.0,1.73,1.4,1.1135529,0.575,1.8,1.2489996,0.731,0.5,0.3125,0.2631579,0.44444445,0.61728394,0.2845516,-0.4,2.363,1,0.5141
4,SOUTH KOREA - K LEAGUE 2,13/04/2024,04:30,Bucheon FC 1995,Seongnam,2.05,3.1,3.25,2.15,1.67,1.83,1.83,2.1,1.1357816,0.918,0.9,1.1357816,1.135,0.4878049,0.32258064,0.30769232,0.4651163,0.5988024,0.21900967,1.2,2.272,1,0.5027
5,SOUTH KOREA - K LEAGUE 1,13/04/2024,04:30,Ulsan HD,Gangwon,1.7,3.25,4.75,2.05,1.75,1.91,1.8,2.0,1.0,0.511,1.0,1.0954452,1.124,0.5882353,0.30769232,0.21052632,0.4878049,0.5714286,0.43420386,1.0,2.095,1,0.5393
6,AUSTRALIA - A-LEAGUE,13/04/2024,04:30,Brisbane Roar,Newcastle Jets,1.73,4.33,4.2,1.4,3.0,1.44,2.63,1.5,1.2845232,0.814,0.9,1.1357816,0.78,0.5780347,0.23094688,0.23809524,0.71428573,0.33333334,0.4640352,0.6,2.42,1,0.6
7,CHINA - SUPER LEAGUE,13/04/2024,04:30,Henan Songshan Longmen,Nantong Zhiyun,1.8,3.5,4.0,2.03,1.83,1.91,1.91,1.9,1.1357816,0.808,1.1,1.0440307,0.938,0.5555556,0.2857143,0.25,0.49261084,0.5464481,0.3749865,0.8,2.18,1,0.7931
8,SOUTH KOREA - K LEAGUE 1,13/04/2024,04:30,Jeju Utd,Gimcheon Sangmu,2.2,3.25,2.8,2.08,1.73,1.8,1.91,1.2,1.2489996,0.988,1.6,1.4282857,1.077,0.45454547,0.30769232,0.35714287,0.48076922,0.5780347,0.16350637,-0.4,2.677,1,0.5025
9,AUSTRALIA - A-LEAGUE,13/04/2024,06:45,Sydney FC,WS Wanderers,1.65,4.5,4.5,1.4,3.0,1.44,2.63,1.7,1.3453624,0.828,1.6,1.4282857,0.781,0.6060606,0.22222222,0.22222222,0.71428573,0.33333334,0.51673186,0.1,2.774,1,0.8
10,FINLAND - VEIKKAUSLIIGA,13/04/2024,08:00,Ilves,Gnistan,1.7,3.4,4.5,1.93,1.93,1.8,1.95,1.1,1.0440307,0.779,1.9,1.1357816,0.732,0.5882353,0.29411766,0.22222222,0.5181347,0.5181347,0.4300436,-0.8,2.18,1,0.5043
11,PORTUGAL - LIGA PORTUGAL 2,13/04/2024,10:00,Leiria,Vilaverdense,1.6,3.75,5.0,1.9,1.95,1.83,1.83,1.5,1.2845232,0.75,0.6,1.2,0.768,0.625,0.26666668,0.2,0.5263158,0.51282054,0.5128726,0.9,2.485,1,0.7804
12,POLAND - DIVISION 1,13/04/2024,10:00,GKS Katowice,Odra Opole,1.6,3.8,5.25,1.98,1.88,1.91,1.8,2.0,1.264911,0.837,0.9,1.1357816,1.394,0.625,0.2631579,0.1904762,0.5050505,0.5319149,0.5285464,1.1,2.401,1,0.7982
13,ENGLAND - LEAGUE TWO,13/04/2024,11:00,Crewe,Grimsby,2.2,3.4,3.3,1.95,1.9,1.67,2.1,1.5,1.2845232,0.537,0.9,0.83066237,1.079,0.45454547,0.29411766,0.3030303,0.51282054,0.5263158,0.20999172,0.6,2.115,1,0.7699
14,ENGLAND - LEAGUE TWO,13/04/2024,11:00,Doncaster,Accrington,1.75,3.8,4.5,1.73,2.08,1.73,2.0,1.8,1.4696939,0.702,0.9,1.1357816,0.642,0.5714286,0.2631579,0.22222222,0.5780347,0.48076922,0.44246608,0.9,2.605,1,0.8499
