Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,14/02/2024,17:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Sarmiento Junin,Lanus,3.0,2.9,2.63,2.88,2.25,1.57,1.13,1.62,1.57,15.0,1.03
2,14/02/2024,19:15,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Boca Juniors,Central Cordoba,1.44,4.2,7.5,2.15,2.5,1.5,1.06,1.44,1.36,9.0,1.07
3,14/02/2024,20:10,COLOMBIA - PRIMERA A,Once Caldas,Patriotas,1.75,3.5,5.25,2.4,2.25,1.57,1.08,1.53,1.44,11.0,1.05
