,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_Under45,FT_Odd_BTTS_No,mean10_gols_feitos_home_ft,mean10_gols_sofridos_home_ft,mean10_gols_feitos_away_ft,mean10_gols_sofridos_away_ft,p_H,p_D,p_A,p_Over,p_under45,CV_HDA,coeficiente10_gols_feitos,coeficiente10_gols_sofridos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 2,29/08/2023,07:00,Asan,Gyeongnam,2.5,3.3,2.55,2.0,1.8,1.8,1.1,1.91,1.5,1.2,1.7,0.9,0.4,0.303,0.392,0.5,0.909,0.12,-0.2,0.3,1,0.7305
2,SOUTH KOREA - K LEAGUE 2,29/08/2023,07:30,Busan,Gimcheon Sangmu,2.75,3.3,2.38,1.98,1.83,1.73,1.1,2.0,0.9,0.6,1.5,1.2,0.364,0.303,0.42,0.505,0.909,0.132,-0.6,-0.6,1,0.8476
3,SOUTH KOREA - K LEAGUE 2,29/08/2023,07:30,Ansan Greeners,Bucheon FC 1995,3.25,3.3,2.1,1.98,1.83,1.8,1.1,1.91,1.0,1.9,1.2,1.1,0.308,0.303,0.476,0.505,0.909,0.222,-0.2,0.8,1,0.6171
4,SWEDEN - SUPERETTAN,29/08/2023,14:00,Helsingborg,Landskrona,2.0,3.6,3.2,1.88,1.98,1.75,1.13,2.0,0.7,1.3,0.9,1.4,0.5,0.278,0.312,0.532,0.885,0.269,-0.2,-0.1,1,0.6894
