,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_Under45,FT_Odd_BTTS_No,mean10_gols_feitos_home_ft,mean10_gols_sofridos_home_ft,mean10_gols_feitos_away_ft,mean10_gols_sofridos_away_ft,p_H,p_D,p_A,p_Over,p_Under,p_under45,CV_HDA,coeficiente10_gols_feitos,coeficiente10_gols_sofridos,prediction_label,prediction_score
1,ARGENTINA - PRIMERA NACIONAL,29/09/2023,14:30,Flandria,Guillermo Brown,2.3,3.2,3.2,2.3,1.6,2.0,1.06,1.73,1.2,1.6,0.6,1.3,0.4347826,0.3125,0.3125,0.4347826,0.625,0.943,0.16317849,0.6,0.3,0,0.5694
2,SPAIN - LALIGA2,29/09/2023,16:00,Leganes,Racing Santander,2.25,3.2,3.4,2.6,1.48,2.25,1.04,1.57,0.8,0.8,0.8,1.5,0.44444445,0.3125,0.29411766,0.3846154,0.6756757,0.962,0.19110349,0.0,-0.7,0,0.6339
3,ARGENTINA - COPA DE LA LIGA PROFESIONAL,29/09/2023,20:00,Tigre,Velez Sarsfield,2.15,3.0,3.75,2.7,1.44,2.25,1.03,1.57,1.0,1.1,0.7,1.6,0.4651163,0.33333334,0.26666668,0.37037036,0.6944444,0.971,0.23224983,0.3,-0.5,0,0.6662
4,ARGENTINA - PRIMERA NACIONAL,29/09/2023,21:00,Quilmes,Tristan Suarez,1.83,3.5,4.33,2.1,1.7,1.91,1.08,1.8,1.0,0.9,0.9,1.6,0.5464481,0.2857143,0.23094688,0.47619048,0.5882353,0.926,0.38843027,0.1,-0.7,0,0.6664
