,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,26/04/2024,06:45,AUSTRALIA - A-LEAGUE,Brisbane Roar,Adelaide United,2.1,4.0,3.0,1.3,3.5,1.3,3.4,A,D,H
2,AI_LAY_AWAY_RETORNOS,26/04/2024,07:00,CHINA - SUPER LEAGUE,Qingdao West Coast,Nantong Zhiyun F.C,2.1,3.4,3.5,2.2,1.65,1.95,1.8,H,D,H
3,AI_LAY_AWAY_RETORNOS,26/04/2024,08:35,CHINA - SUPER LEAGUE,Wuhan Three Towns,Tianjin Jinmen Tiger FC,2.2,3.4,3.25,1.85,2.0,1.67,2.1,H,D,H
4,AI_LAY_AWAY_RETORNOS,26/04/2024,08:35,CHINA - SUPER LEAGUE,Changchun Yatai,Meizhou Hakka,1.73,3.75,5.0,2.0,1.85,1.91,1.91,H,D,H
5,AI_LAY_AWAY_RETORNOS,26/04/2024,09:00,CHINA - SUPER LEAGUE,Chengdu Rongcheng,Shandong Taishan,2.2,3.6,3.1,1.67,2.15,1.57,2.25,H,D,H
6,AI_LAY_AWAY_RETORNOS,26/04/2024,13:00,POLAND - EKSTRAKLASA,Piast Gliwice,Warta Poznan,1.91,3.1,4.5,2.7,1.44,2.38,1.53,D,H,H
7,AI_LAY_AWAY_RETORNOS,26/04/2024,14:00,ROMANIA - LIGA 1,Din. Bucuresti,FC Voluntari,1.8,3.5,3.75,1.98,1.88,1.83,1.83,H,D,H
8,AI_LAY_AWAY_RETORNOS,26/04/2024,14:00,BULGARIA - PARVA LIGA,Pirin Blagoevgrad,Botev Vratsa,2.2,3.3,3.3,2.2,1.65,1.91,1.8,A,D,H
9,AI_LAY_AWAY_RETORNOS,26/04/2024,14:30,AUSTRIA - BUNDESLIGA,Austria Vienna,SCR Altach,1.91,3.4,4.2,2.1,1.7,1.95,1.8,D,H,D
10,AI_LAY_AWAY_RETORNOS,26/04/2024,15:00,NETHERLANDS - EERSTE DIVISIE,De Graafschap,MVV Maastricht,1.6,4.75,4.75,1.36,3.1,1.44,2.63,H,A,A
11,AI_LAY_AWAY_RETORNOS,26/04/2024,15:00,NETHERLANDS - EERSTE DIVISIE,VVV Venlo,Den Bosch,1.75,4.2,4.2,1.7,2.1,1.67,2.1,H,A,A
12,AI_LAY_AWAY_RETORNOS,26/04/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ittihad (EGY),Al Shabab,1.91,3.8,3.6,1.67,2.15,1.62,2.2,A,A,H
13,AI_LAY_AWAY_RETORNOS,26/04/2024,15:30,POLAND - EKSTRAKLASA,Jagiellonia Bialystock,Pogon Szczecin,2.05,3.75,3.2,1.53,2.4,1.5,2.5,D,H,H
14,AI_LAY_AWAY_RETORNOS,26/04/2024,15:30,POLAND - DIVISION 1,Wisla,Podbeskidzie,1.5,4.2,6.0,1.83,2.03,1.91,1.8,H,H,H
15,AI_LAY_AWAY_RETORNOS,26/04/2024,15:30,SPAIN - LALIGA2,Andorra CF,Racing Santander,2.2,3.4,3.25,2.03,1.83,1.8,1.91,H,H,A
16,AI_LAY_AWAY_RETORNOS,26/04/2024,16:00,IRELAND - PREMIER DIVISION,Shamrock Rovers,Galway,1.55,3.5,5.5,1.98,1.88,1.95,1.8,D,H,A
17,AI_LAY_AWAY_RETORNOS,26/04/2024,17:00,PERU - LIGA 1,Sport Huancayo,Carlos Mannucci,1.5,4.2,6.0,1.73,2.08,1.83,1.83,A,H,H
18,AI_LAY_AWAY_RETORNOS,26/04/2024,23:00,COSTA RICA - PRIMERA DIVISION,Cartagines,Zeledon,1.5,4.2,5.5,1.67,2.15,1.73,2.0,D,A,H
