,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,INDONESIA - LIGA 1,29/09/2023,09:00,Bali United,Persikabo 1973,1.44,4.5,5.8
2,AZERBAIJAN - PREMIER LEAGUE,29/09/2023,13:00,Qarabag,Sumqayit,1.29,4.9,9.0
3,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,29/09/2023,15:00,Al Hilal,Al Shabab,1.25,5.25,8.5
4,PARAGUAY - PRIMERA DIVISION,29/09/2023,20:00,Sportivo Trinidense,General Caballero JLM,2.15,3.4,3.25
5,BRAZIL - SERIE B,29/09/2023,21:30,Vitoria,Tombense,1.55,3.55,6.6
