,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,30/09/2023,00:00,Atl. San Luis,Cruz Azul,2.45,3.4,2.75,1.67,2.15,1.57,2.25,2.1,1.1357816,0.594,1.1,1.3,0.874,0.40816328,0.29411766,0.36363637,0.5988024,0.4651163,0.13208367,1.0,2.436,1,0.8139
2,MEXICO - LIGA MX,30/09/2023,00:10,Club Tijuana,Juarez,2.2,3.3,3.3,1.98,1.88,1.75,2.0,1.4,1.1135529,0.811,1.2,1.2489996,1.27,0.45454547,0.3030303,0.3030303,0.5050505,0.5319149,0.20203051,0.2,2.363,1,0.7294
3,SOUTH KOREA - K LEAGUE 2,30/09/2023,01:30,Anyang,Seongnam,1.95,3.4,3.5,2.1,1.7,1.83,1.83,1.5,1.2845232,0.846,1.3,1.1874342,1.136,0.51282054,0.29411766,0.2857143,0.47619048,0.5882353,0.28865775,0.2,2.472,1,0.5023
4,SOUTH KOREA - K LEAGUE 1,30/09/2023,02:00,Pohang,Ulsan Hyundai,2.4,3.4,2.8,2.05,1.8,1.8,1.91,2.2,1.2489996,0.588,1.4,1.356466,0.713,0.41666666,0.29411766,0.35714287,0.4878049,0.5555556,0.1405636,0.8,2.605,1,0.5023
5,SOUTH KOREA - K LEAGUE 1,30/09/2023,02:00,Suwon FC,Seoul,3.6,3.75,1.91,1.67,2.15,1.62,2.2,0.6,0.48989794,0.885,1.2,1.2489996,0.531,0.2777778,0.26666668,0.5235602,0.5988024,0.4651163,0.3330566,-0.6,1.739,1,0.5158
6,SOUTH KOREA - K LEAGUE 1,30/09/2023,04:30,Jeonbuk,Daegu,1.95,3.5,3.75,2.15,1.67,1.83,1.83,2.6,0.8,0.589,1.0,1.0954452,0.796,0.51282054,0.2857143,0.26666668,0.4651163,0.5988024,0.31492403,1.6,1.895,1,0.5021
7,CHINA - SUPER LEAGUE,30/09/2023,06:30,Beijing Guoan,Dalian Pro,1.5,4.33,6.0,1.7,2.1,1.8,1.95,2.3,1.1,0.653,0.3,0.45825756,0.934,0.6666667,0.23094688,0.16666667,0.5882353,0.47619048,0.62607664,2.0,1.558,1,0.8429
8,SOUTH KOREA - K LEAGUE 2,30/09/2023,06:30,Asan,Seoul E-Land,2.2,3.1,3.1,2.25,1.62,2.0,1.73,1.7,1.3453624,0.803,1.2,1.2489996,1.0,0.45454547,0.32258064,0.32258064,0.44444445,0.61728394,0.16970563,0.5,2.594,1,0.5061
9,SOUTH KOREA - K LEAGUE 1,30/09/2023,07:00,Incheon,Suwon Bluewings,1.91,3.6,3.75,2.05,1.75,1.83,1.83,2.2,1.2489996,0.735,1.5,1.024695,0.389,0.5235602,0.2777778,0.26666668,0.4878049,0.5714286,0.3330566,0.7,2.274,1,0.5321
10,ENGLAND - PREMIER LEAGUE,30/09/2023,08:30,Aston Villa,Brighton,2.6,3.75,2.5,1.44,2.75,1.4,2.75,2.7,0.9,0.513,1.6,1.4282857,0.657,0.3846154,0.26666668,0.4,0.6944444,0.36363637,0.16996343,1.1,2.328,1,0.5685
